iso3,Date,debt-to-gdp
MEX,1999-11-01,41.667
MEX,1999-12-01,41.667
MEX,2000-01-01,38.455
MEX,2000-02-01,38.455
MEX,2000-03-01,38.455
MEX,2000-04-01,38.455
MEX,2000-05-01,38.455
MEX,2000-06-01,38.455
MEX,2000-07-01,38.455
MEX,2000-08-01,38.455
MEX,2000-09-01,38.455
MEX,2000-10-01,38.455
MEX,2000-11-01,38.455
MEX,2000-12-01,38.455
MEX,2001-01-01,37.315
MEX,2001-02-01,37.315
MEX,2001-03-01,37.315
MEX,2001-04-01,37.315
MEX,2001-05-01,37.315
MEX,2001-06-01,37.315
MEX,2001-07-01,37.315
MEX,2001-08-01,37.315
MEX,2001-09-01,37.315
MEX,2001-10-01,37.315
MEX,2001-11-01,37.315
MEX,2001-12-01,37.315
MEX,2002-01-01,39.866
MEX,2002-02-01,39.866
MEX,2002-03-01,39.866
MEX,2002-04-01,39.866
MEX,2002-05-01,39.866
MEX,2002-06-01,39.866
MEX,2002-07-01,39.866
MEX,2002-08-01,39.866
MEX,2002-09-01,39.866
MEX,2002-10-01,39.866
MEX,2002-11-01,39.866
MEX,2002-12-01,39.866
MEX,2003-01-01,42.133
MEX,2003-02-01,42.133
MEX,2003-03-01,42.133
MEX,2003-04-01,42.133
MEX,2003-05-01,42.133
MEX,2003-06-01,42.133
MEX,2003-07-01,42.133
MEX,2003-08-01,42.133
MEX,2003-09-01,42.133
MEX,2003-10-01,42.133
MEX,2003-11-01,42.133
MEX,2003-12-01,42.133
MEX,2004-01-01,38.906
MEX,2004-02-01,38.906
MEX,2004-03-01,38.906
MEX,2004-04-01,38.906
MEX,2004-05-01,38.906
MEX,2004-06-01,38.906
MEX,2004-07-01,38.906
MEX,2004-08-01,38.906
MEX,2004-09-01,38.906
MEX,2004-10-01,38.906
MEX,2004-11-01,38.906
MEX,2004-12-01,38.906
MEX,2005-01-01,36.841
MEX,2005-02-01,36.841
MEX,2005-03-01,36.841
MEX,2005-04-01,36.841
MEX,2005-05-01,36.841
MEX,2005-06-01,36.841
MEX,2005-07-01,36.841
MEX,2005-08-01,36.841
MEX,2005-09-01,36.841
MEX,2005-10-01,36.841
MEX,2005-11-01,36.841
MEX,2005-12-01,36.841
MEX,2006-01-01,35.777
MEX,2006-02-01,35.777
MEX,2006-03-01,35.777
MEX,2006-04-01,35.777
MEX,2006-05-01,35.777
MEX,2006-06-01,35.777
MEX,2006-07-01,35.777
MEX,2006-08-01,35.777
MEX,2006-09-01,35.777
MEX,2006-10-01,35.777
MEX,2006-11-01,35.777
MEX,2006-12-01,35.777
MEX,2007-01-01,35.529
MEX,2007-02-01,35.529
MEX,2007-03-01,35.529
MEX,2007-04-01,35.529
MEX,2007-05-01,35.529
MEX,2007-06-01,35.529
MEX,2007-07-01,35.529
MEX,2007-08-01,35.529
MEX,2007-09-01,35.529
MEX,2007-10-01,35.529
MEX,2007-11-01,35.529
MEX,2007-12-01,35.529
MEX,2008-01-01,40.605
MEX,2008-02-01,40.605
MEX,2008-03-01,40.605
MEX,2008-04-01,40.605
MEX,2008-05-01,40.605
MEX,2008-06-01,40.605
MEX,2008-07-01,40.605
MEX,2008-08-01,40.605
MEX,2008-09-01,40.605
MEX,2008-10-01,40.605
MEX,2008-11-01,40.605
MEX,2008-12-01,40.605
MEX,2009-01-01,41.667
MEX,2009-02-01,41.667
MEX,2009-03-01,41.667
MEX,2009-04-01,41.667
MEX,2009-05-01,41.667
MEX,2009-06-01,41.667
MEX,2009-07-01,41.667
MEX,2009-08-01,41.667
MEX,2009-09-01,41.667
MEX,2009-10-01,41.667
MEX,2009-11-01,41.667
MEX,2009-12-01,41.667
MEX,2010-01-01,40.155
MEX,2010-02-01,40.155
MEX,2010-03-01,40.155
MEX,2010-04-01,40.155
MEX,2010-05-01,40.155
MEX,2010-06-01,40.155
MEX,2010-07-01,40.155
MEX,2010-08-01,40.155
MEX,2010-09-01,40.155
MEX,2010-10-01,40.155
MEX,2010-11-01,40.155
MEX,2010-12-01,40.155
MEX,2011-01-01,41.167
MEX,2011-02-01,41.167
MEX,2011-03-01,41.167
MEX,2011-04-01,41.167
MEX,2011-05-01,41.167
MEX,2011-06-01,41.167
MEX,2011-07-01,41.167
MEX,2011-08-01,41.167
MEX,2011-09-01,41.167
MEX,2011-10-01,41.167
MEX,2011-11-01,41.167
MEX,2011-12-01,41.167
MEX,2012-01-01,40.815
MEX,2012-02-01,40.815
MEX,2012-03-01,40.815
MEX,2012-04-01,40.815
MEX,2012-05-01,40.815
MEX,2012-06-01,40.815
MEX,2012-07-01,40.815
MEX,2012-08-01,40.815
MEX,2012-09-01,40.815
MEX,2012-10-01,40.815
MEX,2012-11-01,40.815
MEX,2012-12-01,40.815
MEX,2013-01-01,44.066
MEX,2013-02-01,44.066
MEX,2013-03-01,44.066
MEX,2013-04-01,44.066
MEX,2013-05-01,44.066
MEX,2013-06-01,44.066
MEX,2013-07-01,44.066
MEX,2013-08-01,44.066
MEX,2013-09-01,44.066
MEX,2013-10-01,44.066
MEX,2013-11-01,44.066
MEX,2013-12-01,44.066
MEX,2014-01-01,47.093
MEX,2014-02-01,47.093
MEX,2014-03-01,47.093
MEX,2014-04-01,47.093
MEX,2014-05-01,47.093
MEX,2014-06-01,47.093
MEX,2014-07-01,47.093
MEX,2014-08-01,47.093
MEX,2014-09-01,47.093
MEX,2014-10-01,47.093
MEX,2014-11-01,47.093
MEX,2014-12-01,47.093
MEX,2015-01-01,50.973
MEX,2015-02-01,50.973
MEX,2015-03-01,50.973
MEX,2015-04-01,50.973
MEX,2015-05-01,50.973
MEX,2015-06-01,50.973
MEX,2015-07-01,50.973
MEX,2015-08-01,50.973
MEX,2015-09-01,50.973
MEX,2015-10-01,50.973
MEX,2015-11-01,50.973
MEX,2015-12-01,50.973
MEX,2016-01-01,55.003
MEX,2016-02-01,55.003
MEX,2016-03-01,55.003
MEX,2016-04-01,55.003
MEX,2016-05-01,55.003
MEX,2016-06-01,55.003
MEX,2016-07-01,55.003
MEX,2016-08-01,55.003
MEX,2016-09-01,55.003
MEX,2016-10-01,55.003
MEX,2016-11-01,55.003
MEX,2016-12-01,55.003
MEX,2017-01-01,52.521
MEX,2017-02-01,52.521
MEX,2017-03-01,52.521
MEX,2017-04-01,52.521
MEX,2017-05-01,52.521
MEX,2017-06-01,52.521
MEX,2017-07-01,52.521
MEX,2017-08-01,52.521
MEX,2017-09-01,52.521
MEX,2017-10-01,52.521
MEX,2017-11-01,52.521
MEX,2017-12-01,52.521
MEX,2018-01-01,52.202
MEX,2018-02-01,52.202
MEX,2018-03-01,52.202
MEX,2018-04-01,52.202
MEX,2018-05-01,52.202
MEX,2018-06-01,52.202
MEX,2018-07-01,52.202
MEX,2018-08-01,52.202
MEX,2018-09-01,52.202
MEX,2018-10-01,52.202
MEX,2018-11-01,52.202
MEX,2018-12-01,52.202
MEX,2019-01-01,51.869
MEX,2019-02-01,51.869
MEX,2019-03-01,51.869
MEX,2019-04-01,51.869
MEX,2019-05-01,51.869
MEX,2019-06-01,51.869
MEX,2019-07-01,51.869
MEX,2019-08-01,51.869
MEX,2019-09-01,51.869
MEX,2019-10-01,51.869
MEX,2019-11-01,51.869
MEX,2019-12-01,51.869
MEX,2020-01-01,58.456
MEX,2020-02-01,58.456
MEX,2020-03-01,58.456
MEX,2020-04-01,58.456
MEX,2020-05-01,58.456
MEX,2020-06-01,58.456
MEX,2020-07-01,58.456
MEX,2020-08-01,58.456
MEX,2020-09-01,58.456
MEX,2020-10-01,58.456
MEX,2020-11-01,58.456
MEX,2020-12-01,58.456
MEX,2021-01-01,56.695
MEX,2021-02-01,56.695
MEX,2021-03-01,56.695
MEX,2021-04-01,56.695
MEX,2021-05-01,56.695
MEX,2021-06-01,56.695
MEX,2021-07-01,56.695
MEX,2021-08-01,56.695
MEX,2021-09-01,56.695
MEX,2021-10-01,56.695
MEX,2021-11-01,56.695
MEX,2021-12-01,56.695
MEX,2022-01-01,53.82
MEX,2022-02-01,53.82
MEX,2022-03-01,53.82
MEX,2022-04-01,53.82
MEX,2022-05-01,53.82
MEX,2022-06-01,53.82
MEX,2022-07-01,53.82
MEX,2022-08-01,53.82
MEX,2022-09-01,53.82
MEX,2022-10-01,53.82
MEX,2022-11-01,53.82
MEX,2022-12-01,53.82
MEX,2023-01-01,52.771
MEX,2023-02-01,52.771
MEX,2023-03-01,52.771
MEX,2023-04-01,52.771
MEX,2023-05-01,52.771
MEX,2023-06-01,52.771
MEX,2023-07-01,52.771
MEX,2023-08-01,52.771
MEX,2023-09-01,52.771
MEX,2023-10-01,52.771
MEX,2023-11-01,52.771
MEX,2023-12-01,52.771
MEX,2024-01-01,58.425
MEX,2024-02-01,58.425
MEX,2024-03-01,58.425
MEX,2024-04-01,58.425
MEX,2024-05-01,58.425
MEX,2024-06-01,58.425
MEX,2024-07-01,58.425
MEX,2024-08-01,58.425
MEX,2024-09-01,58.425
MEX,2024-10-01,58.425
MEX,2024-11-01,58.425
MEX,2024-12-01,58.425
MEX,2025-01-01,60.664
MEX,2025-02-01,60.664
MEX,2025-03-01,60.664
MEX,2025-04-01,60.664
MEX,2025-05-01,60.664
MEX,2025-06-01,60.664
MEX,2025-07-01,60.664
MEX,2025-08-01,60.664
MEX,2025-09-01,60.664
MEX,2025-10-01,60.664
MEX,2025-11-01,60.664
MEX,2025-12-01,60.664
MLT,1995-01-01,45.303
MLT,1995-02-01,45.303
MLT,1995-03-01,45.303
MLT,1995-04-01,45.303
MLT,1995-05-01,45.303
MLT,1995-06-01,45.303
MLT,1995-07-01,45.303
MLT,1995-08-01,45.303
MLT,1995-09-01,45.303
MLT,1995-10-01,45.303
MLT,1995-11-01,45.303
MLT,1995-12-01,45.303
MLT,1996-01-01,51.462
MLT,1996-02-01,51.462
MLT,1996-03-01,51.462
MLT,1996-04-01,51.462
MLT,1996-05-01,51.462
MLT,1996-06-01,51.462
MLT,1996-07-01,51.462
MLT,1996-08-01,51.462
MLT,1996-09-01,51.462
MLT,1996-10-01,51.462
MLT,1996-11-01,51.462
MLT,1996-12-01,51.462
MLT,1997-01-01,60.795
MLT,1997-02-01,60.795
MLT,1997-03-01,60.795
MLT,1997-04-01,60.795
MLT,1997-05-01,60.795
MLT,1997-06-01,60.795
MLT,1997-07-01,60.795
MLT,1997-08-01,60.795
MLT,1997-09-01,60.795
MLT,1997-10-01,60.795
MLT,1997-11-01,60.795
MLT,1997-12-01,60.795
MLT,1998-01-01,66.362
MLT,1998-02-01,66.362
MLT,1998-03-01,66.362
MLT,1998-04-01,66.362
MLT,1998-05-01,66.362
MLT,1998-06-01,66.362
MLT,1998-07-01,66.362
MLT,1998-08-01,66.362
MLT,1998-09-01,66.362
MLT,1998-10-01,66.362
MLT,1998-11-01,66.362
MLT,1998-12-01,66.362
MLT,1999-01-01,69.768
MLT,1999-02-01,69.768
MLT,1999-03-01,69.768
MLT,1999-04-01,69.768
MLT,1999-05-01,69.768
MLT,1999-06-01,69.768
MLT,1999-07-01,69.768
MLT,1999-08-01,69.768
MLT,1999-09-01,69.768
MLT,1999-10-01,69.768
MLT,1999-11-01,69.768
MLT,1999-12-01,69.768
MLT,2000-01-01,64.417
MLT,2000-02-01,64.417
MLT,2000-03-01,64.417
MLT,2000-04-01,64.417
MLT,2000-05-01,64.417
MLT,2000-06-01,64.417
MLT,2000-07-01,64.417
MLT,2000-08-01,64.417
MLT,2000-09-01,64.417
MLT,2000-10-01,64.417
MLT,2000-11-01,64.417
MLT,2000-12-01,64.417
MLT,2001-01-01,70.046
MLT,2001-02-01,70.046
MLT,2001-03-01,70.046
MLT,2001-04-01,70.046
MLT,2001-05-01,70.046
MLT,2001-06-01,70.046
MLT,2001-07-01,70.046
MLT,2001-08-01,70.046
MLT,2001-09-01,70.046
MLT,2001-10-01,70.046
MLT,2001-11-01,70.046
MLT,2001-12-01,70.046
MLT,2002-01-01,65.051
MLT,2002-02-01,65.051
MLT,2002-03-01,65.051
MLT,2002-04-01,65.051
MLT,2002-05-01,65.051
MLT,2002-06-01,65.051
MLT,2002-07-01,65.051
MLT,2002-08-01,65.051
MLT,2002-09-01,65.051
MLT,2002-10-01,65.051
MLT,2002-11-01,65.051
MLT,2002-12-01,65.051
MLT,2003-01-01,68.626
MLT,2003-02-01,68.626
MLT,2003-03-01,68.626
MLT,2003-04-01,68.626
MLT,2003-05-01,68.626
MLT,2003-06-01,68.626
MLT,2003-07-01,68.626
MLT,2003-08-01,68.626
MLT,2003-09-01,68.626
MLT,2003-10-01,68.626
MLT,2003-11-01,68.626
MLT,2003-12-01,68.626
MLT,2004-01-01,70.39
MLT,2004-02-01,70.39
MLT,2004-03-01,70.39
MLT,2004-04-01,70.39
MLT,2004-05-01,70.39
MLT,2004-06-01,70.39
MLT,2004-07-01,70.39
MLT,2004-08-01,70.39
MLT,2004-09-01,70.39
MLT,2004-10-01,70.39
MLT,2004-11-01,70.39
MLT,2004-12-01,70.39
MLT,2005-01-01,70.151
MLT,2005-02-01,70.151
MLT,2005-03-01,70.151
MLT,2005-04-01,70.151
MLT,2005-05-01,70.151
MLT,2005-06-01,70.151
MLT,2005-07-01,70.151
MLT,2005-08-01,70.151
MLT,2005-09-01,70.151
MLT,2005-10-01,70.151
MLT,2005-11-01,70.151
MLT,2005-12-01,70.151
MLT,2006-01-01,64.545
MLT,2006-02-01,64.545
MLT,2006-03-01,64.545
MLT,2006-04-01,64.545
MLT,2006-05-01,64.545
MLT,2006-06-01,64.545
MLT,2006-07-01,64.545
MLT,2006-08-01,64.545
MLT,2006-09-01,64.545
MLT,2006-10-01,64.545
MLT,2006-11-01,64.545
MLT,2006-12-01,64.545
MLT,2007-01-01,62.037
MLT,2007-02-01,62.037
MLT,2007-03-01,62.037
MLT,2007-04-01,62.037
MLT,2007-05-01,62.037
MLT,2007-06-01,62.037
MLT,2007-07-01,62.037
MLT,2007-08-01,62.037
MLT,2007-09-01,62.037
MLT,2007-10-01,62.037
MLT,2007-11-01,62.037
MLT,2007-12-01,62.037
MLT,2008-01-01,61.526
MLT,2008-02-01,61.526
MLT,2008-03-01,61.526
MLT,2008-04-01,61.526
MLT,2008-05-01,61.526
MLT,2008-06-01,61.526
MLT,2008-07-01,61.526
MLT,2008-08-01,61.526
MLT,2008-09-01,61.526
MLT,2008-10-01,61.526
MLT,2008-11-01,61.526
MLT,2008-12-01,61.526
MLT,2009-01-01,66.045
MLT,2009-02-01,66.045
MLT,2009-03-01,66.045
MLT,2009-04-01,66.045
MLT,2009-05-01,66.045
MLT,2009-06-01,66.045
MLT,2009-07-01,66.045
MLT,2009-08-01,66.045
MLT,2009-09-01,66.045
MLT,2009-10-01,66.045
MLT,2009-11-01,66.045
MLT,2009-12-01,66.045
MLT,2010-01-01,65.033
MLT,2010-02-01,65.033
MLT,2010-03-01,65.033
MLT,2010-04-01,65.033
MLT,2010-05-01,65.033
MLT,2010-06-01,65.033
MLT,2010-07-01,65.033
MLT,2010-08-01,65.033
MLT,2010-09-01,65.033
MLT,2010-10-01,65.033
MLT,2010-11-01,65.033
MLT,2010-12-01,65.033
MLT,2011-01-01,68.938
MLT,2011-02-01,68.938
MLT,2011-03-01,68.938
MLT,2011-04-01,68.938
MLT,2011-05-01,68.938
MLT,2011-06-01,68.938
MLT,2011-07-01,68.938
MLT,2011-08-01,68.938
MLT,2011-09-01,68.938
MLT,2011-10-01,68.938
MLT,2011-11-01,68.938
MLT,2011-12-01,68.938
MLT,2012-01-01,65.611
MLT,2012-02-01,65.611
MLT,2012-03-01,65.611
MLT,2012-04-01,65.611
MLT,2012-05-01,65.611
MLT,2012-06-01,65.611
MLT,2012-07-01,65.611
MLT,2012-08-01,65.611
MLT,2012-09-01,65.611
MLT,2012-10-01,65.611
MLT,2012-11-01,65.611
MLT,2012-12-01,65.611
MLT,2013-01-01,64.945
MLT,2013-02-01,64.945
MLT,2013-03-01,64.945
MLT,2013-04-01,64.945
MLT,2013-05-01,64.945
MLT,2013-06-01,64.945
MLT,2013-07-01,64.945
MLT,2013-08-01,64.945
MLT,2013-09-01,64.945
MLT,2013-10-01,64.945
MLT,2013-11-01,64.945
MLT,2013-12-01,64.945
MLT,2014-01-01,60.745
MLT,2014-02-01,60.745
MLT,2014-03-01,60.745
MLT,2014-04-01,60.745
MLT,2014-05-01,60.745
MLT,2014-06-01,60.745
MLT,2014-07-01,60.745
MLT,2014-08-01,60.745
MLT,2014-09-01,60.745
MLT,2014-10-01,60.745
MLT,2014-11-01,60.745
MLT,2014-12-01,60.745
MLT,2015-01-01,55.048
MLT,2015-02-01,55.048
MLT,2015-03-01,55.048
MLT,2015-04-01,55.048
MLT,2015-05-01,55.048
MLT,2015-06-01,55.048
MLT,2015-07-01,55.048
MLT,2015-08-01,55.048
MLT,2015-09-01,55.048
MLT,2015-10-01,55.048
MLT,2015-11-01,55.048
MLT,2015-12-01,55.048
MLT,2016-01-01,53.149
MLT,2016-02-01,53.149
MLT,2016-03-01,53.149
MLT,2016-04-01,53.149
MLT,2016-05-01,53.149
MLT,2016-06-01,53.149
MLT,2016-07-01,53.149
MLT,2016-08-01,53.149
MLT,2016-09-01,53.149
MLT,2016-10-01,53.149
MLT,2016-11-01,53.149
MLT,2016-12-01,53.149
MLT,2017-01-01,45.558
MLT,2017-02-01,45.558
MLT,2017-03-01,45.558
MLT,2017-04-01,45.558
MLT,2017-05-01,45.558
MLT,2017-06-01,45.558
MLT,2017-07-01,45.558
MLT,2017-08-01,45.558
MLT,2017-09-01,45.558
MLT,2017-10-01,45.558
MLT,2017-11-01,45.558
MLT,2017-12-01,45.558
MLT,2018-01-01,41.443
MLT,2018-02-01,41.443
MLT,2018-03-01,41.443
MLT,2018-04-01,41.443
MLT,2018-05-01,41.443
MLT,2018-06-01,41.443
MLT,2018-07-01,41.443
MLT,2018-08-01,41.443
MLT,2018-09-01,41.443
MLT,2018-10-01,41.443
MLT,2018-11-01,41.443
MLT,2018-12-01,41.443
MLT,2019-01-01,39.249
MLT,2019-02-01,39.249
MLT,2019-03-01,39.249
MLT,2019-04-01,39.249
MLT,2019-05-01,39.249
MLT,2019-06-01,39.249
MLT,2019-07-01,39.249
MLT,2019-08-01,39.249
MLT,2019-09-01,39.249
MLT,2019-10-01,39.249
MLT,2019-11-01,39.249
MLT,2019-12-01,39.249
MLT,2020-01-01,48.596
MLT,2020-02-01,48.596
MLT,2020-03-01,48.596
MLT,2020-04-01,48.596
MLT,2020-05-01,48.596
MLT,2020-06-01,48.596
MLT,2020-07-01,48.596
MLT,2020-08-01,48.596
MLT,2020-09-01,48.596
MLT,2020-10-01,48.596
MLT,2020-11-01,48.596
MLT,2020-12-01,48.596
MLT,2021-01-01,49.602
MLT,2021-02-01,49.602
MLT,2021-03-01,49.602
MLT,2021-04-01,49.602
MLT,2021-05-01,49.602
MLT,2021-06-01,49.602
MLT,2021-07-01,49.602
MLT,2021-08-01,49.602
MLT,2021-09-01,49.602
MLT,2021-10-01,49.602
MLT,2021-11-01,49.602
MLT,2021-12-01,49.602
MLT,2022-01-01,49.315
MLT,2022-02-01,49.315
MLT,2022-03-01,49.315
MLT,2022-04-01,49.315
MLT,2022-05-01,49.315
MLT,2022-06-01,49.315
MLT,2022-07-01,49.315
MLT,2022-08-01,49.315
MLT,2022-09-01,49.315
MLT,2022-10-01,49.315
MLT,2022-11-01,49.315
MLT,2022-12-01,49.315
MLT,2023-01-01,47.661
MLT,2023-02-01,47.661
MLT,2023-03-01,47.661
MLT,2023-04-01,47.661
MLT,2023-05-01,47.661
MLT,2023-06-01,47.661
MLT,2023-07-01,47.661
MLT,2023-08-01,47.661
MLT,2023-09-01,47.661
MLT,2023-10-01,47.661
MLT,2023-11-01,47.661
MLT,2023-12-01,47.661
MLT,2024-01-01,48.584
MLT,2024-02-01,48.584
MLT,2024-03-01,48.584
MLT,2024-04-01,48.584
MLT,2024-05-01,48.584
MLT,2024-06-01,48.584
MLT,2024-07-01,48.584
MLT,2024-08-01,48.584
MLT,2024-09-01,48.584
MLT,2024-10-01,48.584
MLT,2024-11-01,48.584
MLT,2024-12-01,48.584
MLT,2025-01-01,49.34
MLT,2025-02-01,49.34
MLT,2025-03-01,49.34
MLT,2025-04-01,49.34
MLT,2025-05-01,49.34
MLT,2025-06-01,49.34
MLT,2025-07-01,49.34
MLT,2025-08-01,49.34
MLT,2025-09-01,49.34
MLT,2025-10-01,49.34
MLT,2025-11-01,49.34
MLT,2025-12-01,49.34
MYS,1990-01-01,74.129
MYS,1990-02-01,74.129
MYS,1990-03-01,74.129
MYS,1990-04-01,74.129
MYS,1990-05-01,74.129
MYS,1990-06-01,74.129
MYS,1990-07-01,74.129
MYS,1990-08-01,74.129
MYS,1990-09-01,74.129
MYS,1990-10-01,74.129
MYS,1990-11-01,74.129
MYS,1990-12-01,74.129
MYS,1991-01-01,67.319
MYS,1991-02-01,67.319
MYS,1991-03-01,67.319
MYS,1991-04-01,67.319
MYS,1991-05-01,67.319
MYS,1991-06-01,67.319
MYS,1991-07-01,67.319
MYS,1991-08-01,67.319
MYS,1991-09-01,67.319
MYS,1991-10-01,67.319
MYS,1991-11-01,67.319
MYS,1991-12-01,67.319
MYS,1992-01-01,59.109
MYS,1992-02-01,59.109
MYS,1992-03-01,59.109
MYS,1992-04-01,59.109
MYS,1992-05-01,59.109
MYS,1992-06-01,59.109
MYS,1992-07-01,59.109
MYS,1992-08-01,59.109
MYS,1992-09-01,59.109
MYS,1992-10-01,59.109
MYS,1992-11-01,59.109
MYS,1992-12-01,59.109
MYS,1993-01-01,51.134
MYS,1993-02-01,51.134
MYS,1993-03-01,51.134
MYS,1993-04-01,51.134
MYS,1993-05-01,51.134
MYS,1993-06-01,51.134
MYS,1993-07-01,51.134
MYS,1993-08-01,51.134
MYS,1993-09-01,51.134
MYS,1993-10-01,51.134
MYS,1993-11-01,51.134
MYS,1993-12-01,51.134
MYS,1994-01-01,43.723
MYS,1994-02-01,43.723
MYS,1994-03-01,43.723
MYS,1994-04-01,43.723
MYS,1994-05-01,43.723
MYS,1994-06-01,43.723
MYS,1994-07-01,43.723
MYS,1994-08-01,43.723
MYS,1994-09-01,43.723
MYS,1994-10-01,43.723
MYS,1994-11-01,43.723
MYS,1994-12-01,43.723
MYS,1995-01-01,38.166
MYS,1995-02-01,38.166
MYS,1995-03-01,38.166
MYS,1995-04-01,38.166
MYS,1995-05-01,38.166
MYS,1995-06-01,38.166
MYS,1995-07-01,38.166
MYS,1995-08-01,38.166
MYS,1995-09-01,38.166
MYS,1995-10-01,38.166
MYS,1995-11-01,38.166
MYS,1995-12-01,38.166
MYS,1996-01-01,32.769
MYS,1996-02-01,32.769
MYS,1996-03-01,32.769
MYS,1996-04-01,32.769
MYS,1996-05-01,32.769
MYS,1996-06-01,32.769
MYS,1996-07-01,32.769
MYS,1996-08-01,32.769
MYS,1996-09-01,32.769
MYS,1996-10-01,32.769
MYS,1996-11-01,32.769
MYS,1996-12-01,32.769
MYS,1997-01-01,29.62
MYS,1997-02-01,29.62
MYS,1997-03-01,29.62
MYS,1997-04-01,29.62
MYS,1997-05-01,29.62
MYS,1997-06-01,29.62
MYS,1997-07-01,29.62
MYS,1997-08-01,29.62
MYS,1997-09-01,29.62
MYS,1997-10-01,29.62
MYS,1997-11-01,29.62
MYS,1997-12-01,29.62
MYS,1998-01-01,33.636
MYS,1998-02-01,33.636
MYS,1998-03-01,33.636
MYS,1998-04-01,33.636
MYS,1998-05-01,33.636
MYS,1998-06-01,33.636
MYS,1998-07-01,33.636
MYS,1998-08-01,33.636
MYS,1998-09-01,33.636
MYS,1998-10-01,33.636
MYS,1998-11-01,33.636
MYS,1998-12-01,33.636
MYS,1999-01-01,34.363
MYS,1999-02-01,34.363
MYS,1999-03-01,34.363
MYS,1999-04-01,34.363
MYS,1999-05-01,34.363
MYS,1999-06-01,34.363
MYS,1999-07-01,34.363
MYS,1999-08-01,34.363
MYS,1999-09-01,34.363
MYS,1999-10-01,34.363
MYS,1999-11-01,34.363
MYS,1999-12-01,34.363
MYS,2000-01-01,32.518
MYS,2000-02-01,32.518
MYS,2000-03-01,32.518
MYS,2000-04-01,32.518
MYS,2000-05-01,32.518
MYS,2000-06-01,32.518
MYS,2000-07-01,32.518
MYS,2000-08-01,32.518
MYS,2000-09-01,32.518
MYS,2000-10-01,32.518
MYS,2000-11-01,32.518
MYS,2000-12-01,32.518
MYS,2001-01-01,38.065
MYS,2001-02-01,38.065
MYS,2001-03-01,38.065
MYS,2001-04-01,38.065
MYS,2001-05-01,38.065
MYS,2001-06-01,38.065
MYS,2001-07-01,38.065
MYS,2001-08-01,38.065
MYS,2001-09-01,38.065
MYS,2001-10-01,38.065
MYS,2001-11-01,38.065
MYS,2001-12-01,38.065
MYS,2002-01-01,39.532
MYS,2002-02-01,39.532
MYS,2002-03-01,39.532
MYS,2002-04-01,39.532
MYS,2002-05-01,39.532
MYS,2002-06-01,39.532
MYS,2002-07-01,39.532
MYS,2002-08-01,39.532
MYS,2002-09-01,39.532
MYS,2002-10-01,39.532
MYS,2002-11-01,39.532
MYS,2002-12-01,39.532
MYS,2003-01-01,41.393
MYS,2003-02-01,41.393
MYS,2003-03-01,41.393
MYS,2003-04-01,41.393
MYS,2003-05-01,41.393
MYS,2003-06-01,41.393
MYS,2003-07-01,41.393
MYS,2003-08-01,41.393
MYS,2003-09-01,41.393
MYS,2003-10-01,41.393
MYS,2003-11-01,41.393
MYS,2003-12-01,41.393
MYS,2004-01-01,41.96
MYS,2004-02-01,41.96
MYS,2004-03-01,41.96
MYS,2004-04-01,41.96
MYS,2004-05-01,41.96
MYS,2004-06-01,41.96
MYS,2004-07-01,41.96
MYS,2004-08-01,41.96
MYS,2004-09-01,41.96
MYS,2004-10-01,41.96
MYS,2004-11-01,41.96
MYS,2004-12-01,41.96
MYS,2005-01-01,40.778
MYS,2005-02-01,40.778
MYS,2005-03-01,40.778
MYS,2005-04-01,40.778
MYS,2005-05-01,40.778
MYS,2005-06-01,40.778
MYS,2005-07-01,40.778
MYS,2005-08-01,40.778
MYS,2005-09-01,40.778
MYS,2005-10-01,40.778
MYS,2005-11-01,40.778
MYS,2005-12-01,40.778
MYS,2006-01-01,39.662
MYS,2006-02-01,39.662
MYS,2006-03-01,39.662
MYS,2006-04-01,39.662
MYS,2006-05-01,39.662
MYS,2006-06-01,39.662
MYS,2006-07-01,39.662
MYS,2006-08-01,39.662
MYS,2006-09-01,39.662
MYS,2006-10-01,39.662
MYS,2006-11-01,39.662
MYS,2006-12-01,39.662
MYS,2007-01-01,39.348
MYS,2007-02-01,39.348
MYS,2007-03-01,39.348
MYS,2007-04-01,39.348
MYS,2007-05-01,39.348
MYS,2007-06-01,39.348
MYS,2007-07-01,39.348
MYS,2007-08-01,39.348
MYS,2007-09-01,39.348
MYS,2007-10-01,39.348
MYS,2007-11-01,39.348
MYS,2007-12-01,39.348
MYS,2008-01-01,39.361
MYS,2008-02-01,39.361
MYS,2008-03-01,39.361
MYS,2008-04-01,39.361
MYS,2008-05-01,39.361
MYS,2008-06-01,39.361
MYS,2008-07-01,39.361
MYS,2008-08-01,39.361
MYS,2008-09-01,39.361
MYS,2008-10-01,39.361
MYS,2008-11-01,39.361
MYS,2008-12-01,39.361
MYS,2009-01-01,50.408
MYS,2009-02-01,50.408
MYS,2009-03-01,50.408
MYS,2009-04-01,50.408
MYS,2009-05-01,50.408
MYS,2009-06-01,50.408
MYS,2009-07-01,50.408
MYS,2009-08-01,50.408
MYS,2009-09-01,50.408
MYS,2009-10-01,50.408
MYS,2009-11-01,50.408
MYS,2009-12-01,50.408
MYS,2010-01-01,51.212
MYS,2010-02-01,51.212
MYS,2010-03-01,51.212
MYS,2010-04-01,51.212
MYS,2010-05-01,51.212
MYS,2010-06-01,51.212
