date,iso3,yield,spread
2021-01-01,SGP,0.9738,-0.10725263157894727
2021-02-01,SGP,1.1500526315789472,-0.10784210526315796
2021-03-01,SGP,1.5606086956521739,-0.05026086956521736
2021-04-01,SGP,1.6036818181818182,-0.0313181818181818
2021-05-01,SGP,1.528590909090909,-0.09240909090909111
2021-06-01,SGP,1.4981363636363638,-0.020954545454545448
2021-07-01,SGP,1.4285714285714286,0.10999999999999988
2021-08-01,SGP,1.392,0.1088181818181817
2021-09-01,SGP,1.4514090909090909,0.07664718614718602
2021-10-01,SGP,1.7059047619047618,0.1234047619047618
2021-11-01,SGP,1.7751428571428571,0.21564285714285703
2021-12-01,SGP,1.6435833333333332,0.17858333333333332
2022-01-01,SGP,1.7933333333333332,0.02933333333333321
2022-02-01,SGP,1.9067142857142856,-0.027496240601503796
2022-03-01,SGP,2.0795,-0.04832608695652185
2022-04-01,SGP,2.525478260869565,-0.2215217391304347
2022-05-01,SGP,2.71755,-0.1800690476190474
2022-06-01,SGP,2.9964761904761907,-0.1468571428571428
2022-07-01,SGP,2.8041,-0.09690000000000021
2022-08-01,SGP,2.751095238095238,-0.14673084886128374
2022-09-01,SGP,3.214772727272727,-0.30427489177489253
2022-10-01,SGP,3.4814,-0.5021000000000004
2022-11-01,SGP,3.269727272727273,-0.6212727272727268
2022-12-01,SGP,2.9832857142857145,-0.6333809523809522
2023-01-01,SGP,2.8968421052631577,-0.6346578947368422
2023-02-01,SGP,3.1517,-0.5951421052631578
2023-03-01,SGP,3.0792608695652173,-0.5837826086956523
2023-04-01,SGP,2.8143157894736843,-0.6456842105263156
2023-05-01,SGP,2.828227272727273,-0.7385909090909091
2023-06-01,SGP,2.981333333333333,-0.7653333333333339
2023-07-01,SGP,3.0584090909090906,-0.8410909090909091
2023-08-01,SGP,3.1476086956521736,-1.0202173913043482
2023-09-01,SGP,3.3231,-1.0558999999999994
2023-10-01,SGP,3.397727272727273,-1.4003679653679657
2023-11-01,SGP,3.070619047619048,-1.4322380952380946
2023-12-01,SGP,2.81315,-1.2068500000000006
2024-01-01,SGP,2.8764545454545454,-1.181640692640693
2024-02-01,SGP,3.04245,-1.1650500000000004
2024-03-01,SGP,3.065809523809524,-1.142690476190476
2024-04-01,SGP,3.3407272727272725,-1.1983636363636365
2024-05-01,SGP,3.307095238095238,-1.1751774891774893
2024-06-01,SGP,3.2193684210526317,-1.0858947368421048
2024-07-01,SGP,3.0992608695652173,-1.1493754940711467
2024-08-01,SGP,2.768047619047619,-1.1028614718614715
2024-09-01,SGP,2.566761904761905,-1.156738095238095
2024-10-01,SGP,2.811695652173913,-1.2837588932806319
2024-11-01,SGP,2.852142857142857,-1.503646616541353
2024-12-01,SGP,2.8132727272727274,-1.578155844155844
2025-01-01,SGP,2.9584761904761905,-1.670571428571428
2025-02-01,SGP,2.8396,-1.6114526315789472
2025-03-01,SGP,2.6807,-1.5997761904761907
2025-04-01,SGP,2.548761904761905,-1.730285714285714
2025-05-01,SGP,2.4732,-1.9506095238095242
2025-06-01,SGP,2.2813809523809523,-2.1021190476190474
2025-07-01,SGP,2.113,-2.2789999999999995
2018-02-01,SRB,5.531428571428571,2.6724812030075187
2018-03-01,SRB,5.280454545454545,2.438073593073593
2018-04-01,SRB,5.200052631578948,2.3310050125313286
2018-05-01,SRB,4.9904761904761905,2.0127489177489175
2018-06-01,SRB,4.835714285714285,1.923333333333333
2018-07-01,SRB,4.85,1.9609523809523806
2018-08-01,SRB,4.85,1.9608695652173909
2018-09-01,SRB,4.845,1.8407894736842105
2018-10-01,SRB,4.792173913043478,1.6399011857707513
2018-11-01,SRB,4.766666666666667,1.6496666666666666
2018-12-01,SRB,4.7548,1.922168421052632
2019-01-01,SRB,4.8847000000000005,2.1708904761904764
2019-02-01,SRB,5.0,2.3236842105263156
2019-03-01,SRB,4.855714285714286,2.284761904761905
2019-04-01,SRB,4.835,2.302619047619048
2019-05-01,SRB,4.786190476190477,2.3911904761904768
2019-06-01,SRB,4.1735,2.0995
2019-07-01,SRB,3.7904166666666668,1.7313257575757577
2019-08-01,SRB,3.6203846153846153,1.9940209790209789
2019-09-01,SRB,3.557083333333333,1.857583333333333
2019-10-01,SRB,3.531538461538461,1.8247202797202793
2019-11-01,SRB,3.0846153846153848,1.27251012145749
2019-12-01,SRB,2.9733333333333336,1.1104761904761908
2020-01-01,SRB,2.9918,1.2341809523809522
2020-02-01,SRB,2.928809523809524,1.4245989974937343
2020-03-01,SRB,2.9785714285714286,2.1085714285714285
2020-04-01,SRB,2.978,2.3203809523809524
2020-05-01,SRB,3.121590909090909,2.447590909090909
2020-06-01,SRB,3.3316086956521738,2.6029723320158102
2020-07-01,SRB,3.142708333333333,2.5190719696969697
2020-08-01,SRB,3.1165769230769227,2.466576923076923
2020-09-01,SRB,3.12912,2.4495961904761905
2020-10-01,SRB,3.1268518518518515,2.339708994708994
2020-11-01,SRB,3.1860416666666667,2.3160416666666666
2020-12-01,SRB,3.1225,2.1888636363636365
2021-01-01,SRB,3.044454545454545,1.9634019138755978
2021-02-01,SRB,2.5572,1.2993052631578947
2021-03-01,SRB,2.5380833333333332,0.927213768115942
2021-04-01,SRB,2.4470384615384617,0.8120384615384617
2021-05-01,SRB,2.559074074074074,0.9380740740740738
2021-06-01,SRB,2.668703703703704,1.1496127946127948
2021-07-01,SRB,2.4533333333333336,1.1347619047619049
2021-08-01,SRB,2.4942592592592594,1.2110774410774412
2021-09-01,SRB,2.4696428571428575,1.0948809523809526
2021-10-01,SRB,3.21025,1.6277499999999998
2021-11-01,SRB,3.5285555555555557,1.9690555555555556
2021-12-01,SRB,4.06225,2.59725
2022-01-01,SRB,4.017,2.253
2022-02-01,SRB,3.8294545454545457,1.8952440191387563
2022-03-01,SRB,5.162782608695652,3.0349565217391303
2022-04-01,SRB,5.716571428571429,2.969571428571429
2022-05-01,SRB,6.576636363636364,3.6790173160173167
2022-06-01,SRB,6.922045454545454,3.778712121212121
2022-07-01,SRB,7.104285714285714,4.203285714285714
2022-08-01,SRB,7.340434782608696,4.442608695652174
2022-09-01,SRB,7.705909090909091,4.186861471861471
2022-10-01,SRB,7.932333333333334,3.948833333333334
2022-11-01,SRB,7.725090909090909,3.8340909090909094
2022-12-01,SRB,7.274045454545455,3.657378787878788
2023-01-01,SRB,7.14140909090909,3.6099090909090905
2023-02-01,SRB,7.01985,3.273007894736842
2023-03-01,SRB,6.814826086956522,3.1517826086956524
2023-04-01,SRB,6.633750000000001,3.173750000000001
2023-05-01,SRB,6.474272727272727,2.9074545454545455
2023-06-01,SRB,6.229545454545455,2.4828787878787884
2023-07-01,SRB,6.163428571428571,2.263928571428571
2023-08-01,SRB,6.095826086956522,1.928
2023-09-01,SRB,6.12052380952381,1.7415238095238106
2023-10-01,SRB,6.242545454545455,1.4444502164502167
2023-11-01,SRB,6.414380952380952,1.9115238095238096
2023-12-01,SRB,6.426095238095239,2.4060952380952383
2024-01-01,SRB,6.2435217391304345,2.185426501035196
2024-02-01,SRB,6.119190476190475,1.9116904761904747
2024-03-01,SRB,6.092666666666666,1.8841666666666663
2024-04-01,SRB,5.995000000000001,1.455909090909092
2024-05-01,SRB,5.994956521739131,1.5126837944664038
2024-06-01,SRB,5.94445,1.6391868421052633
2024-07-01,SRB,5.806416666666667,1.5577803030303032
1994-11-01,SVK,10.75,2.795
1994-12-01,SVK,10.75,2.9361904761904762
1995-01-01,SVK,10.75,2.9704999999999995
1995-02-01,SVK,11.26,3.7905263157894744
1995-03-01,SVK,11.26,4.055217391304347
1995-04-01,SVK,11.26,4.197368421052632
1995-05-01,SVK,10.97,4.337272727272727
1995-06-01,SVK,10.17,4.001818181818182
1995-07-01,SVK,10.16,3.8819999999999997
1995-08-01,SVK,10.13,3.641739130434784
1995-09-01,SVK,10.0,3.8025
1995-10-01,SVK,9.59,3.545238095238095
1995-11-01,SVK,9.48,3.5495238095238104
1995-12-01,SVK,9.48,3.7685000000000004
1996-01-01,SVK,9.48,3.8276190476190477
1996-02-01,SVK,9.48,3.6745
1996-03-01,SVK,7.66,1.3914285714285723
1996-04-01,SVK,7.66,1.1486363636363635
1996-05-01,SVK,7.66,0.9231818181818179
1996-06-01,SVK,7.66,0.7479999999999993
1996-07-01,SVK,7.66,0.7945454545454549
1996-08-01,SVK,8.94,2.3045454545454547
1996-09-01,SVK,8.94,2.1079999999999988
1996-10-01,SVK,9.16,2.626363636363636
1996-11-01,SVK,9.16,2.956315789473684
1996-12-01,SVK,9.16,2.857619047619048
1997-01-01,SVK,9.16,2.5809523809523816
1997-02-01,SVK,14.66,8.240526315789474
1997-03-01,SVK,14.88,8.185500000000001
1997-04-01,SVK,14.88,7.994545454545456
1997-05-01,SVK,15.87,9.159047619047618
1997-06-01,SVK,15.87,9.376190476190475
1997-07-01,SVK,19.39,13.169545454545457
1997-08-01,SVK,20.35,14.051428571428573
1997-09-01,SVK,23.88,17.67142857142857
1997-10-01,SVK,26.73,20.700454545454544
1997-11-01,SVK,26.73,20.855
1997-12-01,SVK,26.73,20.921363636363637
1998-01-01,SVK,21.6,16.055500000000002
1998-02-01,SVK,22.46,16.885263157894737
1998-03-01,SVK,23.39,17.742727272727272
