iso3c,year,y_res,gain_t,gain_lag1,gain_lag2
ITA,2015,-0.3664850404539385,56.0185295589638,55.6274862593458,54.8486447834228
JPN,2015,0.05904640910029202,66.525374121524,67.4514126204882,69.7872389275771
KEN,2015,0.8879476008662763,34.754468497405,34.9247298048315,34.09202005799
KOR,2015,-0.4202174285610761,65.9353882447032,66.661477978266,66.1276782510062
LKA,2015,1.3559830970912268,42.5445346217379,42.2878443201485,
LTU,2015,-0.8820245546867469,59.0112655708378,59.3802988969953,57.6444712294698
LUX,2015,-0.4198608652643252,70.4693255073898,70.0833808992439,69.5866015706854
LVA,2015,-1.178575931198635,58.8315773284788,58.5399137138503,57.8767585666726
MEX,2015,0.3173742378292288,46.2974287551154,46.4527938489044,54.1450096961865
MLT,2015,-0.4780675743323023,58.2577091933465,57.816794508327,58.1192193614702
MYS,2015,0.3454765520109,55.4410594736246,55.8264351706202,54.581781661357
NAM,2015,0.03825236123879172,43.4543146671724,43.4358053545337,42.9010492710423
NGA,2015,1.390639011974054,34.4574715190062,33.5597648145925,44.4317506646512
NLD,2015,-0.3593374928021149,68.4025184552011,69.1299228417831,68.3196633633377
NOR,2015,-0.45047030974508856,78.2720745601278,78.3151199668366,77.6411469704572
NZL,2015,-0.377114180735342,75.5295205296769,75.5682161327705,74.9971926392299
PAK,2015,-2.6612773840554924,37.3594465989896,37.2068866316225,45.545924444276
PER,2015,1.2032926897021499,46.171858836757,46.1235104513151,46.1839854283188
PHL,2015,0.05152413546927881,41.5259580243465,41.7977558477506,41.4070490034735
POL,2015,-0.13472094886004005,61.9708719170002,61.4496756492142,59.9624788761112
PRT,2015,-0.2809670494966022,61.6359517157463,61.4386159352963,60.2428043562749
QAT,2015,-0.17825214379258947,56.1533342584862,56.6070821382598,56.7207629968733
ROU,2015,-0.5962973552188418,51.0245751618639,50.2685797036492,49.1811422738864
RUS,2015,3.3478181659631323,56.7051968713056,55.5110404444077,61.3380216671254
SGP,2015,0.5456703366148731,71.1179432051406,71.1009943156154,70.0350347418633
SVK,2015,-0.5657878576880957,54.4801327073101,54.8254686876397,54.2350703021709
SVN,2015,-0.8304214083585485,64.0899167706334,64.4553340250998,63.9217048358574
SWE,2015,-0.44700306886025876,73.0332949291056,72.6996520360616,72.6293111499406
THA,2015,-0.4759399482738098,48.4808760776645,48.8468858592606,48.5046527573735
TUR,2015,0.5904535173474379,52.9723750152728,52.5684280390908,52.4057267496786
UGA,2015,4.558953279500482,32.6922142905841,32.5101709876193,31.9854538648142
VNM,2015,0.043104444714042955,43.5788807051339,43.6922622067801,42.8675985969061
ZAF,2015,0.08542522174336664,46.7177798090543,46.7313418491964,46.034586494168
ZMB,2015,5.600559501305495,39.2117966220629,39.8427893454073,39.0554467278667
ARG,2016,-5.08044703034555,46.5120910519626,44.8996914763672,45.0769981298042
ARM,2016,1.2002000188308006,53.4300730601181,53.0710071724417,52.8751543790892
AUS,2016,0.006075101341611933,68.9549850029503,69.3935869718605,69.3498753499113
AUT,2016,0.14832331345531924,69.2148057168889,69.7262562761327,69.4587848810567
BEL,2016,0.22615535622613359,63.561738188025,63.5995328972293,63.7000838790869
BGD,2016,-1.1859984245405988,34.9216493860889,34.187289758364,33.484142934222
BGR,2016,0.2538256697436281,53.0161589353062,53.0446328936703,53.077255007044
BRA,2016,0.976665323701658,47.0684086146117,46.7319494014161,46.815137006648
BWA,2016,-0.05805114105052489,49.4590183463933,48.1136790005316,48.0499560322177
CAN,2016,0.1364934975176314,69.6538638493344,69.9100549138531,70.156111859112
CHE,2016,-0.023837870520493798,71.6979255018489,72.9708817024125,73.0579006486609
CHN,2016,-0.23705398608309114,51.8145163574976,51.7581124519274,50.9221017460255
COL,2016,0.9133347407001526,45.9833392902545,46.2698653125443,46.1173977692486
CYP,2016,0.3757186388012521,56.5606678035914,57.2944573528662,57.4581779152689
CZE,2016,-0.061054724796267834,62.7629617554859,62.7255525651544,62.5223762099836
DEU,2016,0.08634370874199226,70.2691681305666,70.9283912335115,71.3657868515424
DNK,2016,0.15132396480749,72.9249378813192,73.7737551011574,73.8856930180811
EGY,2016,1.684706148951074,44.0879850322881,44.4139174213926,44.496447560045
ESP,2016,0.22764255738904526,60.0479221586688,60.6048143928052,60.5731276335644
FIN,2016,0.1301401525502015,74.2330028866173,75.1212060301418,75.4842312934337
FRA,2016,0.12045744663201696,67.7595518409474,67.9069582400311,67.902035082945
GBR,2016,-0.2660848506829991,71.8941060950847,72.3103958283085,71.6382779157715
GRC,2016,-2.572041226241457,56.092059637865,56.2368529033018,55.9987128588369
HRV,2016,0.9331920256355191,53.9473811699782,53.8530412171932,53.5314701003745
HUN,2016,0.6877010362697534,55.1783749862807,55.6298721525074,55.8241120884238
IDN,2016,0.1272622568981845,42.0749220080216,41.9967579857078,41.4263723572565
IND,2016,-0.020633475206615515,39.2854305050323,37.2410440075655,37.1736303015719
IRL,2016,-0.11552772168481651,65.0379237674868,65.7288049781172,65.2585133899059
ISL,2016,0.2906662998167904,70.0914681719906,70.9766056082204,71.9485773008219
ISR,2016,0.44182037373976574,61.9366131001384,61.8482262458914,61.5024932879861
ITA,2016,0.20673036993545996,55.8158490555835,56.0185295589638,55.6274862593458
JPN,2016,-0.269401586043454,65.589716471239,66.525374121524,67.4514126204882
KEN,2016,2.0126844384164606,36.3229380117676,34.754468497405,34.9247298048315
KOR,2016,0.044269906142123464,65.2163897959603,65.9353882447032,66.661477978266
LKA,2016,3.2087650602542226,42.730811287842,42.5445346217379,42.2878443201485
LTU,2016,0.2620519162636116,58.8257821537621,59.0112655708378,59.3802988969953
LUX,2016,0.28424127149045275,70.0552459822823,70.4693255073898,70.0833808992439
LVA,2016,-0.48864526923751006,58.0729465937119,58.8315773284788,58.5399137138503
MEX,2016,0.5686831894432944,46.276425129009,46.2974287551154,46.4527938489044
MLT,2016,-0.4456191010321263,56.3248734293453,58.2577091933465,57.816794508327
MYS,2016,0.31240402522873945,53.7156725810474,55.4410594736246,55.8264351706202
NAM,2016,0.513175740021361,44.2958201061638,43.4543146671724,43.4358053545337
NGA,2016,0.6913440425993009,35.6301193994909,34.4574715190062,33.5597648145925
NLD,2016,0.18476957587315845,67.7764329432808,68.4025184552011,69.1299228417831
NOR,2016,-0.08004837532889209,77.4958438540043,78.2720745601278,78.3151199668366
NZL,2016,-0.09368352018225079,74.761619794423,75.5295205296769,75.5682161327705
PAK,2016,-1.432283547375138,37.0061690072422,37.3594465989896,37.2068866316225
PER,2016,0.3874046420707238,46.7853097978864,46.171858836757,46.1235104513151
PHL,2016,0.42745234886717465,41.1875720135139,41.5259580243465,41.7977558477506
POL,2016,1.029899743691005,61.9535371827792,61.9708719170002,61.4496756492142
PRT,2016,1.6810952002387365,60.9548060136342,61.6359517157463,61.4386159352963
QAT,2016,0.8484899625666598,56.3492948381556,56.1533342584862,56.6070821382598
ROU,2016,0.07034885826408388,50.7137016768006,51.0245751618639,50.2685797036492
RUS,2016,-1.9752114867815793,58.0079986529638,56.7051968713056,55.5110404444077
SGP,2016,0.2832190160003574,70.0234199824678,71.1179432051406,71.1009943156154
SVK,2016,-0.1621372331320443,54.6324365325906,54.4801327073101,54.8254686876397
SVN,2016,0.1943101819751445,63.9319023692706,64.0899167706334,64.4553340250998
SWE,2016,0.33887695392358363,72.0902813820421,73.0332949291056,72.6996520360616
THA,2016,0.035975609008715714,48.4102069215582,48.4808760776645,48.8468858592606
TUR,2016,0.984044726074341,52.4935022215834,52.9723750152728,52.5684280390908
UGA,2016,2.093469220410162,33.9824651197959,32.6922142905841,32.5101709876193
VNM,2016,0.8036840270460175,43.8928226087059,43.5788807051339,43.6922622067801
ZAF,2016,1.0768704823810102,47.9960620742293,46.7177798090543,46.7313418491964
ZMB,2016,4.86290834796884,39.909523098729,39.2117966220629,39.8427893454073
ARG,2017,2.6715862768458747,46.441575292977,46.5120910519626,44.8996914763672
ARM,2017,-2.548830657551683,53.5256180397875,53.4300730601181,53.0710071724417
AUS,2017,-0.18436033683198677,68.3621331902277,68.9549850029503,69.3935869718605
AUT,2017,-0.18284673838945853,69.2590850010899,69.2148057168889,69.7262562761327
BEL,2017,-0.33162355944662614,62.9973868314606,63.561738188025,63.5995328972293
BGD,2017,-0.8491834949379697,35.3063146215172,34.9216493860889,34.187289758364
BGR,2017,-1.0547507566920111,52.8940867437138,53.0161589353062,53.0446328936703
BRA,2017,-2.7289006120451873,46.5983741813269,47.0684086146117,46.7319494014161
BWA,2017,0.006968879269069195,48.6941198697544,49.4590183463933,48.1136790005316
CAN,2017,-0.061069639922917085,69.2550147936024,69.6538638493344,69.9100549138531
CHE,2017,-0.2643514909030422,72.4871018136817,71.6979255018489,72.9708817024125
CHN,2017,0.45477013622056073,51.9524192039002,51.8145163574976,51.7581124519274
COL,2017,-1.8242313727992574,45.9193311671419,45.9833392902545,46.2698653125443
CYP,2017,-1.8806087805534148,56.9474290502193,56.5606678035914,57.2944573528662
CZE,2017,0.010192460306049922,62.8633267356707,62.7629617554859,62.7255525651544
DEU,2017,-0.15844369675284198,70.2519272690256,70.2691681305666,70.9283912335115
DNK,2017,-0.2859272047105912,72.9522621597913,72.9249378813192,73.7737551011574
EGY,2017,-0.5879746792806646,44.886442126597,44.0879850322881,44.4139174213926
ESP,2017,-0.13507288174981036,60.2097375567363,60.0479221586688,60.6048143928052
FIN,2017,-0.32291483337281757,74.1431609448426,74.2330028866173,75.1212060301418
FRA,2017,-0.0630504139650856,67.3408935052657,67.7595518409474,67.9069582400311
GBR,2017,-0.5802668429634752,71.4918177659362,71.8941060950847,72.3103958283085
GRC,2017,-4.307750980063512,56.06257195204,56.092059637865,56.2368529033018
HRV,2017,-1.078588086085578,53.3755035866762,53.9473811699782,53.8530412171932
HUN,2017,-0.31760005697226124,54.6622290553725,55.1783749862807,55.6298721525074
IDN,2017,-1.452417467830256,43.7203341592319,42.0749220080216,41.9967579857078
IND,2017,-1.0417341572923853,40.4640199919473,39.2854305050323,37.2410440075655
IRL,2017,-0.08751777895821067,64.5868942346008,65.0379237674868,65.7288049781172
ISL,2017,-0.8371547377265096,69.6168723037712,70.0914681719906,70.9766056082204
ISR,2017,0.07726359223115353,60.6735746391074,61.9366131001384,61.8482262458914
ITA,2017,0.23298696967645693,55.9507450286892,55.8158490555835,56.0185295589638
JPN,2017,-0.44318610278325865,65.7655856119304,65.589716471239,66.525374121524
KEN,2017,-0.8183826672913934,36.1569912811077,36.3229380117676,34.754468497405
KOR,2017,0.20921417720223773,65.3429664700428,65.2163897959603,65.9353882447032
LKA,2017,-0.10946478224301082,42.3747287132877,42.730811287842,42.5445346217379
LTU,2017,-0.7046964527482491,58.1209393919113,58.8257821537621,59.0112655708378
LUX,2017,-0.16912793074906451,69.4197557229282,70.0552459822823,70.4693255073898
LVA,2017,-0.1273796137604768,58.6148218526811,58.0729465937119,58.8315773284788
MEX,2017,-1.5609011574258407,46.0763722041278,46.276425129009,46.2974287551154
MLT,2017,-0.35120702890546474,56.490744114192,56.3248734293453,58.2577091933465
MYS,2017,0.023285043165981234,53.0303853146989,53.7156725810474,55.4410594736246
NAM,2017,-0.19799365757083098,44.906141859391,44.2958201061638,43.4543146671724
NGA,2017,2.149640997612833,35.5308460267153,35.6301193994909,34.4574715190062
NLD,2017,0.07959324515690525,67.2616654883795,67.7764329432808,68.4025184552011
NOR,2017,-0.35335519670815735,77.6138723504685,77.4958438540043,78.2720745601278
NZL,2017,0.08710227229649559,74.7009888642289,74.761619794423,75.5295205296769
PAK,2017,-1.8510625629622375,37.2960249515437,37.0061690072422,37.3594465989896
PER,2017,-1.2747405965228014,46.1978617717557,46.7853097978864,46.171858836757
PHL,2017,0.298883905646413,41.3447197104689,41.1875720135139,41.5259580243465
POL,2017,0.10806490678357661,61.7083605708555,61.9535371827792,61.9708719170002
PRT,2017,0.4245455008959618,61.3149119215916,60.9548060136342,61.6359517157463
QAT,2017,-0.20190638704518826,56.1468769874544,56.3492948381556,56.1533342584862
ROU,2017,0.18307818286898359,50.887679681951,50.7137016768006,51.0245751618639
RUS,2017,-1.4590689874951401,57.6092551816674,58.0079986529638,56.7051968713056
SGP,2017,-0.13488670376596867,70.4377796457532,70.0234199824678,71.1179432051406
SVK,2017,-0.03951700562916893,54.213536418758,54.6324365325906,54.4801327073101
SVN,2017,-0.5489134701554992,63.6045451691726,63.9319023692706,64.0899167706334
SWE,2017,-0.22079616405738034,72.1136318528634,72.0902813820421,73.0332949291056
THA,2017,0.2774271840182402,48.3788998801534,48.4102069215582,48.4808760776645
TUR,2017,-0.10854623648170403,53.1613464280947,52.4935022215834,52.9723750152728
UGA,2017,-0.4035675517052457,34.3607596373161,33.9824651197959,32.6922142905841
VNM,2017,-1.7351483016633922,43.5467972021085,43.8928226087059,43.5788807051339
ZAF,2017,-0.8720223145330239,46.9900443450962,47.9960620742293,46.7177798090543
ZMB,2017,-3.4501884554281936,39.5160890656927,39.909523098729,39.2117966220629
ARG,2018,10.729981476753006,48.315080343066,46.441575292977,46.5120910519626
ARM,2018,-1.111635218106147,54.1303685004606,53.5256180397875,53.4300730601181
AUS,2018,-0.35096078755549187,69.1711576036906,68.3621331902277,68.9549850029503
AUT,2018,-0.8751825678449827,69.4754230142867,69.2590850010899,69.2148057168889
BEL,2018,-0.7498665983543162,62.5430708299417,62.9973868314606,63.561738188025
BGD,2018,-1.133373593498808,35.1374128035346,35.3063146215172,34.9216493860889
BGR,2018,-1.286279294329011,53.965269353434,52.8940867437138,53.0161589353062
BRA,2018,-0.1354641809847923,46.8726423180194,46.5983741813269,47.0684086146117
BWA,2018,-0.15444748801132646,49.3951773150172,48.6941198697544,49.4590183463933
CAN,2018,-0.20115866059169507,68.7489787252761,69.2550147936024,69.6538638493344
CHE,2018,-0.7993324813929794,72.4483327117232,72.4871018136817,71.6979255018489
CHN,2018,-0.5403765144424724,52.3092058898266,51.9524192039002,51.8145163574976
COL,2018,-0.9223285913598822,46.1441277689144,45.9193311671419,45.9833392902545
CYP,2018,-0.9603409198534758,56.5182040437222,56.9474290502193,56.5606678035914
CZE,2018,0.0803401822368146,62.4819601569287,62.8633267356707,62.7629617554859
DEU,2018,-0.897569134967797,70.5563859977297,70.2519272690256,70.2691681305666
DNK,2018,-1.0838823980463994,72.5554266949853,72.9522621597913,72.9249378813192
EGY,2018,-2.335156608296966,44.9699403264651,44.886442126597,44.0879850322881
ESP,2018,-0.8273529923500182,60.3219048375062,60.2097375567363,60.0479221586688
FIN,2018,-0.6658702341024549,74.1111510078526,74.1431609448426,74.2330028866173
FRA,2018,-0.7928885737126152,67.5853668023877,67.3408935052657,67.7595518409474
GBR,2018,-0.5722869465673832,71.2297315696877,71.4918177659362,71.8941060950847
GRC,2018,-2.6818185483961283,56.2917255299778,56.06257195204,56.092059637865
HRV,2018,-0.800602177579637,53.2772346058261,53.3755035866762,53.9473811699782
HUN,2018,-0.25895583932492694,54.3450308510404,54.6622290553725,55.1783749862807
IDN,2018,-0.1067029084857678,44.4233773711718,43.7203341592319,42.0749220080216
IND,2018,0.6171127601726516,41.5438595266227,40.4640199919473,39.2854305050323
IRL,2018,-0.3813896924602467,64.3781964581394,64.5868942346008,65.0379237674868
ISL,2018,0.3745171867605448,70.5325078978297,69.6168723037712,70.0914681719906
ISR,2018,-0.60208707041814,60.6182484139473,60.6735746391074,61.9366131001384
ITA,2018,-0.04282680252665372,56.781897929141,55.9507450286892,55.8158490555835
JPN,2018,-1.0126458405959893,65.4194819962171,65.7655856119304,65.589716471239
KEN,2018,-0.7562012757398087,36.8414319926208,36.1569912811077,36.3229380117676
KOR,2018,-0.2612498086543622,65.7334137874166,65.3429664700428,65.2163897959603
LKA,2018,-0.992505868745341,43.4604796036088,42.3747287132877,42.730811287842
LTU,2018,-0.6852976774614039,58.1942062700084,58.1209393919113,58.8257821537621
LUX,2018,-1.0482213007663006,69.4717080362859,69.4197557229282,70.0552459822823
LVA,2018,-0.9077296099864187,57.6586611581964,58.6148218526811,58.0729465937119
MEX,2018,-1.5120214899557256,46.1086361257065,46.0763722041278,46.276425129009
MLT,2018,-0.8680932887591901,55.9835097937511,56.490744114192,56.3248734293453
MYS,2018,-0.8481770673746676,54.1462249966627,53.0303853146989,53.7156725810474
NAM,2018,-0.030301873591363382,44.4530830849548,44.906141859391,44.2958201061638
NGA,2018,-1.1580370209767619,36.0742687138788,35.5308460267153,35.6301193994909
NLD,2018,-0.8046173878856089,67.3339781720667,67.2616654883795,67.7764329432808
NOR,2018,-0.5617573419795814,76.9236661617026,77.6138723504685,77.4958438540043
NZL,2018,-0.7649477358283279,74.3227656314669,74.7009888642289,74.761619794423
PAK,2018,-0.8245404147137334,37.2740361799068,37.2960249515437,37.0061690072422
PER,2018,-1.002876491385655,46.1670945237995,46.1978617717557,46.7853097978864
PHL,2018,0.9445252972565723,41.058120836799,41.3447197104689,41.1875720135139
POL,2018,-0.6816535584404053,61.5158971758468,61.7083605708555,61.9535371827792
PRT,2018,-1.3679317949832541,61.3417369200719,61.3149119215916,60.9548060136342
QAT,2018,0.3902615517809781,56.2623686038156,56.1468769874544,56.3492948381556
ROU,2018,-0.02476918416859264,51.2495967784037,50.887679681951,50.7137016768006
RUS,2018,-0.39097954045080474,58.2478043926787,57.6092551816674,58.0079986529638
SGP,2018,-0.41197128703032626,70.8098113226431,70.4377796457532,70.0234199824678
SVK,2018,-0.8691380029795566,55.0810477702285,54.213536418758,54.6324365325906
SVN,2018,-1.1789742363435685,63.4221806275984,63.6045451691726,63.9319023692706
SWE,2018,-0.9221884295349034,71.690411659349,72.1136318528634,72.0902813820421
THA,2018,-0.5247668120811945,48.8883841991621,48.3788998801534,48.4102069215582
TUR,2018,3.9070168098195577,52.6378705346228,53.1613464280947,52.4935022215834
UGA,2018,-0.9313176634563014,34.6327763955391,34.3607596373161,33.9824651197959
VNM,2018,-2.087713629906117,44.4454286611562,43.5467972021085,43.8928226087059
ZAF,2018,-1.2524156309715728,46.7438953136678,46.9900443450962,47.9960620742293
ZMB,2018,1.786899233862517,39.3144193260271,39.5160890656927,39.909523098729
ARG,2019,13.533231496532014,48.7207930681477,48.315080343066,46.441575292977
ARM,2019,0.20014607899647174,55.238560107742,54.1303685004606,53.5256180397875
AUS,2019,-0.4294596189259653,69.263731588679,69.1711576036906,68.3621331902277
AUT,2019,-0.394627398409517,69.1237909346913,69.4754230142867,69.2590850010899
BEL,2019,-0.588126626999758,62.9701380179029,62.5430708299417,62.9973868314606
BGD,2019,0.24852285366434668,34.9048344599208,35.1374128035346,35.3063146215172
BGR,2019,0.41010699905594117,54.056573125792,53.965269353434,52.8940867437138
BRA,2019,-2.267193726176502,47.2571063343334,46.8726423180194,46.5983741813269
CAN,2019,-0.17176433636509925,68.4509950689282,68.7489787252761,69.2550147936024
CHE,2019,-0.11410554590150523,72.4964086719129,72.4483327117232,72.4871018136817
CHN,2019,0.31031809183196724,55.6713966612949,52.3092058898266,51.9524192039002
COL,2019,-0.10958492007812826,46.8038319285223,46.1441277689144,45.9193311671419
CYP,2019,-0.615512090931144,56.6520179444501,56.5182040437222,56.9474290502193
CZE,2019,0.2660446786503037,62.5056626961134,62.4819601569287,62.8633267356707
DEU,2019,-0.3882134674173108,70.3403059700903,70.5563859977297,70.2519272690256
DNK,2019,-0.4361320789404701,72.0784525778251,72.5554266949853,72.9522621597913
EGY,2019,-0.35241318101844143,44.8195519151309,44.9699403264651,44.886442126597
ESP,2019,-0.5240567217868048,60.2528627745255,60.3219048375062,60.2097375567363
FIN,2019,-0.44194646031689344,73.8151772621887,74.1111510078526,74.1431609448426
FRA,2019,-0.5031204985637945,67.7222688013064,67.5853668023877,67.3408935052657
GBR,2019,0.20655647067674843,71.0524114020241,71.2297315696877,71.4918177659362
GRC,2019,-0.5691685403850955,56.6053053560845,56.2917255299778,56.06257195204
HRV,2019,-0.2884247164907615,53.539686540852,53.2772346058261,53.3755035866762
HUN,2019,-0.05577822552400197,54.3156379007663,54.3450308510404,54.6622290553725
IDN,2019,0.6599463479922827,45.0940252769554,44.4233773711718,43.7203341592319
IND,2019,-0.2356278709652564,42.0852467075743,41.5438595266227,40.4640199919473
IRL,2019,-0.039718514437973695,63.701016770903,64.3781964581394,64.5868942346008
ISL,2019,-0.8907407386953192,69.4417089929441,70.5325078978297,69.6168723037712
ISR,2019,0.0032113304217123995,60.309571450309,60.6182484139473,60.6735746391074
ITA,2019,0.01894353236951213,56.6469175137762,56.781897929141,55.9507450286892
JPN,2019,0.3589260843178925,65.4869139354302,65.4194819962171,65.7655856119304
KEN,2019,-0.9466836493867596,37.5022827250259,36.8414319926208,36.1569912811077
KOR,2019,-0.2751192530856659,66.2239191997524,65.7334137874166,65.3429664700428
LKA,2019,0.16186303259532053,44.7828744911775,43.4604796036088,42.3747287132877
LTU,2019,-0.28790432967236,59.0357002957043,58.1942062700084,58.1209393919113
LUX,2019,-0.5939345807034238,68.8454893700095,69.4717080362859,69.4197557229282
LVA,2019,-0.41706967865755495,58.2533833755748,57.6586611581964,58.6148218526811
MEX,2019,-0.0015367919611302128,46.0962400989853,46.1086361257065,46.0763722041278
MLT,2019,-0.18764438908396164,54.8983222998575,55.9835097937511,56.490744114192
MYS,2019,0.5319303491301866,54.853196557016,54.1462249966627,53.0303853146989
NAM,2019,-0.012778477894778817,44.4445181256039,44.4530830849548,44.906141859391
NGA,2019,0.8390527130510037,36.0556342491345,36.0742687138788,35.5308460267153
NLD,2019,-0.33923787502205616,67.0741818682251,67.3339781720667,67.2616654883795
NOR,2019,0.4092461312662167,76.2700194875748,76.9236661617026,77.6138723504685
NZL,2019,-0.5568449625899087,70.2627010648377,74.3227656314669,74.7009888642289
PAK,2019,3.025924239130447,37.6960049792933,37.2740361799068,37.2960249515437
PER,2019,0.18271437174395988,46.6784803923996,46.1670945237995,46.1978617717557
PHL,2019,-0.9330185420290422,41.4074546688432,41.058120836799,41.3447197104689
POL,2019,0.08761484750930909,60.781096085353,61.5158971758468,61.7083605708555
PRT,2019,-0.5224724908946974,61.144025186842,61.3417369200719,61.3149119215916
QAT,2019,-0.05152874022858489,56.8915617045575,56.2623686038156,56.1468769874544
ROU,2019,-0.41764679087694034,50.3719731402755,51.2495967784037,50.887679681951
RUS,2019,0.28134977609327017,58.63901389031,58.2478043926787,57.6092551816674
SGP,2019,0.35486003699726787,70.7153654197149,70.8098113226431,70.4377796457532
SRB,2019,-0.0281647012256796,48.4263970777453,48.5048553412091,
SVK,2019,-0.6108288382340148,54.66465103122,55.0810477702285,54.213536418758
SVN,2019,1.2154602730672386,63.2870865949431,63.4221806275984,63.6045451691726
SWE,2019,-0.33664084121489357,71.3814769541589,71.690411659349,72.1136318528634
THA,2019,0.15170033671010646,49.0916370052157,48.8883841991621,48.3788998801534
TUR,2019,1.9482058417570194,53.5690479342367,52.6378705346228,53.1613464280947
UGA,2019,0.14507511282531027,34.1848332417473,34.6327763955391,34.3607596373161
VNM,2019,0.46460059844514956,44.5795393594844,44.4454286611562,43.5467972021085
ZAF,2019,-0.10387256808336964,47.0337274236925,46.7438953136678,46.9900443450962
ZMB,2019,9.67893159515991,39.5156305147751,39.3144193260271,39.5160890656927
ARM,2020,-0.3621600684813009,55.6897616591797,55.238560107742,54.1303685004606
AUS,2020,0.7729073844011909,68.3131040775975,69.263731588679,69.1711576036906
AUT,2020,1.0229389487384708,69.1193401753625,69.1237909346913,69.4754230142867
BEL,2020,0.9192628388461213,63.2306308173713,62.9701380179029,62.5430708299417
BGD,2020,0.7093850388657765,35.1730766992109,34.9048344599208,35.1374128035346
BGR,2020,0.06937871925180966,53.5973823848673,54.056573125792,53.965269353434
BRA,2020,-0.5153414704586163,47.2507297388285,47.2571063343334,46.8726423180194
BWA,2020,2.798545625471404,49.0296518790139,49.3951773150172,48.6941198697544
CAN,2020,0.5424043523666645,67.8266193919315,68.4509950689282,68.7489787252761
CHE,2020,1.0773278668772635,72.8099004398581,72.4964086719129,72.4483327117232
CHL,2020,0.334268015751668,60.1404265917762,59.6899884044304,
CHN,2020,0.781870719024859,57.1773753317043,55.6713966612949,52.3092058898266
COL,2020,0.41879047688679805,46.9771373786387,46.8038319285223,46.1441277689144
CYP,2020,1.0299312200197237,55.9885891420146,56.6520179444501,56.5182040437222
CZE,2020,0.4987780540165817,62.2451813508331,62.5056626961134,62.4819601569287
DEU,2020,0.9070061751834939,70.1445740003777,70.3403059700903,70.5563859977297
DNK,2020,1.0338732268242279,72.5301373897076,72.0784525778251,72.5554266949853
EGY,2020,0.06776443186440595,44.5770218044567,44.8195519151309,44.9699403264651
ESP,2020,1.0324975904992373,60.5272504809885,60.2528627745255,60.3219048375062
FIN,2020,1.1717112463841592,74.1789855511038,73.8151772621887,74.1111510078526
FRA,2020,0.9234267778106895,66.7702304451671,67.7222688013064,67.5853668023877
GBR,2020,0.8296908801306823,70.6339530811489,71.0524114020241,71.2297315696877
GRC,2020,0.3978456248185969,57.0316847472057,56.6053053560845,56.2917255299778
HRV,2020,0.8935635304008696,53.8680334000149,53.539686540852,53.2772346058261
HUN,2020,1.1086874712377952,54.6354381524746,54.3156379007663,54.3450308510404
IDN,2020,1.126122679114136,45.4744666235717,45.0940252769554,44.4233773711718
IND,2020,0.5688972109028709,43.336341538806,42.0852467075743,41.5438595266227
IRL,2020,0.754705441312438,64.1280346596852,63.701016770903,64.3781964581394
ISL,2020,0.3709968736932412,69.1846704731857,69.4417089929441,70.5325078978297
ISR,2020,0.5287612543080128,60.7627885756179,60.309571450309,60.6182484139473
ITA,2020,0.7613142663924328,57.9829812800669,56.6469175137762,56.781897929141
JPN,2020,1.4603244270877398,65.4725117776419,65.4869139354302,65.4194819962171
KEN,2020,0.6843259979354226,37.5436412938639,37.5022827250259,36.8414319926208
KOR,2020,1.309289172976663,66.3054618011334,66.2239191997524,65.7334137874166
LKA,2020,-1.8592643432611498,45.3062028567002,44.7828744911775,43.4604796036088
LTU,2020,0.699053303839899,59.5875332763545,59.0357002957043,58.1942062700084
LUX,2020,1.0919485978488102,68.925574385401,68.8454893700095,69.4717080362859
LVA,2020,0.603585110476526,59.0909717298111,58.2533833755748,57.6586611581964
MEX,2020,-1.0709886258749561,46.1175351857922,46.0962400989853,46.1086361257065
MLT,2020,1.037465678209553,55.8677636854967,54.8983222998575,55.9835097937511
MYS,2020,0.6156022678266708,54.9542700097123,54.853196557016,54.1462249966627
NAM,2020,2.276146846409972,44.8332527938222,44.4445181256039,44.4530830849548
NGA,2020,-3.65922752167738,36.6182114428686,36.0556342491345,36.0742687138788
NLD,2020,1.093503706340997,67.387191727378,67.0741818682251,67.3339781720667
NOR,2020,0.6621114539610938,76.0046582733031,76.2700194875748,76.9236661617026
NZL,2020,0.6470871569319453,70.1810085341009,70.2627010648377,74.3227656314669
PAK,2020,-1.5959578120093951,38.6863486114132,37.6960049792933,37.2740361799068
PER,2020,0.6047150022234344,46.8401957189322,46.6784803923996,46.1670945237995
PHL,2020,-0.5237781803913641,42.358746312714,41.4074546688432,41.058120836799
POL,2020,0.5128977467107401,60.8031461828151,60.781096085353,61.5158971758468
PRT,2020,0.9683736832309112,61.1834186517583,61.144025186842,61.3417369200719
QAT,2020,0.604382326912061,57.7479663891656,56.8915617045575,56.2623686038156
ROU,2020,0.6171891503433828,51.021025244021,50.3719731402755,51.2495967784037
RUS,2020,-0.25068483903782646,57.7214803936963,58.63901389031,58.2478043926787
SGP,2020,0.3499798141040651,70.9188424962788,70.7153654197149,70.8098113226431
SRB,2020,0.2728607035914974,48.4022273301302,48.4263970777453,48.5048553412091
SVK,2020,0.9532975830550546,55.8220247955425,54.66465103122,55.0810477702285
SVN,2020,-0.493661232190373,62.8234276353446,63.2870865949431,63.4221806275984
SWE,2020,1.3369897572506533,71.1727291582621,71.3814769541589,71.690411659349
