year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,country_mean,gain_diff1,ln_gdp_per_capita,ln_gross_gdp,sovereign_spread_lag1,sovereign_spread_lag2,cpi_yoy_lag1,cpi_yoy_lag2,gdp_annual_growth_rate_lag1,gdp_annual_growth_rate_lag2,ln_gdp_per_capita_lag1,ln_gdp_per_capita_lag2,ln_gross_gdp_lag1,ln_gross_gdp_lag2,debt_to_gdp_lag1,debt_to_gdp_lag2,deficit_to_gdp_lag1,deficit_to_gdp_lag2,current_account_balance_lag1,current_account_balance_lag2,gain_diff3,gain_diff5,gain_substantive_change,gain_diff1_wins,sovereign_spread_lag1_impflag,sovereign_spread_lag2_impflag,cpi_yoy_lag1_impflag,cpi_yoy_lag2_impflag,gdp_annual_growth_rate_lag1_impflag,gdp_annual_growth_rate_lag2_impflag,ln_gdp_per_capita_lag1_impflag,ln_gdp_per_capita_lag2_impflag,debt_to_gdp_lag1_impflag,debt_to_gdp_lag2_impflag,deficit_to_gdp_lag1_impflag,deficit_to_gdp_lag2_impflag,current_account_balance_lag1_impflag,current_account_balance_lag2_impflag,wgi_cc_impflag,wgi_ge_impflag,wgi_pv_impflag,wgi_rl_impflag,wgi_rq_impflag,wgi_va_impflag,gain_impflag
1997,NOR,5.893865133436357,-0.4581362810847938,2.5693426966852115,5.275,36561.409,161.357,25.757,18283.81,5.872,0.262660065577147,,,,,,,70.8264631238238,74.53902058227155,0.3104752292646964,10.506748564212772,5.083619301504854,0.382190877803864,0.8568819820742016,1.2612698340166724,2.461600958314279,5.075,4.175,10.524743647985263,10.457085296889879,5.09693530701534,5.02408444742026,28.446,32.738,18615.001,17395.747499999998,6.453,3.1940000000000004,,,False,0.3104752292646964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1998,NOR,5.384870639626075,0.121095994680377,2.2521633817270232,2.75,34732.137,154.23,23.574,17367.091,-0.3939999999999999,0.262449940235109,2.1622629165649414,1.9120795726776123,1.4396612644195557,1.9498242139816284,1.4070076942443848,1.493818998336792,70.9841264641325,74.53902058227155,0.15766334030870155,10.455420675661989,5.0384449947355225,-0.4581362810847938,0.382190877803864,2.5693426966852115,1.2612698340166724,5.275,5.075,10.506748564212772,10.524743647985263,5.083619301504854,5.09693530701534,25.757,28.446,18283.81,18615.001,5.872,6.453,0.7612970676726007,,False,0.15766334030870155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,NOR,5.5082235855614,-0.1288547934394615,2.365335773872721,2.05,36300.553,162.384,24.959,18152.421,5.339000000000001,0.262471384717166,,,,,,,71.2710397834956,74.53902058227155,0.2869133193630944,10.499588254296683,5.089963900706462,0.121095994680377,-0.4581362810847938,2.2521633817270232,2.5693426966852115,2.75,5.275,10.455420675661989,10.506748564212772,5.0384449947355225,5.083619301504854,23.574,25.757,17367.091,18283.81,-0.3939999999999999,5.872,0.7550518889364923,,False,0.2869133193630944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2000,NOR,6.2298853503158425,0.2024384933017655,3.0852393147255817,3.35,38094.597,171.456,28.667999999999996,19054.021,14.631,0.262613544094074,2.123349666595459,1.8161230087280271,1.533282995223999,1.8308755159378052,1.1074413061141968,1.526009202003479,71.410532616301,74.53902058227155,0.13949283280540214,10.547827740035036,5.144326673922143,-0.1288547934394615,0.121095994680377,2.365335773872721,2.2521633817270232,2.05,2.75,10.499588254296683,10.455420675661989,5.089963900706462,5.0384449947355225,24.959,23.574,18152.421,17367.091,5.339000000000001,-0.3939999999999999,0.5840694924771981,1.1877032198410973,False,0.13949283280540214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,NOR,6.237458981500744,1.2197196335425742,3.008595232178077,2.0749999999999997,38553.843,174.24,27.233,19282.5855,15.771,0.261835039744422,,,,,,,71.5209803427885,74.53902058227155,0.11044772648750723,10.55981106273884,5.16043365918465,0.2024384933017655,-0.1288547934394615,3.0852393147255817,2.365335773872721,3.35,2.05,10.547827740035036,10.499588254296683,5.144326673922143,5.089963900706462,28.667999999999996,24.959,19054.021,18152.421,14.631,5.339000000000001,0.5368538786560038,1.0049924482294017,False,0.11044772648750723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2002,NOR,6.392972852916216,1.7807635322661068,1.2878440717515032,1.4,43083.871,195.915,33.945,21545.4325,12.43,0.261448020850785,2.1149744987487793,1.8337223529815672,1.6083461046218872,1.8487529754638672,1.2207139730453491,1.4871748685836792,71.6595323140643,74.53902058227155,0.13855197127578833,10.670903983315217,5.277680891697594,1.2197196335425742,0.2024384933017655,3.008595232178077,3.0852393147255817,2.0749999999999997,3.35,10.55981106273884,10.547827740035036,5.16043365918465,5.144326673922143,27.233,28.667999999999996,19282.5855,19054.021,15.771,14.631,0.3884925305686977,0.8330691902404936,False,0.13855197127578833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,NOR,5.053119510320597,1.0400051303049016,2.4943494880682793,0.975,50161.513,229.385,43.078,25083.454,12.166000000000002,0.260707229713438,2.0109665393829346,1.8341208696365356,1.204556226730347,1.8811042308807373,1.307568907737732,1.5292460918426514,71.4992655559375,74.53902058227155,-0.16026675812679514,10.823003338328768,5.43540181458877,1.7807635322661068,1.2197196335425742,1.2878440717515032,3.008595232178077,1.4,2.0749999999999997,10.670903983315217,10.55981106273884,5.277680891697594,5.16043365918465,33.945,27.233,21545.4325,19282.5855,12.43,15.771,0.08873293963650042,0.515139091804997,False,-0.16026675812679514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NOR,4.356274571392249,0.0825520375378498,0.4631102370644996,4.0249999999999995,57676.821,265.267,43.829,28842.885,12.644,0.259262574846228,1.912864565849304,2.058892250061035,1.1966183185577393,1.9619626998901367,1.4392406940460205,1.7042089700698853,71.243432578217,74.53902058227155,-0.25583297772050173,10.962610656015565,5.580736865921064,1.0400051303049016,1.7807635322661068,2.4943494880682793,1.2878440717515032,0.975,1.4,10.823003338328768,10.670903983315217,5.43540181458877,5.277680891697594,43.078,33.945,25083.454,21545.4325,12.166000000000002,12.43,-0.27754776457150854,-0.027607205278599167,False,-0.25583297772050173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,NOR,3.746111131501349,-0.5432813281556989,1.5310001721528943,2.725,66924.047,309.979,42.327,33468.4455,16.447,0.258438181318393,2.0002527236938477,1.85913348197937,1.2952772378921509,1.9124817848205569,1.47850239276886,1.6405930519104004,72.4655298180305,74.53902058227155,1.2220972398135075,11.11131362846647,5.7365045532491195,0.0825520375378498,1.0400051303049016,0.4631102370644996,2.4943494880682793,4.0249999999999995,0.975,10.962610656015565,10.823003338328768,5.580736865921064,5.43540181458877,43.829,43.078,28842.885,25083.454,12.644,12.166000000000002,0.8059975039662106,1.0549972017295062,True,1.2220972398135075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,NOR,4.05728174158772,-0.7333480765346612,2.3289468954641452,2.4499999999999997,74255.799,346.914,52.58700000000001,37135.782,16.609,0.257301374691029,2.1235532760620117,1.875615477561951,1.252705693244934,1.9657721519470217,1.2209527492523191,1.542179822921753,75.3552905224848,74.53902058227155,2.8897607044542895,11.215271154625322,5.849076910613079,-0.5432813281556989,0.0825520375378498,1.5310001721528943,0.4631102370644996,2.725,4.0249999999999995,11.11131362846647,10.962610656015565,5.7365045532491195,5.580736865921064,42.327,43.829,33468.4455,28842.885,16.447,12.644,3.856024966547295,3.8343101796962884,True,2.8897607044542895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,NOR,4.779075667800925,0.1487335270405922,0.7120928600652233,2.9,85276.992,402.646,49.51500000000001,42645.605,12.566,0.256735748758909,1.9825838804244995,2.018043041229248,1.1455525159835815,1.9282920360565183,1.32977032661438,1.5498549938201904,75.188582133336,74.53902058227155,-0.16670838914879482,11.35365996673257,5.998057764006192,-0.7333480765346612,-0.5432813281556989,2.3289468954641452,1.5310001721528943,2.4499999999999997,2.725,11.215271154625322,11.11131362846647,5.849076910613079,5.7365045532491195,52.58700000000001,42.327,37135.782,33468.4455,16.609,16.447,3.945149555119002,3.5290498192717052,False,-0.16670838914879482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NOR,4.456220011903937,0.7909647810237055,3.754841135450073,0.525,97119.989,464.915,47.544999999999995,48567.72150000001,16.137,0.255192736870546,1.8918757438659668,1.8328136205673216,1.2854344844818115,1.9577865600585935,1.3729007244110107,1.5480390787124634,74.9498884823712,74.53902058227155,-0.23869365096480522,11.483702493031375,6.141854593179262,0.1487335270405922,-0.7333480765346612,0.7120928600652233,2.3289468954641452,2.9,2.4499999999999997,11.35365996673257,11.215271154625322,5.998057764006192,5.849076910613079,49.51500000000001,52.58700000000001,42645.605,37135.782,12.566,16.609,2.4843586643406894,3.450622926433695,False,-0.23869365096480522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,NOR,3.997701888119508,0.7410309589025262,2.2031960703270297,-1.95,80115.693,387.974,42.544,40061.772,11.314,0.254550352308225,1.9849834442138672,1.8376095294952393,1.276532530784607,1.8734991550445557,1.4649510383605957,1.5488793849945068,75.1159116100588,74.53902058227155,0.16602312768760896,11.2912270314701,5.960938327068704,0.7909647810237055,0.1487335270405922,3.754841135450073,0.7120928600652233,0.525,2.9,11.483702493031375,11.35365996673257,6.141854593179262,5.998057764006192,47.544999999999995,49.51500000000001,48567.72150000001,42645.605,16.137,12.566,-0.23937891242599107,3.872479031841806,False,0.16602312768760896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,NOR,3.527816492125131,0.3133439008973906,2.420331262227271,0.775,87823.805,431.052,42.952,43916.312,11.636,0.252714493089628,2.077252149581909,1.8735424280166624,1.332311511039734,1.8898757696151731,1.5119845867156982,1.5950877666473389,76.1317311813398,74.53902058227155,1.0158195712809999,11.383087870437414,6.066228732478136,0.7410309589025262,0.7909647810237055,2.2031960703270297,3.754841135450073,-1.95,0.525,11.2912270314701,11.483702493031375,5.960938327068704,6.141854593179262,42.544,47.544999999999995,40061.772,48567.72150000001,11.314,16.137,0.9431490480038036,3.6662013633092982,True,1.0158195712809999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,NOR,3.13543976460307,0.3421542699045319,1.285748875218715,1.175,100815.931,501.3610000000001,29.611,50413.579,13.227,0.253656861347182,2.142632484436035,1.8317123651504517,1.3379769325256348,1.8641780614852903,1.602969527244568,1.6263580322265625,76.1777991473141,74.53902058227155,0.04606796597430218,11.52105166776643,6.2173264004891875,0.3133439008973906,0.7410309589025262,2.420331262227271,2.2031960703270297,0.775,-1.95,11.383087870437414,11.2912270314701,6.066228732478136,5.960938327068704,42.952,42.544,43916.312,40061.772,11.636,11.314,1.227910664942911,0.822508624829311,False,0.04606796597430218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,NOR,2.101662510343197,0.2989605859009981,0.6969553855174259,2.7249999999999996,101779.186,512.777,30.908,50895.52599999999,13.533,0.255054566936192,2.2479822635650635,1.8999354839324951,1.327469825744629,1.9510310888290403,1.5397392511367798,1.728163242340088,76.4976500053383,74.53902058227155,0.3198508580241963,11.530560902468869,6.239841052806517,0.3421542699045319,0.3133439008973906,1.285748875218715,2.420331262227271,1.175,0.775,11.52105166776643,11.383087870437414,6.2173264004891875,6.066228732478136,29.611,42.952,50413.579,43916.312,13.227,11.636,1.3817383952794984,1.3090678720023021,False,0.3198508580241963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,NOR,2.57654458266329,0.2257924561348473,2.121377357394667,1.05,103214.973,526.014,31.427000000000003,51611.8415,11.222,0.255185294527406,2.286928415298462,1.8767670392990112,1.352091908454895,1.9709643125534055,1.6574110984802246,1.737903356552124,77.6411469704572,74.53902058227155,1.1434969651188993,11.54456920871477,6.265327828353093,0.2989605859009981,0.3421542699045319,0.6969553855174259,1.285748875218715,2.7249999999999996,1.175,11.530560902468869,11.52105166776643,6.239841052806517,6.2173264004891875,30.908,29.611,50895.52599999999,50413.579,13.533,13.227,1.5094157891173978,2.6912584880860067,True,1.1434969651188993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NOR,2.5147277478115577,-0.0258753381862648,2.041775571661536,2.0500000000000003,97302.705,501.737,29.661,48654.505,11.823,0.254184337171469,2.2226829528808594,1.8217037916183472,1.119958519935608,2.0243148803710938,1.6405822038650513,1.684003829956055,78.3151199668366,74.53902058227155,0.6739729963794048,11.485582068404316,6.218076078023406,0.2257924561348473,0.2989605859009981,2.121377357394667,0.6969553855174259,1.05,2.7249999999999996,11.54456920871477,11.530560902468869,6.265327828353093,6.239841052806517,31.427000000000003,30.908,51611.8415,50895.52599999999,11.222,13.533,2.1373208195225004,3.1992083567778025,False,0.6739729963794048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NOR,1.541415458152958,-0.5948081374522164,2.170229805203602,1.875,74568.136,388.16,34.334,37285.786,8.994,0.254827773865645,2.2002930641174316,1.8330682516098025,1.1456201076507568,1.975250005722046,1.5946509838104248,1.6880836486816406,78.2720745601278,74.53902058227155,-0.043045406708799305,11.219468563577975,5.9614176257556855,-0.0258753381862648,0.2257924561348473,2.041775571661536,2.121377357394667,2.0500000000000003,1.05,11.485582068404316,11.54456920871477,6.218076078023406,6.265327828353093,29.661,31.427000000000003,48654.505,51611.8415,11.823,11.222,1.7744245547895048,2.1403433787880033,False,-0.043045406708799305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NOR,1.310469844406801,-0.5310948421779086,3.5486646713610797,1.125,70629.25,370.9570000000001,37.938,35315.3925,5.219,0.255837330760311,2.1495046615600586,1.8323664665222168,1.181620955467224,1.994457483291626,1.6863489151000977,1.6654537916183472,77.4958438540043,74.53902058227155,-0.7762307061234992,11.16519964362933,5.9160861529252085,-0.5948081374522164,-0.0258753381862648,2.170229805203602,2.041775571661536,1.875,2.0500000000000003,11.219468563577975,11.485582068404316,5.9614176257556855,6.218076078023406,34.334,29.661,37285.786,48654.505,8.994,11.823,-0.14530311645289373,1.318044706690202,False,-0.7762307061234992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NOR,1.604495478856892,-0.7260022905996877,1.879851302951822,2.5,75940.152,401.74500000000006,38.257,37971.36,6.313,0.256034605455785,2.1912455558776855,1.9444479942321775,1.1507017612457275,1.9806857109069824,1.8055261373519895,1.6947834491729736,77.6138723504685,74.53902058227155,0.11802849646419133,11.237700835363984,5.99581755898946,-0.5310948421779086,-0.5948081374522164,3.5486646713610797,2.170229805203602,1.125,1.875,11.16519964362933,11.219468563577975,5.9160861529252085,5.9614176257556855,37.938,34.334,35315.3925,37285.786,5.219,8.994,-0.7012476163681072,1.116222345130197,False,0.11802849646419133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NOR,1.8580188550881485,-1.052696692839642,2.7621780973031194,0.85,82605.966,439.789,39.413,41305.82,8.954,0.256872362189541,2.0503103733062744,1.845145583152771,1.120848536491394,1.922077178955078,1.7841882705688477,1.7093496322631836,76.9236661617026,74.53902058227155,-0.6902061887658988,11.321837184503687,6.086295066439067,-0.7260022905996877,-0.5310948421779086,1.879851302951822,3.5486646713610797,2.5,1.125,11.237700835363984,11.16519964362933,5.99581755898946,5.9160861529252085,38.257,37.938,37971.36,35315.3925,6.313,5.219,-1.3484083984252067,-0.7174808087546012,False,-0.6902061887658988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
