Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
South Korea,GDP Annual Growth Rate,1999-06-30T00:00:00,11.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1999-09-30T00:00:00,12.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,1999-12-31T00:00:00,13.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2000-03-31T00:00:00,12.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2000-06-30T00:00:00,9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2000-09-30T00:00:00,9.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2000-12-31T00:00:00,5.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2001-03-31T00:00:00,4.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2001-06-30T00:00:00,4.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2001-09-30T00:00:00,3.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2001-12-31T00:00:00,5.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2002-03-31T00:00:00,7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2002-06-30T00:00:00,7.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2002-09-30T00:00:00,7.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2002-12-31T00:00:00,7.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2003-03-31T00:00:00,4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2003-06-30T00:00:00,2.2,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2003-09-30T00:00:00,1.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2003-12-31T00:00:00,3.8,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2004-03-31T00:00:00,5.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2004-06-30T00:00:00,6.4,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2004-09-30T00:00:00,5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2004-12-31T00:00:00,3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2005-03-31T00:00:00,2.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2005-06-30T00:00:00,3.6,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2005-09-30T00:00:00,4.5,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2005-12-31T00:00:00,4.9,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2006-03-31T00:00:00,6.3,Quarterly,KOGDPYOY,2018-12-04T09:49:00
South Korea,GDP Annual Growth Rate,2006-06-30T00:00:00,4.7,Quarterly,KOGDPYOY,2018-12-04T09:49:00
