iso3c,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,date
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-01-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-02-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-03-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-04-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-05-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-06-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-07-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-08-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-09-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-10-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-11-01
ARG,-0.1013171523809433,0.16569004952907562,0.11137688159942627,0.07555264234542847,0.5180674195289612,0.3919033706188202,1996-12-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-01-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-02-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-03-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-04-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-05-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-06-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-07-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-08-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-09-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-10-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-11-01
ARG,-0.20348159968852997,0.32871249318122864,-0.1346495896577835,-0.0388815775513649,0.5213462114334106,0.3088502287864685,1998-12-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-01-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-02-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-03-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-04-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-05-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-06-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-07-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-08-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-09-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-10-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-11-01
ARG,-0.17240765690803528,-0.028038693591952324,0.09582387655973434,-0.21440449357032776,0.1822923868894577,0.41834697127342224,2000-12-01
ARG,-0.41705572605133057,-0.2284790724515915,-0.7765454053878784,-0.7610980868339539,-0.8807165622711182,0.2600627541542053,2002-01-01
ARG,-0.41705572605133057,-0.2284790724515915,-0.7765454053878784,-0.7610980868339539,-0.8807165622711182,0.2600627541542053,2002-02-01
