date,iso3c,year,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,GAIN
2019-01-01,PAK,2019,12.947588507748291,10.803489026089599,,2.9250000000000003,1500.683,321.071,78.712,748.834,-4.184,0.506951247587565,-0.8799924254417419,-0.7182143330574036,-2.2517430782318115,-0.6884010434150696,-0.6872350573539734,-0.8627777099609375,-4.62234932938904
2020-01-01,PAK,2020,9.61980909796725,8.725140399706447,,-0.44999999999999996,1376.512,300.41,80.805,687.496,-1.481,0.508462553338375,-0.8574382662773132,-0.5711286664009094,-1.792694926261902,-0.7129384875297546,-0.7647659182548523,-0.8777376413345337,-3.63601720067494
2021-01-01,PAK,2021,10.229595277307235,8.787226694453524,,6.949999999999999,1565.575,348.481,74.749,782.2289999999999,-0.809,0.511647290668511,-0.8104815483093262,-0.4388223886489868,-1.7137354612350464,-0.6586206555366516,-0.761585533618927,-0.841518759727478,-3.68581275572144
2022-01-01,PAK,2022,12.584987554112553,9.633068440204596,,4.5249999999999995,1651.323,374.8500000000001,77.318,824.14,-4.663,0.51413236664585,-0.8043503761291504,-0.6247286796569824,-1.8398263454437256,-0.6721163392066956,-0.8864126205444336,-0.8621169924736023,-4.01713151405492
2023-01-01,PAK,2023,15.045215250329383,11.426070178327903,,-0.07500000000000001,1459.2969999999998,337.754,78.229,729.2055,-0.9700000000000001,0.515133465900456,-0.9993574619293212,-0.577790379524231,-1.932730793952942,-0.8598855137825012,-0.9010081887245178,-0.9591403007507324,-4.81010213136799
2024-01-01,PAK,2024,12.862822256728778,8.74853591587665,,2.175,1581.174,373.078,70.072,791.0625,-0.454,,,,,,,,
2025-01-01,PAK,2025,12.224917299548279,7.819355358982578,,2.4,,,73.643,2.117,-0.056,,,,,,,,
1980-01-01,PER,1980,,,,7.62,,,,,,,,,,,,,
1981-01-01,PER,1981,,,,5.5825,,,,,,,,,,,,,
1982-01-01,PER,1982,,,,-0.17749999999999996,,,,,,,,,,,,,
1983-01-01,PER,1983,,,,-9.3275,,,,,,,,,,,,,
1984-01-01,PER,1984,,,,3.64,,,,,,,,,,,,,
1985-01-01,PER,1985,,,,2.5425,,,,,,,,,,,,,
1986-01-01,PER,1986,,,,11.93,,,,,,,,,,,,,
1987-01-01,PER,1987,,,,8.1425,,,,,,,,,,,,,
1988-01-01,PER,1988,,,,-9.0175,,,,,,,,,,,,,
1989-01-01,PER,1989,,,,-13.097500000000002,,,,,,,,,,,,,
1990-01-01,PER,1990,,,,-4.185,1285.664,28.326000000000004,,1285.664,-5.148,,,,,,,,
1991-01-01,PER,1991,,,,2.75,1511.937,33.988,,1511.937,-4.464,,,,,,,,
1992-01-01,PER,1992,,,,-0.2849999999999998,1543.242,35.377,,1543.242,-5.416999999999999,,,,,,,,
1993-01-01,PER,1993,,,,4.819999999999999,1469.214,34.33,,1469.214,-7.174,,,,,,,,
1994-01-01,PER,1994,,,,12.795,1815.7390000000003,43.225,,1815.7390000000003,-6.242,,,,,,,,
1995-01-01,PER,1995,,,,8.6875,2119.375,51.38,,2119.375,-8.999,0.454131788558447,,,,,,,1.22598685236154
1996-01-01,PER,1996,,,,2.51,2163.399,53.412,,2163.399,-6.823,0.454932435048707,-0.3988855481147766,0.0341111831367015,-1.0616843700408936,-0.6967245936393738,0.4947839081287384,-0.5295026898384094,1.11711218409618
1997-01-01,PER,1997,,,,6.8425,2238.263,56.281,,2238.263,-5.983,0.454024514348146,,,,,,,0.992826820822252
1998-01-01,PER,1998,,,,-0.5700000000000001,2106.752,53.918,,2106.752,-6.1930000000000005,0.453380520404758,-0.4331635236740112,0.0721104592084884,-0.5208395719528198,-0.7386376857757568,0.5712346434593201,-0.6383169889450073,-0.345046344776023
1999-01-01,PER,1999,,,,0.8849999999999999,1872.791,48.719,,1872.791,-2.833,0.451104510576578,,,,,,,-0.0565060272054865
2000-01-01,PER,2000,,,,3.0175,1910.357,50.41400000000001,44.909,955.3785000000001,-3.064,0.451925555428686,-0.4040461778640747,-0.1835230141878128,-0.987529456615448,-0.7180467247962952,0.3314816951751709,-0.3702260553836822,0.0073178572857841
2001-01-01,PER,2001,,,,0.26249999999999996,1910.299,51.034,43.841,955.2135,-2.351,0.45041649483266993,,,,,,,0.172546579266537
2002-01-01,PER,2002,,,,4.97,1998.363,53.954,45.463,999.564,-2.031,0.449346187639454,-0.3064047396183014,-0.3914188742637634,-0.9699098467826844,-0.5579220652580261,-0.039765790104866,0.2229372411966323,0.296935863636691
2003-01-01,PER,2003,,,,4.08,2147.735,58.537,49.376,1074.146,-1.5919999999999999,0.4506224116690671,-0.1548545360565185,-0.5851802825927734,-1.1621016263961792,-0.5886569023132324,0.1142257526516914,0.0786488428711891,0.850279124124206
2004-01-01,PER,2004,,,,4.975,2405.294,66.126,46.738,1203.1775,0.09400000000000001,0.449146173614033,-0.4299869239330292,-0.649820864200592,-1.027399659156799,-0.5454220771789551,0.20436060428619376,-0.1345295161008834,0.0517638831512386
2005-01-01,PER,2005,8.011856865095671,3.7309485270568987,,6.2749999999999995,2677.739,74.232,40.359,1339.652,1.563,0.445150810784917,-0.3673710525035858,-0.695960521697998,-0.9757154583930968,-0.7007879018783569,0.007082981057465,-0.013819258660078,0.217215061110345
2006-01-01,PER,2006,7.316974004537859,2.5263441864154785,,7.550000000000001,3130.7899999999995,87.459,34.94,1567.3730000000003,3.331,0.443034251543622,-0.2215621471405029,-0.7574186325073242,-0.841553807258606,-0.70465487241745,0.0748254135251045,0.09193487465381618,1.24810769673812
2007-01-01,PER,2007,6.110447139573533,1.4801049988131998,,8.450000000000001,3633.714,102.187,31.87,1819.4475,1.4880000000000002,0.437200162324403,-0.2725561559200287,-0.6274924278259277,-0.774885892868042,-0.7516261339187622,0.23847511410713187,0.1083569899201393,0.997412456238294
2008-01-01,PER,2008,7.341732250803033,3.6764770199228014,,9.15,4286.515,121.308,28.032,2145.2000000000003,-4.357,0.433172459794396,-0.2068743407726287,-0.431019514799118,-0.8926616907119751,-0.7303355932235718,0.3209676742553711,0.1521347463130951,1.44354971728665
2009-01-01,PER,2009,6.137170650110124,2.8804997208931415,,1.125,4279.172,121.892,28.256,2139.403,-0.519,0.43402123836673195,-0.3325398862361908,-0.4891554415225982,-1.1800479888916016,-0.6242668032646179,0.3666417896747589,0.0834904238581657,0.69850425633431
2010-01-01,PER,2010,5.906391572475325,2.691918981247585,,8.3,5200.933,149.23,25.116,2600.979,-2.387,0.426204261853152,-0.253887414932251,-0.2393679618835449,-0.9999154210090636,-0.5660995244979858,0.3928208947181701,0.1111247837543487,1.47880298237784
2011-01-01,PER,2011,6.1010244582799436,3.3077389635814054,3.3654565047319926,6.3500000000000005,5928.4929999999995,171.369,23.012,2965.7795,-1.97,0.425543403365404,-0.2439677268266677,-0.206647053360939,-0.7607496976852417,-0.580825686454773,0.4048329293727875,0.1312396079301834,1.71890067188735
2012-01-01,PER,2012,4.992738927530063,3.190037003087863,3.6178593540630763,6.1499999999999995,6638.829000000001,193.27599999999998,20.636,3320.9064999999996,-2.782,0.422211957824745,-0.4040696322917938,-0.1874201148748397,-0.9073647260665894,-0.58197021484375,0.4366423189640045,0.11426293104887002,1.4542823907053
2013-01-01,PER,2013,4.888763930611158,2.538011804082716,2.7663214122051047,5.8500000000000005,6920.081999999999,203.042,19.904,3460.8925000000004,-4.721,0.420082032012466,-0.4609469771385193,-0.1510380655527115,-0.8057397603988647,-0.5744196176528931,0.4063016772270202,0.0847504287958145,1.47378229477997
2014-01-01,PER,2014,5.596079459972394,3.0554763739745714,3.4135493126661403,2.4250000000000003,6880.901000000001,203.785,20.501,3440.814,-4.219,0.419638432066655,-0.5999804735183716,-0.3267104029655456,-0.5506569147109985,-0.5225526094436646,0.4742482304573059,0.1924973726272583,1.32640755306041
2015-01-01,PER,2015,6.207816338854382,4.071592743249208,3.3956413993021086,3.225,6436.053,192.85,23.882,3217.4604999999997,-4.535,0.418610382819989,-0.6039173603057861,-0.3674536645412445,-0.3989100754261017,-0.4996496140956878,0.4392798244953155,0.22736814618110648,1.34314132213634
2016-01-01,PER,2016,6.33917343387289,4.497608747288181,3.561280584401551,3.975,6453.923,196.34800000000004,24.248,3226.3530000000005,-2.154,0.41849476256328,-0.4303481578826904,-0.2562821507453918,-0.2079348415136337,-0.4960362911224365,0.4693261981010437,0.2688959538936615,1.77828149335716
2017-01-01,PER,2017,5.6707573608758395,3.34025959141926,3.0001385537664,2.5,6992.244,216.578,25.137,3495.208,-0.836,0.419130102748907,-0.5623850226402283,-0.2047750949859619,-0.2635098695755005,-0.5232815742492676,0.3514877557754516,0.2743882536888122,0.989896562214419
2018-01-01,PER,2018,5.339998432758445,2.429282884830654,1.5085889946643543,3.9499999999999997,7210.677,227.583,25.941,3604.9215,-1.146,0.419396288086282,-0.5979732275009155,-0.3238095343112945,-0.2768807709217071,-0.5667433738708496,0.4433827698230743,0.2151076644659042,0.773085150240213
2019-01-01,PER,2019,4.7540761832611835,2.609976701602491,2.2534927639585365,2.25,7251.682,233.004,26.889,3625.7329999999997,-0.611,0.415062472602087,-0.5095013976097107,-0.1258981674909591,-0.1636226177215576,-0.5200580358505249,0.5172022581100464,0.264963299036026,1.09883656971005
2020-01-01,PER,2020,4.332886650432901,3.438217952172097,2.0017570915835585,-10.825000000000001,6328.104,206.461,34.875,3160.6020000000003,0.915,0.40811646574798405,-0.5246369242668152,-0.2942800521850586,-0.3577229380607605,-0.3828435242176056,0.4712641835212707,0.2464052736759185,1.64315214600903
2021-01-01,PER,2021,5.308160280477214,3.8657916976235054,4.263447045976255,15.25,6849.342,226.268,36.104,3424.0544999999997,-2.066,0.41046256208886095,-0.6537996530532837,-0.2952805161476135,-0.3552529513835907,-0.5325146913528442,0.0637786462903022,0.1749613434076309,0.0410667451031799
2022-01-01,PER,2022,7.558601801770565,4.606682687862608,8.323714620354702,2.8000000000000003,7318.600000000001,244.419,33.995,3659.2755,-4.129,0.408896845702446,-0.8080020546913147,-0.3983757197856903,-0.487095445394516,-0.5528314113616943,0.2085749804973602,0.0529896952211856,-0.95946243619882
2023-01-01,PER,2023,7.290190866849595,3.33334512518978,6.502349763703162,-0.4000000000000001,7929.863999999999,267.482,32.952,3964.2525,0.686,0.409139536462229,-0.7210409045219421,-0.4918727874755859,-0.52178555727005,-0.5381326675415039,0.2922051846981048,0.0604814961552619,-0.698306823898214
2024-01-01,PER,2024,6.810913565739959,2.603710225951093,2.0121015109744325,3.2750000000000004,8485.019,289.07,32.766,4241.4375,2.192,,,,,,,,
2025-01-01,PER,2025,6.480638042565205,2.0750761019995045,1.542523583221101,3.9,8814.375,303.293,33.695,4406.763,1.6930000000000003,,,,,,,,
1982-01-01,PHL,1982,,,,3.5749999999999997,,,,,,,,,,,,,
1983-01-01,PHL,1983,,,,2.0,,,,,,,,,,,,,
1984-01-01,PHL,1984,,,,-7.375,,,,,,,,,,,,,
1985-01-01,PHL,1985,,,,-7.2250000000000005,,,,,,,,,,,,,
1986-01-01,PHL,1986,,,,3.5,,,,,,,,,,,,,
1987-01-01,PHL,1987,,,,4.325,,,,,,,,,,,,,
1988-01-01,PHL,1988,,,,6.575,,,,,,,,,,,,,
1989-01-01,PHL,1989,,,,6.125,,,,,,,,,,,,,
1990-01-01,PHL,1990,,,,3.1750000000000003,828.821,50.508,,416.545,-5.336000000000001,,,,,,,,
1991-01-01,PHL,1991,,,,-0.625,830.407,51.784,,417.3210000000001,-1.997,,,,,,,,
1992-01-01,PHL,1992,,,,0.37500000000000006,946.7620000000001,60.422,,475.34999999999997,-1.655,,,,,,,,
1993-01-01,PHL,1993,,,,2.1,949.7329999999998,62.037,73.874,477.0915,-4.862,,,,,,,,
1994-01-01,PHL,1994,,,,4.375,1094.543,73.159,63.603,549.524,-4.032,,,,,,,,
1995-01-01,PHL,1995,,,,4.725,1237.311,84.644,60.849,620.7565,-2.339,0.499359161756268,,,,,,,-2.19889349987326
1996-01-01,PHL,1996,16.0,9.532074618364092,,5.875,1316.406,94.65000000000002,53.07399999999999,660.4599999999999,-4.176,0.499116470683725,-0.3588718473911285,-0.3132541477680206,-0.4811857938766479,0.0745114460587501,0.0156000591814517,0.2577279210090637,-2.20797587607759
1997-01-01,PHL,1997,15.458333333333334,9.106331918812183,,5.175,1279.835,94.106,56.891,641.9325,-4.623,0.498989132302672,,,,,,,-2.3250345501508
1998-01-01,PHL,1998,20.375,15.111225355054302,,-0.47500000000000003,988.487,74.492,50.773,495.53749999999997,2.075,0.498510298837535,-0.3819501399993896,-0.0368786565959453,-0.2570591568946838,0.027259612455964,0.24098069965839378,0.4197112619876861,-2.31758899265963
1999-01-01,PHL,1999,15.520833333333334,9.883754954332472,,3.0250000000000004,1112.353,85.64,54.217999999999996,556.8575000000001,-3.3570000000000007,0.49667822576448,,,,,,,-2.49287320804479
2000-01-01,PHL,2000,14.6875,8.660053142985923,,4.425,1087.287,83.667,59.203,544.0705,-2.663,0.495019077678436,-0.5275936722755432,-0.204128161072731,-1.39048433303833,-0.3885292112827301,0.0244837217032909,0.2323653548955917,-2.68731168859572
2001-01-01,PHL,2001,17.083333333333332,12.065593985375164,,3.025,1003.957,78.921,59.471,502.561,-2.217,0.4946674194611231,,,,,,,-2.67129324281839
2002-01-01,PHL,2002,13.03125,8.419040679349889,,3.725,1050.297,84.307,65.184,525.4575,-0.334,0.48917178601555894,-0.5385318994522095,-0.17897506058216087,-0.8587533235549927,-0.3865431547164917,-0.1576307564973831,0.1646032929420471,-2.41640888592454
2003-01-01,PHL,2003,11.618333333333334,7.605218953317638,,5.05,1062.619,87.039,71.393,531.9744999999999,0.327,0.4872958059573291,-0.6353716254234314,-0.1470188945531845,-1.559809684753418,-0.5503852367401123,-0.10968480259180062,0.1538008153438568,-2.74100699025633
2004-01-01,PHL,2004,12.01525,7.741527466145602,,6.625,1137.068,95.002,71.082,569.5945,1.71,0.484411808068319,-0.7077024579048157,-0.2217898070812225,-1.7058844566345217,-0.6289522647857666,-0.3694680631160736,0.025553630664944604,-2.90824694505002
2005-01-01,PHL,2005,11.732,7.442607540342952,,4.95,1261.241,107.42,64.674,632.3325,1.853,0.48444398784706993,-0.6628435850143433,-0.0164202656596899,-1.1787866353988647,-0.3335450291633606,-0.21582840383052818,-0.0072550647892057,-3.04552495596128
2006-01-01,PHL,2006,7.511416666666666,2.720786848544286,,5.275,1470.825,127.653,57.189,737.6940000000001,5.455000000000001,0.48357518090993096,-0.8894268274307251,-0.1343282759189605,-1.638671636581421,-0.4068933725357055,-0.19207485020160667,-0.0911425054073333,-4.04931096006104
2007-01-01,PHL,2007,7.104083333333333,2.4737411925730006,,6.5,1764.683,155.98,50.168,883.977,5.175,0.4803219430522179,-0.7780051827430725,0.1066316291689872,-1.6048856973648071,-0.4630917012691498,-0.1269270330667495,-0.1105415150523185,-3.6921789799684
2008-01-01,PHL,2008,7.299666666666667,3.6344114357864363,,4.375,2011.634,181.00699999999998,50.01,1007.453,0.08,0.479318603161144,-0.7780951261520386,0.0476356446743011,-1.7792363166809082,-0.550221860408783,-0.0791466757655143,-0.1387526094913482,-3.88959590977931
2009-01-01,PHL,2009,7.990813451980118,4.605995358767289,,1.425,1923.674,176.13199999999998,49.805,962.1365,4.797,0.476885470098027,-0.7867392301559448,0.0282764304429292,-1.728763222694397,-0.5749973058700562,-0.1125356331467628,-0.027749272063374502,-3.81197589594655
2010-01-01,PHL,2010,7.13751776328247,3.9230451720547292,,7.375,2237.157,208.369,47.58700000000001,1118.905,3.445,0.476553409821965,-0.7811239957809448,0.0709009245038032,-1.6507595777511597,-0.5537936091423035,-0.2152513563632965,-0.039045549929142,-3.57701283384704
2011-01-01,PHL,2011,6.185937135005517,3.3926516403069793,4.718071465691734,3.85,2473.249,234.217,45.434,1237.6725,2.409,0.47325561387266707,-0.6850348114967346,0.1895811706781387,-1.392181634902954,-0.5063892602920532,-0.1609696000814438,-0.019902653992176,-2.89550490702791
2012-01-01,PHL,2012,4.955556419159545,3.1528544947173454,3.027647633168213,6.8500000000000005,2721.252,261.92,45.691,1361.7715,2.653,0.473569565538227,-0.5738954544067383,0.20568618178367606,-1.1882402896881104,-0.5224102735519409,0.0405046008527278,-0.0296867359429597,-2.29967248352208
2013-01-01,PHL,2013,3.442782592971399,1.0920304664429568,2.5830610229578186,6.8,2903.189,283.903,43.863,1452.9644999999998,4.01,0.474348858957079,-0.3800657391548157,0.2059289664030075,-1.084253191947937,-0.4690056443214416,0.023147568106651296,0.006261413916945399,-1.42207208671677
2014-01-01,PHL,2014,4.009063219643918,1.4684601336460954,3.6004624019919507,6.300000000000001,2995.5039999999995,297.484,40.299,1499.4904999999999,3.616,0.4730554114265841,-0.4397546052932739,0.3177144527435303,-0.7138209342956543,-0.3695229291915893,0.0773035287857055,0.1591929644346237,-1.15220266317537
2015-01-01,PHL,2015,4.033155890673654,1.8969322950684793,0.6786020423073175,6.3,3039.234,306.446,39.688,1520.671,2.371,0.47321735750757,-0.481130987405777,0.1601577550172805,-0.8547242283821106,-0.4173682928085327,0.0541701726615428,0.1470476686954498,-1.50261696895551
2016-01-01,PHL,2016,4.177930877740574,2.3363661911558653,1.2529053821135518,7.125,3107.646,318.627,37.376,1554.3410000000001,-0.37600000000000006,0.47192200871805695,-0.5192345380783081,0.0184973310679197,-1.3786903619766235,-0.4315363466739654,0.1129244491457939,0.1633730679750442,-2.02782153701909
2017-01-01,PHL,2017,4.93877998887302,2.60828221941644,2.8529256447524762,6.925,3153.314,328.481,38.13,1577.095,-0.652,0.470245686455201,-0.5075415372848511,-0.0349111147224903,-1.189291000366211,-0.5012894868850708,0.1270816773176193,0.0839975401759147,-2.02028570740089
2018-01-01,PHL,2018,6.687754292711449,3.777038744783658,5.303615414804129,6.3500000000000005,3279.519,346.8419999999999,37.147,1639.8439999999998,-2.559,0.46759130104296903,-0.5762942433357239,0.062349122017621904,-1.0962038040161133,-0.5651354789733887,0.0287664085626602,0.0210947003215551,-2.53024994753931
2019-01-01,PHL,2019,5.33391846668657,3.189818985027878,2.4093109194007973,6.1000000000000005,3512.195,376.82300000000004,36.973,1756.1315000000002,-0.809,0.458656257994649,-0.6062069535255432,0.0599530115723609,-0.9280606508255004,-0.5744019746780396,0.1001996099948883,0.0057471375912427,-2.39755408673322
2020-01-01,PHL,2020,3.5043069632662025,2.609638265005399,2.3920011585027674,-9.35,3312.739,361.751,51.644,1654.5065000000002,3.201,0.454175973843537,-0.510658323764801,0.0678123831748962,-0.7787042856216431,-0.6520701050758362,0.11315667629241939,-0.10620424151420589,-1.18396201458452
2021-01-01,PHL,2021,4.137319219367589,2.6949506365138802,3.9286912317939535,5.7749999999999995,3580.009,394.087,57.005,1787.791,-1.508,0.448997693509986,-0.5301110148429871,0.0347901321947574,-0.984022319316864,-0.6668025851249695,0.062373228371143306,-0.1547262966632843,-1.02493705430507
2022-01-01,PHL,2022,6.351127687590188,3.399208573682229,5.8115028855446695,7.6000000000000005,3644.792,404.353,57.389,1820.6495000000002,-4.516,0.445290563395014,-0.5412122011184692,0.063930444419384,-0.6552685499191284,-0.5182631611824036,0.0627855956554412,-0.0548803359270095,-1.17721348756171
2023-01-01,PHL,2023,6.188686133069829,2.5695410610683496,6.008641959709743,5.55,3905.419,437.055,56.484,1951.6580000000001,-2.834,0.443831296581348,-0.5376399755477905,0.1540919095277786,-0.5660504698753357,-0.4181471168994903,0.1642549633979797,-0.0168379731476306,-1.20678520989318
2024-01-01,PHL,2024,6.009562538427756,1.895276197575626,3.216536293217564,5.7250000000000005,4078.9770000000003,461.617,57.06,2038.78,-3.794,,,,,,,,
2025-01-01,PHL,2025,6.211001578338846,1.8054396377731456,2.23463687150838,5.45,4349.735,497.49500000000006,58.142,2174.2484999999997,-3.424,,,,,,,,
1990-01-01,POL,1990,,,775.3021125911687,,1634.153,62.401,,1634.153,4.915,,,,,,,,
1991-01-01,POL,1991,,,78.6664870364823,,2112.085,80.863,,2112.085,-2.654,,,,,,,,
1992-01-01,POL,1992,,,46.12807126618716,,2322.905,89.166,,2322.905,-3.481,,,,,,,,
1993-01-01,POL,1993,,,37.24082524909705,,2359.113,90.82800000000002,,2359.113,-6.372,,,,,,,,
1994-01-01,POL,1994,,,32.96573498784706,,2701.144,104.21300000000001,,2701.144,0.608,,,,,,,,
1995-01-01,POL,1995,,,28.26445260345179,7.0249999999999995,3623.586,139.8,48.576,1812.4509999999998,0.611,0.312683101215081,,,,,,,12.4478999905831
1996-01-01,POL,1996,,,19.8211561809148,6.175,4078.9240000000004,157.485,43.024,2039.3125,-2.073,0.313308796292633,0.7079138159751892,0.6811826229095459,0.8306446671485901,0.7674950361251831,0.7247924208641052,1.042701244354248,12.2114236819668
1997-01-01,POL,1997,,,14.975034798980692,7.1000000000000005,4088.752,157.987,42.564,2044.3295,-3.6360000000000006,0.312591881964896,,,,,,,12.2877041721587
1998-01-01,POL,1998,,,11.641936517515221,5.05,4473.073,172.929,38.562,2236.4080000000004,-3.991,0.312460842110981,0.7885552048683167,0.6245208978652954,0.8385974168777466,0.7987679243087769,0.6164408326148987,1.0876163244247437,12.2835850084006
1999-01-01,POL,1999,9.6805,3.7421582792207793,7.142445390153662,4.325,4361.775,168.657,39.233,2181.207,-7.404,0.312438564196976,,,,,,,11.976075449956
2000-01-01,POL,2000,11.7875,5.760053142985924,9.907759978588453,4.2250000000000005,4499.122,172.15099999999998,36.275,2249.068,-6.008,0.311763374995077,0.6950014233589172,0.5687252283096313,0.3093052506446838,0.6333131194114685,0.7042005062103271,1.075671672821045,11.8336201148623
2001-01-01,POL,2001,10.6840910110421,5.666351663083929,5.430725262232255,1.075,5003.492,191.403,37.037,2500.937,-3.1070000000000007,0.311094962163072,,,,,,,11.1770922250888
2002-01-01,POL,2002,7.3593668517472866,2.747157531097176,1.9141193991581658,1.25,5221.833,199.694,41.426,2609.9519999999998,-2.776,0.309725855214253,0.3815136253833771,0.4549266397953033,0.7439978122711182,0.6704362034797668,0.6500614285469055,1.0878195762634275,10.6431770302146
2003-01-01,POL,2003,5.774276224982747,1.7611618449670507,0.6835405360195163,3.4499999999999997,5718.727,218.561,46.237,2857.8344999999995,-2.504,0.309635172990478,0.4015457928180694,0.5096461772918701,0.5780850648880005,0.5102912187576294,0.6948213577270508,1.0125967264175415,10.5552971980788
2004-01-01,POL,2004,6.897005466152205,2.6232829322978066,3.3812949868467324,5.05,6715.106,256.454,45.012,3356.4045,-5.955000000000001,0.308953507404722,0.106035828590393,0.4391040205955505,0.1538576632738113,0.4163069427013397,0.7586914300918579,1.0166276693344116,9.23452104648897
2005-01-01,POL,2005,5.21920624725516,0.9298137875981126,2.196122413233812,3.4250000000000003,8046.3,307.158,46.474,4022.4149999999995,-3.305,0.308418299164702,0.2475186586380005,0.4460397958755493,0.3630829453468323,0.4700913727283478,0.8125177621841431,0.944372296333313,9.4589318521344
2006-01-01,POL,2006,5.2315429136081315,0.44091309548575003,1.2843880609992302,6.125,9065.1,345.89799999999997,47.09799999999999,4531.9665,-4.652,0.308327617466084,0.2565505504608154,0.3321388661861419,0.3540318310260772,0.3827616274356842,0.701598584651947,0.8035324811935425,9.05459460654771
2007-01-01,POL,2007,5.483575632097371,0.8532334913370382,2.457198173536916,7.05,11271.071000000002,429.715,44.428,5635.683,-6.689,0.309190439115016,0.2838139832019806,0.3588513433933258,0.6828460097312927,0.4090722799301147,0.7686566710472107,0.8795023560523987,8.8128021594426
2008-01-01,POL,2008,6.0697399538866925,2.4044847230064623,4.167178820763401,4.3,14052.295,535.612,46.559,7025.4035,-6.752,0.309081555638668,0.4527674913406372,0.4620657563209533,0.9110962748527528,0.5506221652030945,0.8442615866661072,0.953482151031494,9.14302423183675
2009-01-01,POL,2009,6.119906126482213,2.8632351972652317,3.794449973138949,2.75,11562.706,440.954,49.701,5778.958,-3.975,0.308633356505395,0.4350998401641845,0.5172218084335327,0.9381353855133056,0.6458467841148376,0.9766224026679992,1.0268723964691162,8.95215804407957
2010-01-01,POL,2010,5.7803068260242165,2.5658342347964775,2.5836779321573484,3.6750000000000003,12574.314,478.11100000000005,53.748,6284.692,-5.152,0.307593531038375,0.5137367248535156,0.6301218867301941,1.0173300504684448,0.7123590111732483,1.0231587886810305,1.0376111268997192,8.94995169042696
2011-01-01,POL,2011,5.955787495748594,3.162502001050056,4.2383266544621785,4.75,13867.856999999998,527.848,54.78,6932.712499999999,-5.123,0.307944231068481,0.5624756813049316,0.5963608622550964,1.0720629692077637,0.7949087023735046,0.958582043647766,1.02762770652771,9.05969250278748
2012-01-01,POL,2012,4.999390040847488,3.196688116405289,3.564078506798308,1.4000000000000001,13087.206,498.14900000000006,54.472,6543.0455,-4.09,0.306711067509004,0.6597536206245422,0.657871425151825,1.0494786500930786,0.8178685307502747,0.9963957667350768,1.0642757415771484,9.53148077918179
2013-01-01,POL,2013,4.032907325956525,1.6821551994280828,0.9932850270056148,1.05,13613.905,518.18,56.859,6806.101,-1.973,0.305658722872648,0.6456805467605591,0.6592448949813843,0.973354995250702,0.8395448327064514,1.0526145696640017,0.9980909824371338,10.2248056908826
2014-01-01,POL,2014,3.517089900723482,0.9764868147256592,0.05492990300786214,3.375,14263.456,542.266,51.13,7130.881,-2.97,0.305575177406473,0.6819056272506714,0.7689837217330933,0.8429408073425293,0.8716058731079102,1.0633153915405271,1.105088472366333,11.3196044621407
2015-01-01,POL,2015,2.687344500909718,0.5511209053045436,-0.8738297649868301,4.2,12622.572,479.729,51.056000000000004,6310.8640000000005,-1.324,0.304872058487951,0.6944615244865417,0.7410887479782104,0.8623190522193909,0.8035946488380432,0.954634428024292,1.0397591590881348,11.2534163041748
2016-01-01,POL,2016,3.0359446343130556,1.1943799477283459,-0.6635089558222167,3.125,12455.033000000001,472.883,54.129,6227.177,-1.072,0.304287020077528,0.7595680952072144,0.6515060663223267,0.4961576461791992,0.5938241481781006,0.9062320590019226,0.8442457318305969,10.7142020585246
2017-01-01,POL,2017,3.4202011008527027,1.089703331396123,2.07547865501065,4.825,13917.705,528.497,50.443999999999996,6958.89,-1.194,0.306269623397326,0.6987811923027039,0.5507767796516418,0.5097561478614807,0.4008950591087341,0.8051401376724243,0.7760278582572937,9.77645528700914
2018-01-01,POL,2018,3.197772079121504,0.28705653119371316,1.813711996876095,5.3500000000000005,15658.061,594.641,48.234,7829.62,-1.9639999999999997,0.306145325695153,0.6227865219116211,0.546892523765564,0.4804886877536773,0.376929372549057,0.874214768409729,0.710338830947876,8.75209765138633
2019-01-01,POL,2019,2.3467098434767197,0.20261036181802763,2.2255667625501645,4.8,15869.042,602.592,45.21099999999999,7934.8335,-0.276,0.30508687275089,0.6110188961029053,0.5128248333930969,0.5507165193557739,0.3912418186664581,1.0135116577148438,0.671802282333374,6.66425634033413
2020-01-01,POL,2020,1.497414698224481,0.6027459999636773,3.3809859018433315,-1.9749999999999999,15963.102,605.93,56.585,7978.769499999999,2.417,0.304681661602221,0.6186715960502625,0.3241951167583465,0.4916194975376129,0.5247493982315063,0.8506819605827332,0.615374743938446,6.36813263075233
2021-01-01,POL,2021,1.9474227153415973,0.5050541324878888,5.050279832049373,6.95,18591.612,689.253,53.014,9295.480000000001,-1.297,0.302889721470088,0.5461355447769165,0.2543063759803772,0.49190354347229,0.4255692064762115,0.8318256139755249,0.5790964365005493,4.2913488708093
2022-01-01,POL,2022,6.053745353293526,3.101826239385568,14.374022887561798,5.45,18859.803,695.734,48.786,9428.948,-2.288,0.3044610578046,0.5066454410552979,0.2588819563388824,0.5051464438438416,0.4281347990036011,0.7173056602478027,0.6035019159317017,2.24981801335431
