iso3,Date,gdp_per_capita
QAT,2019-04-01,63007.696
QAT,2019-05-01,63007.696
QAT,2019-06-01,63007.696
QAT,2019-07-01,63007.696
QAT,2019-08-01,63007.696
QAT,2019-09-01,63007.696
QAT,2019-10-01,63007.696
QAT,2019-11-01,63007.696
QAT,2019-12-01,63007.696
QAT,2020-01-01,50962.499
QAT,2020-02-01,50962.499
QAT,2020-03-01,50962.499
QAT,2020-04-01,50962.499
QAT,2020-05-01,50962.499
QAT,2020-06-01,50962.499
QAT,2020-07-01,50962.499
QAT,2020-08-01,50962.499
QAT,2020-09-01,50962.499
QAT,2020-10-01,50962.499
QAT,2020-11-01,50962.499
QAT,2020-12-01,50962.499
QAT,2021-01-01,65400.854
QAT,2021-02-01,65400.854
QAT,2021-03-01,65400.854
QAT,2021-04-01,65400.854
QAT,2021-05-01,65400.854
QAT,2021-06-01,65400.854
QAT,2021-07-01,65400.854
QAT,2021-08-01,65400.854
QAT,2021-09-01,65400.854
QAT,2021-10-01,65400.854
QAT,2021-11-01,65400.854
QAT,2021-12-01,65400.854
QAT,2022-01-01,80385.391
QAT,2022-02-01,80385.391
QAT,2022-03-01,80385.391
QAT,2022-04-01,80385.391
QAT,2022-05-01,80385.391
QAT,2022-06-01,80385.391
QAT,2022-07-01,80385.391
QAT,2022-08-01,80385.391
QAT,2022-09-01,80385.391
QAT,2022-10-01,80385.391
QAT,2022-11-01,80385.391
QAT,2022-12-01,80385.391
QAT,2023-01-01,69540.54
QAT,2023-02-01,69540.54
QAT,2023-03-01,69540.54
QAT,2023-04-01,69540.54
QAT,2023-05-01,69540.54
QAT,2023-06-01,69540.54
QAT,2023-07-01,69540.54
QAT,2023-08-01,69540.54
QAT,2023-09-01,69540.54
QAT,2023-10-01,69540.54
QAT,2023-11-01,69540.54
QAT,2023-12-01,69540.54
QAT,2024-01-01,71583.128
QAT,2024-02-01,71583.128
QAT,2024-03-01,71583.128
QAT,2024-04-01,71583.128
QAT,2024-05-01,71583.128
QAT,2024-06-01,71583.128
QAT,2024-07-01,71583.128
QAT,2024-08-01,71583.128
QAT,2024-09-01,71583.128
QAT,2024-10-01,71583.128
QAT,2024-11-01,71583.128
QAT,2024-12-01,71583.128
QAT,2025-01-01,71652.89
QAT,2025-02-01,71652.89
QAT,2025-03-01,71652.89
QAT,2025-04-01,71652.89
QAT,2025-05-01,71652.89
QAT,2025-06-01,71652.89
QAT,2025-07-01,71652.89
QAT,2025-08-01,71652.89
QAT,2025-09-01,71652.89
QAT,2025-10-01,71652.89
QAT,2025-11-01,71652.89
QAT,2025-12-01,71652.89
ROU,1990-01-01,1641.855
ROU,1990-02-01,1641.855
ROU,1990-03-01,1641.855
ROU,1990-04-01,1641.855
ROU,1990-05-01,1641.855
ROU,1990-06-01,1641.855
ROU,1990-07-01,1641.855
ROU,1990-08-01,1641.855
ROU,1990-09-01,1641.855
ROU,1990-10-01,1641.855
ROU,1990-11-01,1641.855
ROU,1990-12-01,1641.855
ROU,1991-01-01,1241.063
ROU,1991-02-01,1241.063
ROU,1991-03-01,1241.063
ROU,1991-04-01,1241.063
ROU,1991-05-01,1241.063
ROU,1991-06-01,1241.063
ROU,1991-07-01,1241.063
ROU,1991-08-01,1241.063
ROU,1991-09-01,1241.063
ROU,1991-10-01,1241.063
ROU,1991-11-01,1241.063
ROU,1991-12-01,1241.063
ROU,1992-01-01,847.68
ROU,1992-02-01,847.68
ROU,1992-03-01,847.68
ROU,1992-04-01,847.68
ROU,1992-05-01,847.68
ROU,1992-06-01,847.68
ROU,1992-07-01,847.68
ROU,1992-08-01,847.68
ROU,1992-09-01,847.68
ROU,1992-10-01,847.68
ROU,1992-11-01,847.68
ROU,1992-12-01,847.68
ROU,1993-01-01,1147.325
ROU,1993-02-01,1147.325
ROU,1993-03-01,1147.325
ROU,1993-04-01,1147.325
ROU,1993-05-01,1147.325
ROU,1993-06-01,1147.325
ROU,1993-07-01,1147.325
ROU,1993-08-01,1147.325
ROU,1993-09-01,1147.325
ROU,1993-10-01,1147.325
ROU,1993-11-01,1147.325
ROU,1993-12-01,1147.325
ROU,1994-01-01,1317.048
ROU,1994-02-01,1317.048
ROU,1994-03-01,1317.048
ROU,1994-04-01,1317.048
ROU,1994-05-01,1317.048
ROU,1994-06-01,1317.048
ROU,1994-07-01,1317.048
ROU,1994-08-01,1317.048
ROU,1994-09-01,1317.048
ROU,1994-10-01,1317.048
ROU,1994-11-01,1317.048
ROU,1994-12-01,1317.048
ROU,1995-01-01,1563.117
ROU,1995-02-01,1563.117
ROU,1995-03-01,1563.117
ROU,1995-04-01,1563.117
ROU,1995-05-01,1563.117
ROU,1995-06-01,1563.117
ROU,1995-07-01,1563.117
ROU,1995-08-01,1563.117
ROU,1995-09-01,1563.117
ROU,1995-10-01,1563.117
ROU,1995-11-01,1563.117
ROU,1995-12-01,1563.117
ROU,1996-01-01,1565.472
ROU,1996-02-01,1565.472
ROU,1996-03-01,1565.472
ROU,1996-04-01,1565.472
ROU,1996-05-01,1565.472
ROU,1996-06-01,1565.472
ROU,1996-07-01,1565.472
ROU,1996-08-01,1565.472
ROU,1996-09-01,1565.472
ROU,1996-10-01,1565.472
ROU,1996-11-01,1565.472
ROU,1996-12-01,1565.472
ROU,1997-01-01,1571.689
ROU,1997-02-01,1571.689
ROU,1997-03-01,1571.689
ROU,1997-04-01,1571.689
ROU,1997-05-01,1571.689
ROU,1997-06-01,1571.689
ROU,1997-07-01,1571.689
ROU,1997-08-01,1571.689
ROU,1997-09-01,1571.689
ROU,1997-10-01,1571.689
ROU,1997-11-01,1571.689
ROU,1997-12-01,1571.689
ROU,1998-01-01,1885.349
ROU,1998-02-01,1885.349
ROU,1998-03-01,1885.349
ROU,1998-04-01,1885.349
ROU,1998-05-01,1885.349
ROU,1998-06-01,1885.349
ROU,1998-07-01,1885.349
ROU,1998-08-01,1885.349
ROU,1998-09-01,1885.349
ROU,1998-10-01,1885.349
ROU,1998-11-01,1885.349
ROU,1998-12-01,1885.349
ROU,1999-01-01,1600.881
ROU,1999-02-01,1600.881
ROU,1999-03-01,1600.881
ROU,1999-04-01,1600.881
ROU,1999-05-01,1600.881
ROU,1999-06-01,1600.881
ROU,1999-07-01,1600.881
ROU,1999-08-01,1600.881
ROU,1999-09-01,1600.881
ROU,1999-10-01,1600.881
ROU,1999-11-01,1600.881
ROU,1999-12-01,1600.881
ROU,2000-01-01,1667.613
ROU,2000-02-01,1667.613
ROU,2000-03-01,1667.613
ROU,2000-04-01,1667.613
ROU,2000-05-01,1667.613
ROU,2000-06-01,1667.613
ROU,2000-07-01,1667.613
ROU,2000-08-01,1667.613
ROU,2000-09-01,1667.613
ROU,2000-10-01,1667.613
ROU,2000-11-01,1667.613
ROU,2000-12-01,1667.613
ROU,2001-01-01,1800.966
ROU,2001-02-01,1800.966
ROU,2001-03-01,1800.966
ROU,2001-04-01,1800.966
ROU,2001-05-01,1800.966
ROU,2001-06-01,1800.966
ROU,2001-07-01,1800.966
ROU,2001-08-01,1800.966
ROU,2001-09-01,1800.966
ROU,2001-10-01,1800.966
ROU,2001-11-01,1800.966
ROU,2001-12-01,1800.966
ROU,2002-01-01,2108.445
ROU,2002-02-01,2108.445
ROU,2002-03-01,2108.445
ROU,2002-04-01,2108.445
ROU,2002-05-01,2108.445
ROU,2002-06-01,2108.445
ROU,2002-07-01,2108.445
ROU,2002-08-01,2108.445
ROU,2002-09-01,2108.445
ROU,2002-10-01,2108.445
ROU,2002-11-01,2108.445
ROU,2002-12-01,2108.445
ROU,2003-01-01,2672.061
ROU,2003-02-01,2672.061
ROU,2003-03-01,2672.061
ROU,2003-04-01,2672.061
ROU,2003-05-01,2672.061
ROU,2003-06-01,2672.061
ROU,2003-07-01,2672.061
ROU,2003-08-01,2672.061
ROU,2003-09-01,2672.061
ROU,2003-10-01,2672.061
ROU,2003-11-01,2672.061
ROU,2003-12-01,2672.061
ROU,2004-01-01,3487.699
ROU,2004-02-01,3487.699
ROU,2004-03-01,3487.699
ROU,2004-04-01,3487.699
ROU,2004-05-01,3487.699
ROU,2004-06-01,3487.699
ROU,2004-07-01,3487.699
ROU,2004-08-01,3487.699
ROU,2004-09-01,3487.699
ROU,2004-10-01,3487.699
ROU,2004-11-01,3487.699
ROU,2004-12-01,3487.699
ROU,2005-01-01,4608.801
ROU,2005-02-01,4608.801
ROU,2005-03-01,4608.801
ROU,2005-04-01,4608.801
ROU,2005-05-01,4608.801
ROU,2005-06-01,4608.801
ROU,2005-07-01,4608.801
ROU,2005-08-01,4608.801
ROU,2005-09-01,4608.801
ROU,2005-10-01,4608.801
ROU,2005-11-01,4608.801
ROU,2005-12-01,4608.801
ROU,2006-01-01,5744.634
ROU,2006-02-01,5744.634
ROU,2006-03-01,5744.634
ROU,2006-04-01,5744.634
ROU,2006-05-01,5744.634
ROU,2006-06-01,5744.634
ROU,2006-07-01,5744.634
ROU,2006-08-01,5744.634
ROU,2006-09-01,5744.634
ROU,2006-10-01,5744.634
ROU,2006-11-01,5744.634
ROU,2006-12-01,5744.634
ROU,2007-01-01,8273.885
ROU,2007-02-01,8273.885
ROU,2007-03-01,8273.885
ROU,2007-04-01,8273.885
ROU,2007-05-01,8273.885
ROU,2007-06-01,8273.885
ROU,2007-07-01,8273.885
ROU,2007-08-01,8273.885
ROU,2007-09-01,8273.885
ROU,2007-10-01,8273.885
ROU,2007-11-01,8273.885
ROU,2007-12-01,8273.885
ROU,2008-01-01,10446.423
ROU,2008-02-01,10446.423
ROU,2008-03-01,10446.423
ROU,2008-04-01,10446.423
ROU,2008-05-01,10446.423
ROU,2008-06-01,10446.423
ROU,2008-07-01,10446.423
ROU,2008-08-01,10446.423
ROU,2008-09-01,10446.423
ROU,2008-10-01,10446.423
ROU,2008-11-01,10446.423
ROU,2008-12-01,10446.423
ROU,2009-01-01,8540.592
ROU,2009-02-01,8540.592
ROU,2009-03-01,8540.592
ROU,2009-04-01,8540.592
ROU,2009-05-01,8540.592
ROU,2009-06-01,8540.592
ROU,2009-07-01,8540.592
ROU,2009-08-01,8540.592
ROU,2009-09-01,8540.592
ROU,2009-10-01,8540.592
ROU,2009-11-01,8540.592
ROU,2009-12-01,8540.592
ROU,2010-01-01,8392.775
ROU,2010-02-01,8392.775
ROU,2010-03-01,8392.775
ROU,2010-04-01,8392.775
ROU,2010-05-01,8392.775
ROU,2010-06-01,8392.775
ROU,2010-07-01,8392.775
ROU,2010-08-01,8392.775
ROU,2010-09-01,8392.775
ROU,2010-10-01,8392.775
ROU,2010-11-01,8392.775
ROU,2010-12-01,8392.775
ROU,2011-01-01,9547.264
ROU,2011-02-01,9547.264
ROU,2011-03-01,9547.264
ROU,2011-04-01,9547.264
ROU,2011-05-01,9547.264
ROU,2011-06-01,9547.264
ROU,2011-07-01,9547.264
ROU,2011-08-01,9547.264
ROU,2011-09-01,9547.264
ROU,2011-10-01,9547.264
ROU,2011-11-01,9547.264
ROU,2011-12-01,9547.264
ROU,2012-01-01,8918.587
ROU,2012-02-01,8918.587
ROU,2012-03-01,8918.587
ROU,2012-04-01,8918.587
ROU,2012-05-01,8918.587
ROU,2012-06-01,8918.587
ROU,2012-07-01,8918.587
ROU,2012-08-01,8918.587
ROU,2012-09-01,8918.587
ROU,2012-10-01,8918.587
ROU,2012-11-01,8918.587
ROU,2012-12-01,8918.587
ROU,2013-01-01,9482.448
ROU,2013-02-01,9482.448
ROU,2013-03-01,9482.448
ROU,2013-04-01,9482.448
ROU,2013-05-01,9482.448
ROU,2013-06-01,9482.448
ROU,2013-07-01,9482.448
ROU,2013-08-01,9482.448
ROU,2013-09-01,9482.448
ROU,2013-10-01,9482.448
ROU,2013-11-01,9482.448
ROU,2013-12-01,9482.448
ROU,2014-01-01,10025.886
ROU,2014-02-01,10025.886
ROU,2014-03-01,10025.886
ROU,2014-04-01,10025.886
ROU,2014-05-01,10025.886
ROU,2014-06-01,10025.886
ROU,2014-07-01,10025.886
ROU,2014-08-01,10025.886
ROU,2014-09-01,10025.886
ROU,2014-10-01,10025.886
ROU,2014-11-01,10025.886
ROU,2014-12-01,10025.886
ROU,2015-01-01,8951.798
ROU,2015-02-01,8951.798
ROU,2015-03-01,8951.798
ROU,2015-04-01,8951.798
ROU,2015-05-01,8951.798
ROU,2015-06-01,8951.798
ROU,2015-07-01,8951.798
ROU,2015-08-01,8951.798
ROU,2015-09-01,8951.798
ROU,2015-10-01,8951.798
ROU,2015-11-01,8951.798
ROU,2015-12-01,8951.798
ROU,2016-01-01,9379.115
ROU,2016-02-01,9379.115
ROU,2016-03-01,9379.115
ROU,2016-04-01,9379.115
ROU,2016-05-01,9379.115
ROU,2016-06-01,9379.115
ROU,2016-07-01,9379.115
ROU,2016-08-01,9379.115
ROU,2016-09-01,9379.115
ROU,2016-10-01,9379.115
ROU,2016-11-01,9379.115
ROU,2016-12-01,9379.115
ROU,2017-01-01,10717.275
ROU,2017-02-01,10717.275
ROU,2017-03-01,10717.275
ROU,2017-04-01,10717.275
ROU,2017-05-01,10717.275
ROU,2017-06-01,10717.275
ROU,2017-07-01,10717.275
ROU,2017-08-01,10717.275
ROU,2017-09-01,10717.275
ROU,2017-10-01,10717.275
ROU,2017-11-01,10717.275
ROU,2017-12-01,10717.275
ROU,2018-01-01,12473.519
ROU,2018-02-01,12473.519
ROU,2018-03-01,12473.519
ROU,2018-04-01,12473.519
ROU,2018-05-01,12473.519
ROU,2018-06-01,12473.519
ROU,2018-07-01,12473.519
ROU,2018-08-01,12473.519
ROU,2018-09-01,12473.519
ROU,2018-10-01,12473.519
ROU,2018-11-01,12473.519
ROU,2018-12-01,12473.519
ROU,2019-01-01,12962.103
ROU,2019-02-01,12962.103
ROU,2019-03-01,12962.103
ROU,2019-04-01,12962.103
ROU,2019-05-01,12962.103
ROU,2019-06-01,12962.103
ROU,2019-07-01,12962.103
ROU,2019-08-01,12962.103
ROU,2019-09-01,12962.103
ROU,2019-10-01,12962.103
ROU,2019-11-01,12962.103
ROU,2019-12-01,12962.103
ROU,2020-01-01,13056.738
ROU,2020-02-01,13056.738
ROU,2020-03-01,13056.738
ROU,2020-04-01,13056.738
ROU,2020-05-01,13056.738
ROU,2020-06-01,13056.738
ROU,2020-07-01,13056.738
ROU,2020-08-01,13056.738
ROU,2020-09-01,13056.738
ROU,2020-10-01,13056.738
ROU,2020-11-01,13056.738
ROU,2020-12-01,13056.738
ROU,2021-01-01,14935.34
ROU,2021-02-01,14935.34
ROU,2021-03-01,14935.34
ROU,2021-04-01,14935.34
ROU,2021-05-01,14935.34
ROU,2021-06-01,14935.34
ROU,2021-07-01,14935.34
ROU,2021-08-01,14935.34
ROU,2021-09-01,14935.34
ROU,2021-10-01,14935.34
ROU,2021-11-01,14935.34
ROU,2021-12-01,14935.34
ROU,2022-01-01,15592.939
ROU,2022-02-01,15592.939
ROU,2022-03-01,15592.939
ROU,2022-04-01,15592.939
ROU,2022-05-01,15592.939
ROU,2022-06-01,15592.939
ROU,2022-07-01,15592.939
ROU,2022-08-01,15592.939
ROU,2022-09-01,15592.939
ROU,2022-10-01,15592.939
ROU,2022-11-01,15592.939
ROU,2022-12-01,15592.939
ROU,2023-01-01,18412.783
ROU,2023-02-01,18412.783
ROU,2023-03-01,18412.783
ROU,2023-04-01,18412.783
ROU,2023-05-01,18412.783
ROU,2023-06-01,18412.783
ROU,2023-07-01,18412.783
ROU,2023-08-01,18412.783
ROU,2023-09-01,18412.783
ROU,2023-10-01,18412.783
ROU,2023-11-01,18412.783
ROU,2023-12-01,18412.783
ROU,2024-01-01,20278.199
ROU,2024-02-01,20278.199
ROU,2024-03-01,20278.199
ROU,2024-04-01,20278.199
ROU,2024-05-01,20278.199
ROU,2024-06-01,20278.199
ROU,2024-07-01,20278.199
ROU,2024-08-01,20278.199
ROU,2024-09-01,20278.199
ROU,2024-10-01,20278.199
ROU,2024-11-01,20278.199
ROU,2024-12-01,20278.199
ROU,2025-01-01,21421.047
ROU,2025-02-01,21421.047
ROU,2025-03-01,21421.047
ROU,2025-04-01,21421.047
ROU,2025-05-01,21421.047
ROU,2025-06-01,21421.047
ROU,2025-07-01,21421.047
ROU,2025-08-01,21421.047
ROU,2025-09-01,21421.047
ROU,2025-10-01,21421.047
ROU,2025-11-01,21421.047
ROU,2025-12-01,21421.047
RUS,1992-01-01,482.052
RUS,1992-02-01,482.052
RUS,1992-03-01,482.052
RUS,1992-04-01,482.052
RUS,1992-05-01,482.052
RUS,1992-06-01,482.052
RUS,1992-07-01,482.052
RUS,1992-08-01,482.052
RUS,1992-09-01,482.052
RUS,1992-10-01,482.052
RUS,1992-11-01,482.052
RUS,1992-12-01,482.052
RUS,1993-01-01,1321.758
RUS,1993-02-01,1321.758
RUS,1993-03-01,1321.758
RUS,1993-04-01,1321.758
RUS,1993-05-01,1321.758
RUS,1993-06-01,1321.758
RUS,1993-07-01,1321.758
RUS,1993-08-01,1321.758
RUS,1993-09-01,1321.758
RUS,1993-10-01,1321.758
RUS,1993-11-01,1321.758
RUS,1993-12-01,1321.758
RUS,1994-01-01,1979.466
RUS,1994-02-01,1979.466
RUS,1994-03-01,1979.466
RUS,1994-04-01,1979.466
RUS,1994-05-01,1979.466
RUS,1994-06-01,1979.466
RUS,1994-07-01,1979.466
RUS,1994-08-01,1979.466
RUS,1994-09-01,1979.466
RUS,1994-10-01,1979.466
RUS,1994-11-01,1979.466
RUS,1994-12-01,1979.466
RUS,1995-01-01,2263.019
RUS,1995-02-01,2263.019
RUS,1995-03-01,2263.019
RUS,1995-04-01,2263.019
RUS,1995-05-01,2263.019
RUS,1995-06-01,2263.019
RUS,1995-07-01,2263.019
RUS,1995-08-01,2263.019
RUS,1995-09-01,2263.019
RUS,1995-10-01,2263.019
RUS,1995-11-01,2263.019
RUS,1995-12-01,2263.019
RUS,1996-01-01,2785.402
RUS,1996-02-01,2785.402
RUS,1996-03-01,2785.402
RUS,1996-04-01,2785.402
RUS,1996-05-01,2785.402
RUS,1996-06-01,2785.402
RUS,1996-07-01,2785.402
RUS,1996-08-01,2785.402
RUS,1996-09-01,2785.402
RUS,1996-10-01,2785.402
RUS,1996-11-01,2785.402
RUS,1996-12-01,2785.402
RUS,1997-01-01,2932.106
RUS,1997-02-01,2932.106
RUS,1997-03-01,2932.106
RUS,1997-04-01,2932.106
RUS,1997-05-01,2932.106
RUS,1997-06-01,2932.106
RUS,1997-07-01,2932.106
RUS,1997-08-01,2932.106
RUS,1997-09-01,2932.106
RUS,1997-10-01,2932.106
RUS,1997-11-01,2932.106
RUS,1997-12-01,2932.106
RUS,1998-01-01,1948.061
RUS,1998-02-01,1948.061
RUS,1998-03-01,1948.061
RUS,1998-04-01,1948.061
RUS,1998-05-01,1948.061
RUS,1998-06-01,1948.061
RUS,1998-07-01,1948.061
RUS,1998-08-01,1948.061
RUS,1998-09-01,1948.061
RUS,1998-10-01,1948.061
RUS,1998-11-01,1948.061
RUS,1998-12-01,1948.061
RUS,1999-01-01,1424.158
RUS,1999-02-01,1424.158
RUS,1999-03-01,1424.158
RUS,1999-04-01,1424.158
RUS,1999-05-01,1424.158
RUS,1999-06-01,1424.158
RUS,1999-07-01,1424.158
RUS,1999-08-01,1424.158
RUS,1999-09-01,1424.158
RUS,1999-10-01,1424.158
RUS,1999-11-01,1424.158
RUS,1999-12-01,1424.158
RUS,2000-01-01,1898.156
RUS,2000-02-01,1898.156
RUS,2000-03-01,1898.156
RUS,2000-04-01,1898.156
RUS,2000-05-01,1898.156
RUS,2000-06-01,1898.156
RUS,2000-07-01,1898.156
RUS,2000-08-01,1898.156
RUS,2000-09-01,1898.156
RUS,2000-10-01,1898.156
RUS,2000-11-01,1898.156
RUS,2000-12-01,1898.156
RUS,2001-01-01,2250.194
RUS,2001-02-01,2250.194
RUS,2001-03-01,2250.194
RUS,2001-04-01,2250.194
RUS,2001-05-01,2250.194
RUS,2001-06-01,2250.194
RUS,2001-07-01,2250.194
RUS,2001-08-01,2250.194
RUS,2001-09-01,2250.194
RUS,2001-10-01,2250.194
RUS,2001-11-01,2250.194
RUS,2001-12-01,2250.194
RUS,2002-01-01,2546.771
RUS,2002-02-01,2546.771
RUS,2002-03-01,2546.771
RUS,2002-04-01,2546.771
RUS,2002-05-01,2546.771
RUS,2002-06-01,2546.771
RUS,2002-07-01,2546.771
RUS,2002-08-01,2546.771
RUS,2002-09-01,2546.771
RUS,2002-10-01,2546.771
RUS,2002-11-01,2546.771
RUS,2002-12-01,2546.771
RUS,2003-01-01,3190.618
RUS,2003-02-01,3190.618
RUS,2003-03-01,3190.618
RUS,2003-04-01,3190.618
RUS,2003-05-01,3190.618
RUS,2003-06-01,3190.618
RUS,2003-07-01,3190.618
RUS,2003-08-01,3190.618
RUS,2003-09-01,3190.618
RUS,2003-10-01,3190.618
RUS,2003-11-01,3190.618
RUS,2003-12-01,3190.618
RUS,2004-01-01,4395.821
RUS,2004-02-01,4395.821
RUS,2004-03-01,4395.821
RUS,2004-04-01,4395.821
RUS,2004-05-01,4395.821
RUS,2004-06-01,4395.821
RUS,2004-07-01,4395.821
RUS,2004-08-01,4395.821
RUS,2004-09-01,4395.821
RUS,2004-10-01,4395.821
RUS,2004-11-01,4395.821
RUS,2004-12-01,4395.821
RUS,2005-01-01,5697.629
RUS,2005-02-01,5697.629
RUS,2005-03-01,5697.629
RUS,2005-04-01,5697.629
RUS,2005-05-01,5697.629
RUS,2005-06-01,5697.629
RUS,2005-07-01,5697.629
RUS,2005-08-01,5697.629
RUS,2005-09-01,5697.629
RUS,2005-10-01,5697.629
RUS,2005-11-01,5697.629
RUS,2005-12-01,5697.629
RUS,2006-01-01,7416.316
RUS,2006-02-01,7416.316
RUS,2006-03-01,7416.316
RUS,2006-04-01,7416.316
RUS,2006-05-01,7416.316
RUS,2006-06-01,7416.316
RUS,2006-07-01,7416.316
RUS,2006-08-01,7416.316
RUS,2006-09-01,7416.316
RUS,2006-10-01,7416.316
RUS,2006-11-01,7416.316
RUS,2006-12-01,7416.316
RUS,2007-01-01,9757.464
RUS,2007-02-01,9757.464
RUS,2007-03-01,9757.464
RUS,2007-04-01,9757.464
RUS,2007-05-01,9757.464
RUS,2007-06-01,9757.464
RUS,2007-07-01,9757.464
RUS,2007-08-01,9757.464
RUS,2007-09-01,9757.464
RUS,2007-10-01,9757.464
RUS,2007-11-01,9757.464
RUS,2007-12-01,9757.464
RUS,2008-01-01,12463.775
RUS,2008-02-01,12463.775
RUS,2008-03-01,12463.775
RUS,2008-04-01,12463.775
RUS,2008-05-01,12463.775
RUS,2008-06-01,12463.775
RUS,2008-07-01,12463.775
RUS,2008-08-01,12463.775
RUS,2008-09-01,12463.775
RUS,2008-10-01,12463.775
RUS,2008-11-01,12463.775
RUS,2008-12-01,12463.775
RUS,2009-01-01,9160.09
RUS,2009-02-01,9160.09
RUS,2009-03-01,9160.09
RUS,2009-04-01,9160.09
RUS,2009-05-01,9160.09
RUS,2009-06-01,9160.09
RUS,2009-07-01,9160.09
RUS,2009-08-01,9160.09
RUS,2009-09-01,9160.09
RUS,2009-10-01,9160.09
RUS,2009-11-01,9160.09
RUS,2009-12-01,9160.09
RUS,2010-01-01,11432.391
RUS,2010-02-01,11432.391
RUS,2010-03-01,11432.391
RUS,2010-04-01,11432.391
RUS,2010-05-01,11432.391
RUS,2010-06-01,11432.391
RUS,2010-07-01,11432.391
RUS,2010-08-01,11432.391
RUS,2010-09-01,11432.391
RUS,2010-10-01,11432.391
RUS,2010-11-01,11432.391
RUS,2010-12-01,11432.391
RUS,2011-01-01,14310.213
RUS,2011-02-01,14310.213
RUS,2011-03-01,14310.213
RUS,2011-04-01,14310.213
RUS,2011-05-01,14310.213
RUS,2011-06-01,14310.213
RUS,2011-07-01,14310.213
RUS,2011-08-01,14310.213
RUS,2011-09-01,14310.213
RUS,2011-10-01,14310.213
RUS,2011-11-01,14310.213
RUS,2011-12-01,14310.213
RUS,2012-01-01,15284.626
RUS,2012-02-01,15284.626
RUS,2012-03-01,15284.626
RUS,2012-04-01,15284.626
RUS,2012-05-01,15284.626
RUS,2012-06-01,15284.626
RUS,2012-07-01,15284.626
RUS,2012-08-01,15284.626
RUS,2012-09-01,15284.626
RUS,2012-10-01,15284.626
RUS,2012-11-01,15284.626
RUS,2012-12-01,15284.626
RUS,2013-01-01,15913.343
RUS,2013-02-01,15913.343
RUS,2013-03-01,15913.343
RUS,2013-04-01,15913.343
RUS,2013-05-01,15913.343
RUS,2013-06-01,15913.343
RUS,2013-07-01,15913.343
RUS,2013-08-01,15913.343
RUS,2013-09-01,15913.343
RUS,2013-10-01,15913.343
RUS,2013-11-01,15913.343
RUS,2013-12-01,15913.343
RUS,2014-01-01,13984.458
RUS,2014-02-01,13984.458
RUS,2014-03-01,13984.458
RUS,2014-04-01,13984.458
RUS,2014-05-01,13984.458
RUS,2014-06-01,13984.458
RUS,2014-07-01,13984.458
RUS,2014-08-01,13984.458
RUS,2014-09-01,13984.458
RUS,2014-10-01,13984.458
RUS,2014-11-01,13984.458
RUS,2014-12-01,13984.458
RUS,2015-01-01,9231.589
RUS,2015-02-01,9231.589
RUS,2015-03-01,9231.589
RUS,2015-04-01,9231.589
RUS,2015-05-01,9231.589
RUS,2015-06-01,9231.589
RUS,2015-07-01,9231.589
RUS,2015-08-01,9231.589
RUS,2015-09-01,9231.589
RUS,2015-10-01,9231.589
RUS,2015-11-01,9231.589
RUS,2015-12-01,9231.589
RUS,2016-01-01,8689.358
RUS,2016-02-01,8689.358
RUS,2016-03-01,8689.358
RUS,2016-04-01,8689.358
RUS,2016-05-01,8689.358
RUS,2016-06-01,8689.358
RUS,2016-07-01,8689.358
RUS,2016-08-01,8689.358
RUS,2016-09-01,8689.358
RUS,2016-10-01,8689.358
RUS,2016-11-01,8689.358
RUS,2016-12-01,8689.358
RUS,2017-01-01,10665.28
RUS,2017-02-01,10665.28
RUS,2017-03-01,10665.28
RUS,2017-04-01,10665.28
RUS,2017-05-01,10665.28
RUS,2017-06-01,10665.28
RUS,2017-07-01,10665.28
RUS,2017-08-01,10665.28
RUS,2017-09-01,10665.28
RUS,2017-10-01,10665.28
RUS,2017-11-01,10665.28
RUS,2017-12-01,10665.28
RUS,2018-01-01,11182.638
RUS,2018-02-01,11182.638
RUS,2018-03-01,11182.638
RUS,2018-04-01,11182.638
RUS,2018-05-01,11182.638
RUS,2018-06-01,11182.638
RUS,2018-07-01,11182.638
RUS,2018-08-01,11182.638
RUS,2018-09-01,11182.638
RUS,2018-10-01,11182.638
RUS,2018-11-01,11182.638
RUS,2018-12-01,11182.638
RUS,2019-01-01,11465.343
RUS,2019-02-01,11465.343
RUS,2019-03-01,11465.343
RUS,2019-04-01,11465.343
RUS,2019-05-01,11465.343
RUS,2019-06-01,11465.343
RUS,2019-07-01,11465.343
RUS,2019-08-01,11465.343
RUS,2019-09-01,11465.343
RUS,2019-10-01,11465.343
RUS,2019-11-01,11465.343
RUS,2019-12-01,11465.343
RUS,2020-01-01,10074.759
RUS,2020-02-01,10074.759
RUS,2020-03-01,10074.759
RUS,2020-04-01,10074.759
RUS,2020-05-01,10074.759
RUS,2020-06-01,10074.759
RUS,2020-07-01,10074.759
RUS,2020-08-01,10074.759
RUS,2020-09-01,10074.759
RUS,2020-10-01,10074.759
RUS,2020-11-01,10074.759
RUS,2020-12-01,10074.759
RUS,2021-01-01,12423.263
RUS,2021-02-01,12423.263
RUS,2021-03-01,12423.263
RUS,2021-04-01,12423.263
RUS,2021-05-01,12423.263
RUS,2021-06-01,12423.263
RUS,2021-07-01,12423.263
RUS,2021-08-01,12423.263
RUS,2021-09-01,12423.263
RUS,2021-10-01,12423.263
RUS,2021-11-01,12423.263
RUS,2021-12-01,12423.263
RUS,2022-01-01,15646.297
RUS,2022-02-01,15646.297
