year,iso3c,yield_with_spread,sovereign_spread,cpi_yoy,gdp_annual_growth_rate,gdp_per_capita,gross gdp,debt_to_gdp,deficit_to_gdp,current_account_balance,vulnerability,wgi_cc,wgi_ge,wgi_pv,wgi_rl,wgi_rq,wgi_va,gain,population,mineral_rent
2018,ESP,1.4408212572150072,-1.469894290712783,1.674154382289866,2.275,30526.94,1432.292,99.718,15263.2705,1.877,0.302901505308998,0.6127787828445435,0.9692460298538208,0.2759062349796295,0.9780941009521484,0.93815416097641,1.029632806777954,60.3219048375062,46919000.0,0.0298408417940036
2018,EST,,,3.4344225189333204,3.7,,,,,,,,,,,,,64.1313864083229,1322000.0,0.0
2018,ETH,,,13.924607143732034,9.0,,,,,,,,,,,,,37.8019452158832,95500000.0,0.0361203941244651
2018,EUR,1.79335163496824,-1.1173639129595507,,,,,,,,,,,,,,,,,
2018,FIN,0.6595863107001695,-2.251129237227621,1.0833197386795688,0.9,49698.347,273.993,65.278,24848.7035,-1.611,0.28449871078289,2.1717591285705566,2.013877868652344,0.8918896913528442,2.0343990325927734,1.7791101932525637,1.5893524885177612,74.1111510078526,5513000.0,0.110866113285585
2018,FRA,0.7842361856964546,-2.126479362231336,1.8500952914516693,1.6,41539.756,2782.838,98.49,20769.5735,-0.698,0.301001116953221,1.2815515995025637,1.4197185039520264,0.013894104398787,1.3962247371673584,1.147498607635498,1.1575254201889038,67.5853668023877,66992000.0,3.04938579184141e-05
2018,GBR,1.4095828153428698,-1.5011327325849209,2.2939091912713327,1.425,43275.096,2875.024,86.34499999999998,21637.257,-3.927,0.284921547152556,1.8068708181381223,1.3616987466812134,0.0770855620503425,1.6031792163848877,1.769423246383667,1.381709337234497,71.2297315696877,66436000.0,3.82198028919306e-05
2018,GHA,,,7.837706952095339,6.25,,,,,,,,,,,,,42.5792318675395,30638000.0,1.72215924988818
2018,GRC,4.182388620955629,1.271673073027838,0.6246488731913352,1.55,19867.086,213.396,189.553,9935.615,-3.5559999999999996,0.338960436194739,-0.0562080480158329,0.2584646642208099,0.1539790630340576,0.1130173206329345,0.402087926864624,0.7417658567428589,56.2917255299778,10741000.0,0.0307808828288998
2018,HKG,2.1922943642246033,-0.718421183703187,2.4058281590617625,2.875,48310.038,361.731,0.052,24155.4975,3.738999999999999,,1.6375588178634644,1.8607966899871824,0.7766282558441162,1.7296582460403442,2.2212915420532227,0.4495826363563537,,7488000.0,0.0
2018,HRV,2.183804531534287,-0.7269110163935034,1.5004633029757384,2.85,15465.998,61.694,72.847,7734.141500000001,1.117,0.373900373572507,0.0467699244618415,0.5139327645301819,0.7936782836914062,0.3015296459197998,0.4898183643817901,0.4461751580238342,53.2772346058261,3989000.0,0.000304050965583
2018,HUN,3.1309840132693396,0.2202684653415489,2.848009475879407,5.6000000000000005,16593.03,161.185,68.816,8296.621,0.243,0.354356508249191,0.0553392209112644,0.4431526362895965,0.7375914454460144,0.5550696849822998,0.5636423826217651,0.4878928363323211,54.3450308510404,9714000.0,2.75405794398869e-05
2018,IDN,7.435442369576289,4.524726821648499,3.1987705931095185,5.17,3945.583,1042.272,30.423,1972.8155,-2.939,0.461336872108663,-0.2996042966842651,0.1413798779249191,-0.5520340204238892,-0.3144013881683349,-0.0218164678663015,0.1622109860181808,44.4233773711718,264162000.0,0.664931025171148
2018,IND,7.724901180281072,4.814185632353281,,7.275,1974.378,2702.93,70.392,986.3534999999998,-2.116,0.491288596322456,-0.2297589778900145,0.2629177868366241,-0.9977067708969116,-0.0014220889424905,-0.225996732711792,0.3604221045970917,41.5438595266227,1369003000.0,0.432284884211342
2018,IRL,0.962889412369032,-1.9478261355587587,0.4708712737365446,7.9,80411.7,395.641,61.472,40206.664,4.291,0.317533233892465,1.5349406003952026,1.378243088722229,1.0113695859909058,1.4125094413757324,1.6193649768829346,1.2957656383514404,64.3781964581394,4920000.0,0.0308572920472918
2018,ISL,5.488619449136125,2.577903901208335,2.6810605238729637,5.025,76745.081,26.261,63.24699999999999,38374.0785,4.258,0.326665029356254,1.80560302734375,1.425814151763916,1.394817352294922,1.6792513132095337,1.4082456827163696,1.389573574066162,70.5325078978297,342000.0,0.0
2018,ISR,1.9831689013583036,-0.9275466465694868,0.7935433053347105,4.2299999999999995,42378.813,376.301,59.948,21188.7165,3.002,0.306393343559752,0.7537303566932678,1.169254183769226,-0.9181002378463744,0.9601643085479736,1.237945318222046,0.6310827732086182,60.6182484139473,8879000.0,0.0347299572280426
2018,ITA,2.6023118522178303,-0.3084036957099599,1.1372217524820238,0.7807499999999999,35042.793,2100.387,134.138,17522.040999999997,2.501,0.346286127497558,0.2156874388456343,0.4088532626628876,0.3262716829776764,0.2406238764524459,0.7151482701301575,0.9634423851966858,56.781897929141,59938000.0,0.0
2018,JPN,0.0730255528288136,-2.8376899950989767,0.9895654594776164,0.65,39850.331,5040.881,232.38,19924.3265,3.528,0.370345991107025,1.3885875940322876,1.6345887184143066,1.0375627279281616,1.4938536882400513,1.3342278003692627,0.9947132468223572,65.4194819962171,126495000.0,0.00182507437661
2018,KEN,12.836156664732208,9.92544111680442,4.692807559637928,5.6499999999999995,1987.302,92.211,56.44899999999999,991.92,-5.410999999999999,0.509340561322099,-0.8630092144012451,-0.4936531782150268,-1.1797122955322266,-0.4282824397087097,-0.2653440535068512,-0.3752282857894897,36.8414319926208,46400000.0,0.0044583287375233
2018,KOR,2.507664780105874,-0.4030507678219163,1.4756233642654053,2.9,35363.952,1824.251,37.854,17682.992,4.246,0.362295170983023,0.572804868221283,1.1352561712265017,0.6381237506866455,1.1995415687561035,1.093749761581421,0.7997204661369324,65.7334137874166,51585000.0,0.0003080616953788
2018,KWT,,,0.5438338769658971,2.7475,,,,,,,,,,,,,49.7919739984422,4420000.0,0.0
2018,LKA,10.85845251559399,7.947736967666201,,2.45,4360.149,94.484,83.585,2180.3725,-2.9629999999999996,0.47416149281975,-0.3528466522693634,-0.2566202580928802,-0.1393046081066131,-0.0001458172482671,-0.2176818549633026,-0.0078440364450216,43.4604796036088,21670000.0,0.001790737403743
2018,LTU,1.170760046113307,-1.7399555018144834,2.70176110646602,4.925,19380.188,54.294,33.341,9690.910999999998,0.356,0.371307950667351,0.4660419523715973,1.031447410583496,0.7292368412017822,0.9230982065200806,1.0937148332595823,0.901560366153717,58.1942062700084,2802000.0,0.0
2018,LUX,0.565096357081769,-2.3456191908460213,1.5268417678467647,1.25,118135.07,71.118,20.87,59069.018500000006,8.313,0.307782445218827,2.048039197921753,1.7364133596420288,1.3474905490875244,1.7679558992385864,1.7491340637207031,1.5432368516921997,69.4717080362859,602000.0,0.0
2018,LVA,0.9025,-2.0082155479277906,2.5332615038447375,3.9,17195.706,33.263,38.304,8597.96,-0.3939999999999999,0.366192873144487,0.2972397804260254,1.000285029411316,0.3954440057277679,0.923180341720581,1.1344435214996338,0.7922109365463257,57.6586611581964,1934000.0,0.0
2018,MAR,,,1.807689720267051,3.0500000000000003,,,,,,,,,,,,,50.5533518681008,35220000.0,2.28347675590799
2018,MEX,7.956738335107868,5.046022787180077,4.900646141020501,1.975,9970.967,1256.3,52.202,4986.2515,-2.064,0.384261778402569,-0.949163556098938,-0.2928506135940552,-0.6738470196723938,-0.6412215232849121,0.084375463426113,-0.0086849993094801,46.1086361257065,125996000.0,0.423822774241611
2018,MLT,1.388070643499928,-1.522644904427862,1.1564117475961289,7.1499999999999995,34035.11,16.161,41.443,17019.1935,13.341,0.333565672288326,0.5471240878105164,0.9309009313583374,1.2716491222381592,1.019972324371338,1.32744300365448,1.1010963916778564,55.9835097937511,475000.0,0.0
2018,MYS,4.081182462168132,1.170466914240342,0.8870071447383968,4.85,11079.617,358.7830000000001,55.645999999999994,5539.429500000001,2.231,0.380606429654715,0.2998515367507934,1.0538898706436155,0.248113676905632,0.5292061567306519,0.5759074091911316,-0.099500760436058,54.1462249966627,32382000.0,0.0060147375242365
2018,NAM,10.46147668499174,7.550761137063948,,1.125,5381.47,13.676,48.744,2689.8015,-3.5529999999999995,0.471991095958088,0.3069390952587127,0.1137649565935134,0.6851184964179993,0.3293241858482361,-0.000688285275828,0.4660554528236389,44.4530830849548,2541000.0,0.772592097720402
2018,NGA,14.273925678271215,11.363210130343424,12.141829180070582,1.895,2153.105,421.739,28.695000000000004,1075.422,1.727,0.480405365268941,-1.0838624238967896,-1.1182035207748413,-2.097527027130127,-0.917605757713318,-0.8781987428665161,-0.4250715672969818,36.0742687138788,195875000.0,0.0139798912407887
2018,NLD,0.584473557782797,-2.3262419901449936,1.7019880040019049,2.275,54138.331,930.155,51.522,27070.257,8.995,0.34569109624607,1.8891459703445437,1.809736967086792,0.8382812738418579,1.7444651126861572,2.013643741607666,1.4998135566711426,67.3339781720667,17181000.0,0.0
2018,NOR,1.8580188550881485,-1.052696692839642,2.7621780973031194,0.85,82605.966,439.789,39.413,41305.82,8.954,0.256872362189541,2.0503103733062744,1.845145583152771,1.120848536491394,1.922077178955078,1.7841882705688477,1.7093496322631836,76.9236661617026,5324000.0,0.0
2018,NZL,2.753833036147681,-0.156882511780109,1.5974907635036122,3.4499999999999997,42787.233,209.747,28.08,21394.559,-4.236,0.303696156852219,2.135425806045532,1.6287190914154053,1.5121629238128662,1.83380126953125,2.00085973739624,1.6052497625350952,74.3227656314669,4902000.0,0.0709182603437035
2018,PAK,9.797815135046111,6.887099587118322,,4.0,1698.0340000000003,356.163,66.321,848.094,-5.389,0.51763029206339,-0.8018566370010376,-0.6666454672813416,-2.2540132999420166,-0.6836499571800232,-0.6679982542991638,-0.81427401304245,37.2740361799068,209750000.0,0.0354325651886498
2018,PER,5.339998432758445,2.429282884830654,1.5085889946643545,3.95,7210.677,227.583,25.941,3604.9215,-1.146,0.419396288086282,-0.5979732275009155,-0.3238095343112945,-0.2768807709217071,-0.5667433738708496,0.4433827698230743,0.2151076644659042,46.1670945237995,31562000.0,5.21656664025148
2018,PHL,6.687754292711449,3.777038744783658,5.303615414804129,6.3500000000000005,3279.519,346.8419999999999,37.147,1639.8439999999998,-2.559,0.467591301042969,-0.5762942433357239,0.0623491220176219,-1.0962038040161133,-0.5651354789733887,0.0287664085626602,0.0210947003215551,41.058120836799,105760000.0,0.452207033546381
2018,POL,3.197772079121504,0.2870565311937131,1.813711996876095,5.3500000000000005,15658.061,594.641,48.234,7829.62,-1.9639999999999995,0.306145325695153,0.6227865219116211,0.546892523765564,0.4804886877536773,0.376929372549057,0.874214768409729,0.710338830947876,61.5158971758468,37977000.0,2.13240117252765
2018,PRT,1.8406428077357424,-1.070072740192048,0.9934472956150344,2.9499999999999997,23436.023,242.203,121.112,11719.4495,0.7520000000000001,0.321469817580837,0.8063156604766846,1.1811517477035522,1.1153072118759155,1.1079808473587036,0.8749753832817078,1.1785269975662231,61.3417369200719,10335000.0,0.0647975359912921
2018,QAT,4.187754907381266,1.2770393594534757,0.256238692118795,1.45,66421.617,183.335,52.177,33212.673,9.083,0.3582865908669539,0.6930667757987976,0.6303914785385132,0.6494487524032593,0.7052748799324036,0.5875293612480164,-1.2064146995544434,56.2623686038156,2760000.0,0.0
2018,ROU,4.793232772863207,1.882517224935417,4.631547820871934,6.125,12473.519,243.651,36.167,6236.0425000000005,-4.605,0.411523601412906,-0.2268829941749572,-0.1771383285522461,0.0363187454640865,0.3675482273101806,0.4064154028892517,0.5332047343254089,51.2495967784037,19533000.0,0.0697675668177608
2018,RUS,7.903349187204526,4.992633639276735,2.875801136936802,2.7750000000000004,11182.638,1653.005,13.62,5593.0315,6.998,0.32284998645368,-0.869339644908905,-0.1037851497530937,-0.5383309125900269,-0.8327214121818542,-0.5627123713493347,-1.0700650215148926,58.2478043926787,147819000.0,0.733408264014736
2018,SAU,,,2.456661710727048,3.225,,,,,,,,,,,,,54.4565166038167,30196000.0,0.0783963800246007
2018,SGP,2.422395753732982,-0.4883197941948085,0.438813623228417,3.475,66881.623,377.124,109.373,66881.623,15.693,0.389227492267032,2.13473129272461,2.2317657470703125,1.468256592750549,1.802900433540344,2.1217379570007324,-0.0758845582604408,70.8098113226431,5639000.0,0.0
2018,SRB,4.972433345851153,2.0319990684580658,,4.675,7559.862,52.78799999999999,51.137,3781.3475,-4.644,0.428303729515943,-0.3965707719326019,0.0744296610355377,0.005321071948856,-0.170322611927986,0.0996957719326018,-0.0147228334099054,48.5048553412091,6983000.0,0.344671583558905
2018,SVK,0.8856694574600753,-2.025046090467715,2.5144392193667686,4.0249999999999995,19595.393,106.66,49.18800000000001,9797.768,-1.633,0.36011172762876,0.2302965223789215,0.5813214778900146,0.7366858124732971,0.4728696346282959,0.7983123064041138,0.8470674753189087,55.0810477702285,5443000.0,0.0121934331639505
2018,SVN,1.0836290830197008,-1.8270864649080896,1.7372674596317446,4.3999999999999995,25987.659,53.713,71.007,12995.1825,6.510000000000001,0.315457332050774,0.8359792232513428,1.0822386741638184,0.8942672610282898,1.0244784355163574,0.6422973275184631,0.9701653122901917,63.4221806275984,2067000.0,0.0
2018,SWE,0.6514889645680407,-2.25922658335975,1.952484454267443,1.875,53890.76499999999,551.312,39.81,26945.7375,2.224,0.316576297489459,2.1096367835998535,1.6710944175720217,0.9214175939559937,1.7840750217437744,1.8255048990249632,1.58079731464386,71.690411659349,10230000.0,0.781670408713803
2018,THA,2.570394970890623,-0.3403205770371673,1.064168272228312,4.2,7298.941,506.7540000000001,41.941,3650.0825,5.62,0.438095239210679,-0.458226591348648,0.2545399963855743,-0.7994161248207092,-0.0040311887860298,-0.0440966561436652,-1.0174583196640017,48.8883841991621,69428000.0,0.0001330798565364
2018,TUR,15.342848258725978,12.432132710798186,16.220185778756953,3.3249999999999997,9798.998,797.707,29.86,4898.647,-1.831,0.3792866743773489,-0.3513030111789703,-0.0684682950377464,-1.315199851989746,-0.3900993764400482,0.01624720916152,-0.8459060788154602,52.6378705346228,81407000.0,0.279763045970501
2018,TWN,0.9527846924211056,-1.957930855506685,,2.81,25888.836,610.69,33.831,25888.836,11.607,,0.9930429458618164,1.3172415494918823,0.8420512676239014,1.076038837432861,1.374600529670715,0.9554767608642578,,23589000.0,
2018,UGA,15.598746623847168,12.688031075919376,,5.575,879.024,34.126,34.887,438.898,-6.107,0.534134912333105,-1.051229476928711,-0.6922962665557861,-0.7016964554786682,-0.321189671754837,-0.2864158153533935,-0.6805269718170166,34.6327763955391,38823000.0,0.0
2018,UKR,,,11.00771516711155,3.5250000000000004,,,,,,,,,,,,,50.3371533621266,41984000.0,0.421159094247327
2018,URY,,,7.600124266219619,0.15,,,,,,,,,,,,,55.7690179836488,3463000.0,0.0079191669339774
2018,USA,,,2.442538138774069,2.9499999999999997,63165.278,20656.525,107.041,31581.0885,-2.129,0.30970265586233,1.2927473783493042,1.536972165107727,0.38623908162117,1.4756872653961182,1.6131399869918823,0.995457410812378,67.4242480076124,327023000.0,0.0352448401068123
2018,VNM,4.777158442363319,1.866442894435529,3.539485787521837,7.077500000000001,3216.2539999999995,304.47,43.798,1608.3769999999995,1.895,0.466931755500082,-0.5118430256843567,-0.0117206163704395,0.0330829620361328,-0.0354671441018581,-0.3724912703037262,-1.4709171056747437,44.4454286611562,94666000.0,0.0904699342057104
2018,ZAF,8.699315700679152,5.788600152751361,4.506358858673312,1.55,6956.41,405.093,51.536,3478.0285,-2.929,0.397539192450871,-0.1367974281311035,0.1036474406719207,-0.2375468164682388,-0.2218280881643295,-0.0407781675457954,0.6372336149215698,46.7438953136678,58233000.0,0.509756015166847
2018,ZMB,21.284706724294225,18.373991176366435,,4.025,1475.2,26.312,81.165,735.8265,-1.298,0.494953510406787,-0.6788884401321411,-0.6535177230834961,0.0826330557465553,-0.3583066165447235,-0.5272985100746155,-0.3362471163272857,39.3144193260271,17836000.0,6.34088466305535
2019,ARE,,,-1.9292185525461856,1.075,,,,,,,,,,,,,58.9297615001828,9513000.0,0.0
2019,ARG,27.386041252086475,25.216374285082185,53.59573458414868,-2.0500000000000003,9941.59,446.762,89.83999999999999,4970.5915,-0.781,0.381364588553903,-0.1071162447333335,-0.1207953318953514,-0.0978230908513069,-0.4273604452610016,-0.4530797004699707,0.5708746314048767,48.7207930681477,44939000.0,0.187297066049264
2019,ARM,9.491491653717482,7.34739217205879,,7.599999999999999,4596.861,13.619,53.673,2299.1459999999997,-7.0569999999999995,0.368526793861459,-0.2270398586988449,-0.2260459661483763,-0.4200249910354614,-0.1774645149707794,0.2426042705774307,0.0547882094979286,55.238560107742,2963000.0,1.94779106048196
2019,AUS,1.5011725466737564,-0.6429269349849358,1.60989229070287,1.925,54320.185,1386.277,46.72,27158.299,-0.021,0.313562157614812,1.7880736589431765,1.5386908054351809,0.9179789423942566,1.6946170330047607,1.864646077156067,1.2703651189804075,69.263731588679,25520000.0,3.31748180992128
2019,AUT,0.0589579292567336,-2.0851415524019585,1.5320515789938025,1.775,50010.449,443.0330000000001,71.006,25006.08,2.376,0.298257250768928,1.5213243961334229,1.492126226425171,0.8921890258789062,1.8622981309890747,1.4464073181152344,1.3371583223342896,69.1237909346913,8859000.0,0.0
2019,BEL,0.1901930619727261,-1.953906419685966,1.4414199732253987,2.1750000000000003,46858.358,536.787,97.461,23429.0315,0.124,0.335382000287438,1.4487979412078855,1.1133183240890503,0.4583953320980072,1.3361576795578003,1.276537299156189,1.308383584022522,62.9701380179029,11456000.0,0.0
2019,BGD,8.467428193459734,6.32332871180104,,,2154.227,351.238,31.951000000000004,1075.2565,-1.278,0.529206492636317,-1.0172096490859983,-0.7535396218299866,-0.9286287426948548,-0.6434749960899353,-0.937222182750702,-0.7418625950813293,34.9048344599208,163046000.0,0.0
2019,BGR,1.0954367685049244,-1.0486627131537678,3.1050123238872893,3.725,9874.073,68.639,18.382,4936.628000000001,1.662,0.334079817248937,-0.1812205165624617,0.1737034767866133,0.5612844228744507,-0.0374133922159671,0.5308061838150024,0.3546522259712219,54.056573125792,6951000.0,0.248855463356659
2019,BRA,7.9006836037722765,5.756584122113584,3.737705540443539,1.225,9010.512,1873.286,87.118,4505.2145,-3.47,0.368938813790823,-0.4078927040100097,-0.2341146767139434,-0.714224636554718,-0.224319815635681,-0.1214040964841842,0.3014448285102844,47.2571063343334,207900000.0,0.79915174911943
2019,BWA,,,,3.0749999999999997,6679.187999999999,16.696,21.511,3335.6525,-6.916999999999999,0.42892865849849,0.6854458451271057,0.3758319616317749,1.0953298807144165,0.4329692721366882,0.4980322122573852,0.4980413913726806,49.2510456767955,2500000.0,0.0539100990692102
2019,CAN,1.592031042073233,-0.552068439585459,1.948542544939781,1.925,46430.975,1743.7249999999997,90.21,23215.5395,-1.953,0.283846146718464,1.7298967838287354,1.6973106861114502,0.994933545589447,1.7197761535644531,1.7100024223327637,1.4303083419799805,68.4509950689282,37555000.0,0.188938776268746
2019,CHE,-0.5002758706714084,-2.644375352330101,0.3632559020274117,1.125,84478.285,721.8669999999998,39.637,42239.8395,3.506,0.256238797287465,1.944926619529724,1.9162276983261108,1.310975432395935,1.8626593351364136,1.651987910270691,1.4955354928970337,72.4964086719129,8545000.0,0.0
2019,CHL,3.5698962125091156,1.4257967308504236,2.5563321706168254,0.6999999999999998,14551.577,278.04,28.33,7274.5985,-5.217,0.332626090125988,0.97893089056015,0.8634986281394958,-0.0161215793341398,0.924216628074646,1.158493161201477,0.9814856052398682,59.6899884044304,19107000.0,1.75323566107489
2019,CHN,3.2013292517894754,1.057229770130783,2.8960515366007855,6.1000000000000005,10334.456,14572.409999999998,59.441,5164.645,0.706,0.3839722303205,-0.312614381313324,0.5448625087738037,-0.2597806751728058,-0.2616815268993377,-0.3043199777603149,-1.6269062757492063,55.6713966612949,1410080000.0,0.272313304955158
2019,CIV,,,,6.125,2173.778,60.383,37.216,1086.5155,-2.234,0.48417994156195,-0.5637368559837341,-0.5591716766357422,-1.0364967584609983,-0.6104955077171326,-0.3000674545764923,-0.2490431964397429,39.2436319288993,27778000.0,0.574500241538047
2019,COL,6.224035459798486,4.079935978139794,3.5213315690424323,3.1999999999999997,6540.141,323.055,50.972,3269.565,-4.584,0.4060861974696979,-0.2836156785488128,0.0327151045203208,-0.9794861078262328,-0.3911839723587036,0.3179109394550323,0.2045834064483641,46.8038319285223,49396000.0,0.19876158397522
2019,CYP,1.0710357378129116,-1.0730637438457806,0.2591807633136047,5.875,29911.925999999996,26.2,92.293,14957.515,-5.513000000000001,0.355346793614322,0.5989503264427185,0.9557580947875975,0.5445982217788696,0.7267272472381592,0.999724805355072,1.0466398000717163,56.6520179444501,876000.0,0.0028026940996518
2019,CZE,1.5776792133000486,-0.5664202683586436,2.8473395057353574,3.5,24013.061,256.794,29.552000000000003,12006.915,0.332,0.261474647531148,0.5334859490394592,0.9196427464485168,0.9419956803321838,1.017093539237976,1.2353286743164062,0.8341525197029114,62.5056626961134,10694000.0,0.0
2019,DEU,-0.2106326921552894,-2.3547321738139817,1.445747158023434,1.0,47629.1,3957.645,58.701,23815.5095,7.878,0.300726822629741,1.8651033639907837,1.4953458309173584,0.5485398769378662,1.5813193321228027,1.7149388790130615,1.3540282249450684,70.3403059700903,83093000.0,0.0303655728087302
2019,DNK,-0.1543431144338753,-2.2984425960925674,0.7593704892879733,1.725,59489.614,345.402,38.335,29746.784,7.446000000000001,0.34787146155068,2.1216485500335693,1.8732677698135376,0.9675987362861632,1.8333773612976072,1.5476325750350952,1.5434340238571167,72.0784525778251,5806000.0,0.0
2019,EGY,15.718615222421256,13.574515740762564,9.34979364693964,5.0,3214.301,317.894,80.092,1607.7945,-3.427,0.413015965037869,-0.6553175449371338,-0.251354306936264,-1.1246308088302612,-0.332123339176178,-0.758563220500946,-1.4439465999603271,44.8195519151309,98900000.0,0.0
2019,ESP,0.6743858924341896,-1.4697135892245026,0.701759834497671,2.0,29664.183,1403.651,97.579,14831.591,2.129,0.303271389379362,0.6663945317268372,0.9688087701797484,0.2927687466144562,0.990192174911499,1.0372645854949951,1.0359987020492554,60.2528627745255,47318000.0,0.01641471391084
2019,EST,,,2.279542960635077,3.775,,,,,,,,,,,,,64.4254224338071,1327000.0,0.0
2019,ETH,,,15.716485274214294,6.099999999999999,,,,,,,,,,,,,38.6016105538981,97600000.0,0.027894091470397
2019,EUR,0.3411955442852907,-1.8029039373734017,,,,,,,,,,,,,,,,,
2019,FIN,0.0636100921119943,-2.0804893895466976,1.02475452626595,1.225,48395.834,267.044,65.241,24197.521500000003,-0.138,0.284531791581487,2.113932847976685,1.9728050231933592,0.8352588415145874,2.0126290321350098,1.8404722213745115,1.562997817993164,73.8151772621887,5518000.0,0.0169941990633999
2019,FRA,0.1299574068322981,-2.014142074826394,1.1086670201154518,2.075,40487.302,2723.094,98.104,20243.192000000003,0.597,0.30329510576886,1.248062252998352,1.3382200002670288,0.2713412344455719,1.371484875679016,1.4315377473831177,1.1150001287460327,67.7222688013064,67258000.0,0.0
2019,GBR,0.8838153437605069,-1.2602841378981855,1.7390169179763415,1.625,42712.614,2853.074,85.657,21355.793,-2.688,0.284539620851581,1.7486674785614014,1.449825882911682,0.5266942977905273,1.5699292421340942,1.612857222557068,1.2639577388763428,71.0524114020241,66797000.0,3.7593849036357e-05
2019,GHA,,,7.135338734629975,6.575,,,,,,,,,,,,,43.2237844015752,31259000.0,2.05143894352945
2019,GRC,2.588759771381682,0.4446602897229899,0.2544978393871118,1.775,19332.053,207.32900000000004,183.691,9667.4695,-2.211,0.339426719097595,0.0136982277035713,0.3142957985401153,0.1624283343553543,0.1580726057291031,0.5173258185386658,0.8106838464736938,56.6053053560845,10725000.0,0.0201177905783866
2019,HKG,1.5741696766337527,-0.5699298050249395,2.881444225215381,-1.6,48277.982,363.075,0.267,24137.868,5.888000000000001,,1.6527286767959597,1.7070248126983645,-0.2270373553037642,1.5656524896621704,1.9755337238311768,0.1288216412067413,,7521000.0,0.0
2019,HRV,1.28327397394418,-0.860825507714512,0.7712130140295256,3.1750000000000003,15566.354,61.472,70.884,7785.344,2.456,0.375299374311101,0.0524476990103721,0.4567853510379791,0.6855106949806213,0.3482685387134552,0.5525176525115967,0.4541731178760528,53.539686540852,3949000.0,0.0
2019,HUN,2.538569768321771,0.3944702866630784,3.3384023778451906,5.075,17002.758,164.927,64.988,8501.444000000001,-0.64,0.356792574741789,0.0306371729820966,0.4504789113998413,0.7619212865829468,0.4986842274665832,0.5923221707344055,0.3435735404491424,54.3156379007663,9700000.0,0.0
2019,IDN,7.520469746153922,5.37637026449523,3.0296025804781768,5.0275,4192.768,1119.1,30.563,2096.209,-2.706,0.435415077187076,-0.473498523235321,0.1387000083923339,-0.5021430253982544,-0.3476538956165313,0.0289513897150754,0.1313862353563308,45.0940252769554,266912000.0,0.527633581615829
2019,IND,6.972158496331407,4.828059014672716,,4.6,2050.163,2835.606,75.04,1023.581,-0.866,0.489155037394799,-0.3026024401187897,0.1307718306779861,-0.7968469858169556,-0.067227154970169,-0.1505654454231262,0.2680776715278625,42.0852467075743,1383112000.0,0.649451614747357
2019,IRL,0.3412727047791178,-1.8028267768795745,0.938018039309096,4.925,81504.874,407.17,55.924,40753.261,-20.724,0.313578466866762,1.4588143825531006,1.2575615644454956,0.9594164490699768,1.3482816219329834,1.5908795595169067,1.3032408952713013,63.701016770903,4996000.0,0.011872052090784
2019,ISL,4.175560954263128,2.031461472604436,3.016485563489713,1.85,70625.477,24.681,66.528,35312.972499999996,6.547,0.324760950320565,1.670637607574463,1.4820349216461182,1.619806170463562,1.7263261079788208,1.3629900217056274,1.302418231964111,69.4417089929441,349000.0,0.0
2019,ISR,1.450347852073705,-0.693751629584987,0.8514759151338338,3.6325,44265.482,400.648,59.092000000000006,22131.785000000003,3.205,0.309290108193948,0.7739351391792297,1.2885866165161133,-0.8155680298805237,1.0117188692092896,1.269910454750061,0.6589726805686951,60.309571450309,9051000.0,0.0
2019,ITA,1.9395347908432845,-0.204564690815408,0.6123209331381505,0.48075,33767.024,2019.831,133.823,16884.380999999998,3.157,0.347572019041608,0.2339346706867218,0.4509297907352447,0.3811142742633819,0.2724171578884125,0.9429237246513368,0.9051080346107484,56.6469175137762,59817000.0,0.0
2019,JPN,-0.1092576457234532,-2.2533571273821456,0.4689462381973732,-0.3999999999999999,40547.967,5117.995,236.381,20272.8015,3.446,0.370751821752722,1.4309983253479004,1.5500365495681765,1.0198123455047607,1.4964345693588257,1.314648985862732,0.9296920895576476,65.4869139354302,126221000.0,0.0607557532817653
2019,KEN,12.03826762506618,9.894168143407487,5.236081033158977,5.1,2107.735,100.32800000000002,59.085,1051.9675,-5.241,0.503060940822604,-0.8060612678527832,-0.441659152507782,-1.1057634353637695,-0.4648123681545257,-0.3389475345611572,-0.3082624077796936,37.5022827250259,47600000.0,0.0037599403400031
2019,KOR,1.7002403097798258,-0.4438591718788663,0.3837061982166528,2.0500000000000003,33826.944,1751.046,39.73,16913.404000000002,3.408,0.36017913530073,0.7048652768135071,1.3325451612472534,0.5471979379653931,1.1562060117721558,1.0592585802078247,0.7516290545463562,66.2239191997524,51765000.0,0.0810627148655371
2019,KWT,,,1.0909627208229953,2.25,,,,,,,,,,,,,50.629065155513,4465000.0,0.0
2019,LKA,10.798842721914212,8.654743240255522,,-0.25,4082.694,89.015,82.594,2040.42,-2.071,0.462243603722956,-0.3039888143539428,-0.1249656751751899,-0.2155366092920303,0.0398785844445228,-0.2324455976486206,-0.0889728441834449,44.7828744911775,21803000.0,0.0
2019,LTU,0.7068437711965389,-1.4372557104621533,2.3347882955607315,4.675,19731.247,55.132,35.586,9866.243,3.756,0.370669522797368,0.6663055419921875,1.0076661109924316,0.7706235647201538,0.9859898090362548,1.1466240882873535,0.9947876334190368,59.0357002957043,2794000.0,0.0
