Date,Country,Rating
1991-08-01,SGP,AA
1991-08-01,SWE,AAA
1991-08-01,THA,A-
1991-08-01,TWN,AA+
1991-09-01,AUT,AAA
1991-09-01,BEL,AA+
1991-09-01,CAN,AAA
1991-09-01,CHE,AAA
1991-09-01,DEU,AAA
1991-09-01,DNK,AA
1991-09-01,ESP,AA
1991-09-01,FIN,AAA
1991-09-01,FRA,AAA
1991-09-01,GBR,AAA
1991-09-01,GRC,BBB-
1991-09-01,HKG,A
1991-09-01,IRL,AA-
1991-09-01,ISL,A
1991-09-01,ISR,BBB-
1991-09-01,ITA,AA+
1991-09-01,JPN,AAA
1991-09-01,KOR,A+
1991-09-01,MYS,A
1991-09-01,NLD,AAA
1991-09-01,NOR,AAA
1991-09-01,PRT,A
1991-09-01,SGP,AA+
1991-09-01,SWE,AAA
1991-09-01,THA,A-
1991-09-01,TWN,AA+
1991-10-01,AUT,AAA
1991-10-01,BEL,AA+
1991-10-01,CAN,AAA
1991-10-01,CHE,AAA
1991-10-01,DEU,AAA
1991-10-01,DNK,AA+
1991-10-01,ESP,AA
1991-10-01,FIN,AAA
1991-10-01,FRA,AAA
1991-10-01,GBR,AAA
1991-10-01,GRC,BBB-
1991-10-01,HKG,A
1991-10-01,IRL,AA-
1991-10-01,ISL,A
1991-10-01,ISR,BBB-
1991-10-01,ITA,AA+
1991-10-01,JPN,AAA
1991-10-01,KOR,A+
1991-10-01,MYS,A
1991-10-01,NLD,AAA
1991-10-01,NOR,AAA
1991-10-01,PRT,A+
1991-10-01,SGP,AA+
1991-10-01,SWE,AAA
1991-10-01,THA,A-
1991-10-01,TWN,AA+
1991-11-01,AUT,AAA
1991-11-01,BEL,AA+
1991-11-01,CAN,AAA
1991-11-01,CHE,AAA
1991-11-01,DEU,AAA
1991-11-01,DNK,AA+
1991-11-01,ESP,AA
1991-11-01,FIN,AAA
1991-11-01,FRA,AAA
1991-11-01,GBR,AAA
1991-11-01,GRC,BBB-
1991-11-01,HKG,A
1991-11-01,IRL,AA-
1991-11-01,ISL,A
1991-11-01,ISR,BBB-
1991-11-01,ITA,AA+
1991-11-01,JPN,AAA
1991-11-01,KOR,A+
1991-11-01,MYS,A
1991-11-01,NLD,AAA
1991-11-01,NOR,AAA
1991-11-01,PRT,A+
1991-11-01,SGP,AA+
1991-11-01,SWE,AAA
1991-11-01,THA,A-
1991-11-01,TWN,AA+
1991-12-01,AUT,AAA
1991-12-01,BEL,AA+
1991-12-01,CAN,AAA
1991-12-01,CHE,AAA
1991-12-01,DEU,AAA
1991-12-01,DNK,AA+
1991-12-01,ESP,AA
1991-12-01,FIN,AAA
1991-12-01,FRA,AAA
1991-12-01,GBR,AAA
1991-12-01,GRC,BBB-
1991-12-01,HKG,A
1991-12-01,IRL,AA-
1991-12-01,ISL,A
1991-12-01,ISR,BBB-
1991-12-01,ITA,AA+
1991-12-01,JPN,AAA
1991-12-01,KOR,A+
1991-12-01,MYS,A
1991-12-01,NLD,AAA
1991-12-01,NOR,AAA
1991-12-01,PRT,A+
1991-12-01,SGP,AA+
1991-12-01,SWE,AAA
1991-12-01,THA,A-
1991-12-01,TWN,AA+
1992-01-01,AUT,AAA
1992-01-01,BEL,AA+
1992-01-01,CAN,AAA
1992-01-01,CHE,AAA
1992-01-01,DEU,AAA
1992-01-01,DNK,AA+
1992-01-01,ESP,AA
1992-01-01,FIN,AAA
1992-01-01,FRA,AAA
1992-01-01,GBR,AAA
1992-01-01,GRC,BBB-
1992-01-01,HKG,A
1992-01-01,IRL,AA-
1992-01-01,ISL,A
1992-01-01,ISR,BBB-
1992-01-01,ITA,AA+
1992-01-01,JPN,AAA
1992-01-01,KOR,A+
1992-01-01,MYS,A
1992-01-01,NLD,AAA
1992-01-01,NOR,AAA
1992-01-01,PRT,A+
1992-01-01,SGP,AA+
1992-01-01,SWE,AAA
1992-01-01,THA,A-
1992-01-01,TWN,AA+
1992-02-01,AUT,AAA
1992-02-01,BEL,AA+
1992-02-01,CAN,AAA
1992-02-01,CHE,AAA
1992-02-01,CHN,BBB
1992-02-01,DEU,AAA
1992-02-01,DNK,AA+
1992-02-01,ESP,AA
1992-02-01,FIN,AAA
1992-02-01,FRA,AAA
1992-02-01,GBR,AAA
1992-02-01,GRC,BBB-
1992-02-01,HKG,A
1992-02-01,IRL,AA-
1992-02-01,ISL,A
1992-02-01,ISR,BBB-
1992-02-01,ITA,AA+
1992-02-01,JPN,AAA
1992-02-01,KOR,A+
1992-02-01,MYS,A
1992-02-01,NLD,AAA
1992-02-01,NOR,AAA
1992-02-01,PRT,A+
1992-02-01,SGP,AA+
1992-02-01,SWE,AAA
1992-02-01,THA,A-
1992-02-01,TWN,AA+
1992-03-01,AUT,AAA
1992-03-01,BEL,AA+
1992-03-01,CAN,AAA
1992-03-01,CHE,AAA
1992-03-01,CHN,BBB
1992-03-01,DEU,AAA
1992-03-01,DNK,AA+
1992-03-01,ESP,AA
1992-03-01,FIN,AA+
1992-03-01,FRA,AAA
1992-03-01,GBR,AAA
1992-03-01,GRC,BBB-
1992-03-01,HKG,A
1992-03-01,IRL,AA-
1992-03-01,ISL,A
1992-03-01,ISR,BBB-
1992-03-01,ITA,AA+
1992-03-01,JPN,AAA
1992-03-01,KOR,A+
1992-03-01,MYS,A
1992-03-01,NLD,AAA
1992-03-01,NOR,AAA
1992-03-01,PRT,A+
1992-03-01,SGP,AA+
1992-03-01,SWE,AAA
1992-03-01,THA,A-
1992-03-01,TWN,AA+
1992-04-01,AUT,AAA
1992-04-01,BEL,AA+
1992-04-01,CAN,AAA
1992-04-01,CHE,AAA
1992-04-01,CHN,BBB
1992-04-01,DEU,AAA
1992-04-01,DNK,AA+
1992-04-01,ESP,AA
1992-04-01,FIN,AA+
1992-04-01,FRA,AAA
1992-04-01,GBR,AAA
1992-04-01,GRC,BBB-
1992-04-01,HKG,A
1992-04-01,HUN,BB+
1992-04-01,IRL,AA-
1992-04-01,ISL,A
1992-04-01,ISR,BBB-
1992-04-01,ITA,AA+
1992-04-01,JPN,AAA
1992-04-01,KOR,A+
1992-04-01,MYS,A
1992-04-01,NLD,AAA
1992-04-01,NOR,AAA
1992-04-01,PRT,A+
1992-04-01,SGP,AA+
1992-04-01,SWE,AAA
1992-04-01,THA,A-
1992-04-01,TWN,AA+
1992-05-01,AUT,AAA
1992-05-01,BEL,AA+
1992-05-01,CAN,AAA
1992-05-01,CHE,AAA
1992-05-01,CHN,BBB
1992-05-01,DEU,AAA
1992-05-01,DNK,AA+
1992-05-01,ESP,AA
1992-05-01,FIN,AA+
1992-05-01,FRA,AAA
1992-05-01,GBR,AAA
1992-05-01,GRC,BBB-
1992-05-01,HKG,A
1992-05-01,HUN,BB+
1992-05-01,IRL,AA-
1992-05-01,ISL,A
1992-05-01,ISR,BBB-
1992-05-01,ITA,AA+
1992-05-01,JPN,AAA
1992-05-01,KOR,A+
1992-05-01,MYS,A
1992-05-01,NLD,AAA
1992-05-01,NOR,AAA
1992-05-01,PRT,A+
1992-05-01,SGP,AA+
1992-05-01,SWE,AAA
1992-05-01,THA,A-
1992-05-01,TUR,BBB
1992-05-01,TWN,AA+
1992-06-01,AUT,AAA
1992-06-01,BEL,AA+
1992-06-01,CAN,AAA
1992-06-01,CHE,AAA
1992-06-01,CHN,BBB
1992-06-01,DEU,AAA
1992-06-01,DNK,AA+
1992-06-01,ESP,AA
1992-06-01,FIN,AA+
1992-06-01,FRA,AAA
1992-06-01,GBR,AAA
1992-06-01,GRC,BBB-
1992-06-01,HKG,A
1992-06-01,HUN,BB+
1992-06-01,IRL,AA-
1992-06-01,ISL,A
1992-06-01,ISR,BBB-
1992-06-01,ITA,AA+
1992-06-01,JPN,AAA
1992-06-01,KOR,A+
1992-06-01,MYS,A
1992-06-01,NLD,AAA
1992-06-01,NOR,AAA
1992-06-01,PRT,A+
1992-06-01,SGP,AA+
1992-06-01,SWE,AAA
1992-06-01,THA,A-
1992-06-01,TUR,BBB
1992-06-01,TWN,AA+
1992-07-01,AUT,AAA
1992-07-01,BEL,AA+
1992-07-01,CAN,AAA
1992-07-01,CHE,AAA
1992-07-01,CHN,BBB
1992-07-01,DEU,AAA
1992-07-01,DNK,AA+
1992-07-01,ESP,AA
1992-07-01,FIN,AA+
1992-07-01,FRA,AAA
1992-07-01,GBR,AAA
1992-07-01,GRC,BBB-
1992-07-01,HKG,A
1992-07-01,HUN,BB+
1992-07-01,IDN,BBB-
1992-07-01,IRL,AA-
1992-07-01,ISL,A
1992-07-01,ISR,BBB-
1992-07-01,ITA,AA+
1992-07-01,JPN,AAA
1992-07-01,KOR,A+
1992-07-01,MEX,BB+
1992-07-01,MYS,A
1992-07-01,NLD,AAA
1992-07-01,NOR,AAA
1992-07-01,PRT,A+
1992-07-01,SGP,AA+
1992-07-01,SWE,AAA
1992-07-01,THA,A-
1992-07-01,TUR,BBB
1992-07-01,TWN,AA+
1992-08-01,AUT,AAA
1992-08-01,BEL,AA+
1992-08-01,CAN,AAA
1992-08-01,CHE,AAA
1992-08-01,CHL,BBB
1992-08-01,CHN,BBB
1992-08-01,DEU,AAA
1992-08-01,DNK,AA+
1992-08-01,ESP,AA
1992-08-01,FIN,AA+
1992-08-01,FRA,AAA
1992-08-01,GBR,AAA
1992-08-01,GRC,BBB-
1992-08-01,HKG,A
1992-08-01,HUN,BB+
1992-08-01,IDN,BBB-
1992-08-01,IRL,AA-
1992-08-01,ISL,A
1992-08-01,ISR,BBB-
1992-08-01,ITA,AA+
1992-08-01,JPN,AAA
1992-08-01,KOR,A+
1992-08-01,MEX,BB+
1992-08-01,MYS,A
1992-08-01,NLD,AAA
1992-08-01,NOR,AAA
1992-08-01,PRT,A+
1992-08-01,SGP,AA+
1992-08-01,SWE,AAA
1992-08-01,THA,A-
1992-08-01,TUR,BBB
1992-08-01,TWN,AA+
1992-09-01,AUT,AAA
1992-09-01,BEL,AA+
1992-09-01,CAN,AAA
1992-09-01,CHE,AAA
1992-09-01,CHL,BBB
1992-09-01,CHN,BBB
1992-09-01,DEU,AAA
1992-09-01,DNK,AA+
1992-09-01,ESP,AA
1992-09-01,FIN,AA+
1992-09-01,FRA,AAA
1992-09-01,GBR,AAA
1992-09-01,GRC,BBB-
1992-09-01,HKG,A
1992-09-01,HUN,BB+
1992-09-01,IDN,BBB-
1992-09-01,IRL,AA-
1992-09-01,ISL,A
1992-09-01,ISR,BBB-
1992-09-01,ITA,AA+
1992-09-01,JPN,AAA
1992-09-01,KOR,A+
1992-09-01,MEX,BB+
1992-09-01,MYS,A
1992-09-01,NLD,AAA
1992-09-01,NOR,AAA
1992-09-01,PRT,A+
1992-09-01,SGP,AA+
1992-09-01,SWE,AAA
1992-09-01,THA,A-
1992-09-01,TUR,BBB
1992-09-01,TWN,AA+
1992-10-01,AUT,AAA
1992-10-01,BEL,AA+
1992-10-01,CAN,AA+
1992-10-01,CHE,AAA
1992-10-01,CHL,BBB
1992-10-01,CHN,BBB
1992-10-01,DEU,AAA
1992-10-01,DNK,AA+
1992-10-01,ESP,AA
1992-10-01,FIN,AA+
1992-10-01,FRA,AAA
1992-10-01,GBR,AAA
1992-10-01,GRC,BBB-
1992-10-01,HKG,A
1992-10-01,HUN,BB+
1992-10-01,IDN,BBB-
1992-10-01,IRL,AA-
1992-10-01,ISL,A
1992-10-01,ISR,BBB-
1992-10-01,ITA,AA+
1992-10-01,JPN,AAA
1992-10-01,KOR,A+
1992-10-01,MEX,BB+
1992-10-01,MYS,A
1992-10-01,NLD,AAA
1992-10-01,NOR,AAA
1992-10-01,PRT,A+
1992-10-01,SGP,AA+
1992-10-01,SWE,AAA
1992-10-01,THA,A-
1992-10-01,TUR,BBB
1992-10-01,TWN,AA+
1992-11-01,AUT,AAA
1992-11-01,BEL,AA+
1992-11-01,CAN,AA+
1992-11-01,CHE,AAA
1992-11-01,CHL,BBB
1992-11-01,CHN,BBB
1992-11-01,DEU,AAA
1992-11-01,DNK,AA+
1992-11-01,ESP,AA
1992-11-01,FIN,AA+
1992-11-01,FRA,AAA
1992-11-01,GBR,AAA
1992-11-01,GRC,BBB-
1992-11-01,HKG,A
1992-11-01,HUN,BB+
1992-11-01,IDN,BBB-
1992-11-01,IRL,AA-
1992-11-01,ISL,A
1992-11-01,ISR,BBB-
1992-11-01,ITA,AA+
1992-11-01,JPN,AAA
1992-11-01,KOR,A+
1992-11-01,MEX,BB+
1992-11-01,MYS,A
1992-11-01,NLD,AAA
1992-11-01,NOR,AAA
1992-11-01,PRT,A+
1992-11-01,SGP,AA+
1992-11-01,SWE,AAA
1992-11-01,THA,A-
1992-11-01,TUR,BBB
1992-11-01,TWN,AA+
1992-12-01,AUT,AAA
1992-12-01,BEL,AA+
1992-12-01,CAN,AA+
1992-12-01,CHE,AAA
1992-12-01,CHL,BBB
1992-12-01,CHN,BBB
1992-12-01,DEU,AAA
1992-12-01,DNK,AA+
1992-12-01,ESP,AA
1992-12-01,FIN,AA+
1992-12-01,FRA,AAA
1992-12-01,GBR,AAA
1992-12-01,GRC,BBB-
1992-12-01,HKG,A
1992-12-01,HKG,A
1992-12-01,HUN,BB+
1992-12-01,IDN,BBB-
1992-12-01,IRL,AA-
1992-12-01,ISL,A
1992-12-01,ISR,BBB-
1992-12-01,ITA,AA+
1992-12-01,JPN,AAA
1992-12-01,KOR,A+
1992-12-01,MEX,BB+
1992-12-01,MYS,A
1992-12-01,NLD,AAA
1992-12-01,NOR,AAA
1992-12-01,PRT,A+
1992-12-01,SGP,AA+
1992-12-01,SWE,AAA
1992-12-01,THA,A-
1992-12-01,TUR,BBB
1992-12-01,TWN,AA+
1993-01-01,AUT,AAA
1993-01-01,BEL,AA+
1993-01-01,CAN,AA+
1993-01-01,CHE,AAA
1993-01-01,CHL,BBB
1993-01-01,CHN,BBB
1993-01-01,DEU,AAA
1993-01-01,DNK,AA+
1993-01-01,ESP,AA
1993-01-01,FIN,AA+
1993-01-01,FRA,AAA
1993-01-01,GBR,AAA
1993-01-01,GRC,BBB-
1993-01-01,HKG,A
1993-01-01,HUN,BB+
1993-01-01,IDN,BBB-
1993-01-01,IRL,AA-
1993-01-01,ISL,A
1993-01-01,ISR,BBB
1993-01-01,ITA,AA+
1993-01-01,JPN,AAA
1993-01-01,KOR,A+
1993-01-01,MEX,BB+
1993-01-01,MYS,A
1993-01-01,NLD,AAA
1993-01-01,NOR,AAA
1993-01-01,PRT,A+
1993-01-01,SGP,AA+
1993-01-01,SWE,AAA
1993-01-01,THA,A-
1993-01-01,TUR,BBB
1993-01-01,TWN,AA+
1993-02-01,AUT,AAA
1993-02-01,BEL,AA+
1993-02-01,CAN,AA+
1993-02-01,CHE,AAA
1993-02-01,CHL,BBB
1993-02-01,CHN,BBB
1993-02-01,DEU,AAA
1993-02-01,DNK,AA+
1993-02-01,ESP,AA
1993-02-01,FIN,AA+
1993-02-01,FRA,AAA
1993-02-01,GBR,AAA
1993-02-01,GRC,BBB-
1993-02-01,HKG,A
1993-02-01,HUN,BB+
1993-02-01,IDN,BBB-
1993-02-01,IRL,AA-
1993-02-01,ISL,A
1993-02-01,ISR,BBB
1993-02-01,ITA,AA+
1993-02-01,JPN,AAA
1993-02-01,KOR,A+
1993-02-01,MEX,BB+
1993-02-01,MYS,A
1993-02-01,NLD,AAA
1993-02-01,NOR,AAA
1993-02-01,PRT,A+
1993-02-01,SGP,AA+
1993-02-01,SWE,AAA
1993-02-01,THA,A-
1993-02-01,TUR,BBB
1993-02-01,TWN,AA+
1993-03-01,AUT,AAA
1993-03-01,BEL,AA+
1993-03-01,CAN,AA+
1993-03-01,CHE,AAA
1993-03-01,CHL,BBB
1993-03-01,CHN,BBB
1993-03-01,DEU,AAA
1993-03-01,DNK,AA+
1993-03-01,ESP,AA
1993-03-01,FIN,AA-
1993-03-01,FRA,AAA
1993-03-01,GBR,AAA
1993-03-01,GRC,BBB-
1993-03-01,HKG,A
1993-03-01,HUN,BB+
1993-03-01,IDN,BBB-
1993-03-01,IRL,AA-
1993-03-01,ISL,A
1993-03-01,ISR,BBB
1993-03-01,ITA,AA
1993-03-01,JPN,AAA
1993-03-01,KOR,A+
1993-03-01,MEX,BB+
1993-03-01,MYS,A
1993-03-01,NLD,AAA
1993-03-01,NOR,AAA
1993-03-01,PRT,A+
1993-03-01,SGP,AA+
1993-03-01,SWE,AAA
1993-03-01,SWE,AA+
1993-03-01,THA,A-
1993-03-01,TUR,BBB
1993-03-01,TWN,AA+
1993-04-01,AUT,AAA
1993-04-01,BEL,AA+
1993-04-01,CAN,AA+
1993-04-01,CHE,AAA
1993-04-01,CHL,BBB
1993-04-01,CHN,BBB
1993-04-01,DEU,AAA
1993-04-01,DNK,AA+
1993-04-01,ESP,AA
1993-04-01,FIN,AA-
1993-04-01,FRA,AAA
1993-04-01,GBR,AAA
1993-04-01,GRC,BBB-
1993-04-01,HKG,A
1993-04-01,HUN,BB+
1993-04-01,IDN,BBB-
1993-04-01,IRL,AA-
1993-04-01,ISL,A
1993-04-01,ISR,BBB
1993-04-01,ITA,AA
1993-04-01,JPN,AAA
1993-04-01,KOR,A+
1993-04-01,MEX,BB+
1993-04-01,MYS,A
1993-04-01,NLD,AAA
1993-04-01,NOR,AAA
1993-04-01,PRT,A+
1993-04-01,SGP,AA+
1993-04-01,SWE,AA+
1993-04-01,THA,A-
1993-04-01,TUR,BBB
1993-04-01,TWN,AA+
1993-05-01,AUT,AAA
1993-05-01,BEL,AA+
1993-05-01,CAN,AA+
1993-05-01,CHE,AAA
1993-05-01,CHL,BBB
1993-05-01,CHN,BBB
1993-05-01,DEU,AAA
1993-05-01,DNK,AA+
1993-05-01,ESP,AA
1993-05-01,FIN,AA-
1993-05-01,FRA,AAA
1993-05-01,GBR,AAA
1993-05-01,GRC,BBB-
1993-05-01,HKG,A
1993-05-01,HUN,BB+
1993-05-01,IDN,BBB-
1993-05-01,IRL,AA-
1993-05-01,ISL,A
1993-05-01,ISR,BBB
1993-05-01,ITA,AA
1993-05-01,JPN,AAA
1993-05-01,KOR,A+
1993-05-01,MEX,BB+
1993-05-01,MYS,A
1993-05-01,NLD,AAA
1993-05-01,NOR,AAA
1993-05-01,PRT,AA-
1993-05-01,SGP,AA+
1993-05-01,SWE,AA+
1993-05-01,THA,A-
1993-05-01,TUR,BBB
1993-05-01,TWN,AA+
1993-06-01,AUT,AAA
1993-06-01,BEL,AA+
1993-06-01,CAN,AA+
1993-06-01,CHE,AAA
1993-06-01,CHL,BBB
1993-06-01,CHN,BBB
1993-06-01,COL,BBB-
1993-06-01,DEU,AAA
1993-06-01,DNK,AA+
1993-06-01,ESP,AA
1993-06-01,FIN,AA-
1993-06-01,FRA,AAA
1993-06-01,GBR,AAA
1993-06-01,GRC,BBB-
1993-06-01,HKG,A
1993-06-01,HUN,BB+
1993-06-01,IDN,BBB-
1993-06-01,IRL,AA-
1993-06-01,ISL,A
1993-06-01,ISR,BBB
1993-06-01,ITA,AA
1993-06-01,JPN,AAA
1993-06-01,KOR,A+
1993-06-01,MEX,BB+
1993-06-01,MYS,A
1993-06-01,NLD,AAA
1993-06-01,NOR,AAA
1993-06-01,PRT,AA-
1993-06-01,SGP,AA+
1993-06-01,SWE,AA+
1993-06-01,THA,A-
1993-06-01,TUR,BBB
1993-06-01,TWN,AA+
1993-07-01,AUT,AAA
1993-07-01,BEL,AA+
1993-07-01,CAN,AA+
1993-07-01,CHE,AAA
1993-07-01,CHL,BBB
1993-07-01,CHN,BBB
1993-07-01,COL,BBB-
1993-07-01,CZE,BBB
1993-07-01,DEU,AAA
1993-07-01,DNK,AA+
1993-07-01,ESP,AA
1993-07-01,FIN,AA-
1993-07-01,FRA,AAA
1993-07-01,GBR,AAA
1993-07-01,GRC,BBB-
1993-07-01,HKG,A
1993-07-01,HUN,BB+
1993-07-01,IDN,BBB-
1993-07-01,IRL,AA-
1993-07-01,ISL,A
1993-07-01,ISR,BBB
1993-07-01,ITA,AA
1993-07-01,JPN,AAA
1993-07-01,KOR,A+
1993-07-01,MEX,BB+
1993-07-01,MYS,A
1993-07-01,NLD,AAA
1993-07-01,NOR,AAA
1993-07-01,PHL,BB-
1993-07-01,PRT,AA-
1993-07-01,SGP,AA+
1993-07-01,SWE,AA+
1993-07-01,THA,A-
1993-07-01,TUR,BBB
1993-07-01,TWN,AA+
1993-08-01,ARG,BB-
1993-08-01,AUT,AAA
1993-08-01,BEL,AA+
1993-08-01,CAN,AA+
1993-08-01,CHE,AAA
1993-08-01,CHL,BBB
1993-08-01,CHN,BBB
1993-08-01,COL,BBB-
1993-08-01,CZE,BBB
1993-08-01,DEU,AAA
1993-08-01,DNK,AA+
1993-08-01,ESP,AA
1993-08-01,FIN,AA-
1993-08-01,FRA,AAA
1993-08-01,GBR,AAA
1993-08-01,GRC,BBB-
1993-08-01,HKG,A
1993-08-01,HUN,BB+
1993-08-01,IDN,BBB-
1993-08-01,IRL,AA-
1993-08-01,ISL,A
1993-08-01,ISR,BBB
1993-08-01,ITA,AA
1993-08-01,JPN,AAA
1993-08-01,KOR,A+
1993-08-01,MEX,BB+
1993-08-01,MYS,A
1993-08-01,NLD,AAA
1993-08-01,NOR,AAA
1993-08-01,PHL,BB-
1993-08-01,PRT,AA-
1993-08-01,SGP,AA+
1993-08-01,SWE,AA+
1993-08-01,THA,A-
1993-08-01,TUR,BBB
1993-08-01,TWN,AA+
1993-09-01,ARG,BB-
1993-09-01,AUT,AAA
1993-09-01,BEL,AA+
1993-09-01,CAN,AA+
1993-09-01,CHE,AAA
1993-09-01,CHL,BBB
1993-09-01,CHN,BBB
1993-09-01,COL,BBB-
1993-09-01,CZE,BBB
1993-09-01,DEU,AAA
1993-09-01,DNK,AA+
1993-09-01,ESP,AA
1993-09-01,FIN,AA-
1993-09-01,FRA,AAA
1993-09-01,GBR,AAA
1993-09-01,GRC,BBB-
1993-09-01,HKG,A
1993-09-01,HUN,BB+
1993-09-01,IDN,BBB-
1993-09-01,IRL,AA-
1993-09-01,ISL,A
1993-09-01,ISR,BBB+
1993-09-01,ITA,AA
1993-09-01,JPN,AAA
1993-09-01,KOR,A+
1993-09-01,MEX,BB+
1993-09-01,MYS,A
1993-09-01,NLD,AAA
1993-09-01,NOR,AAA
1993-09-01,PHL,BB-
1993-09-01,PRT,AA-
1993-09-01,SGP,AA+
1993-09-01,SWE,AA+
1993-09-01,THA,A-
1993-09-01,TUR,BBB
1993-09-01,TWN,AA+
1993-10-01,ARG,BB-
1993-10-01,AUT,AAA
1993-10-01,BEL,AA+
1993-10-01,CAN,AA+
1993-10-01,CHE,AAA
1993-10-01,CHL,BBB
1993-10-01,CHN,BBB
1993-10-01,COL,BBB-
1993-10-01,CZE,BBB
1993-10-01,DEU,AAA
1993-10-01,DNK,AA+
1993-10-01,ESP,AA
1993-10-01,FIN,AA-
1993-10-01,FRA,AAA
1993-10-01,GBR,AAA
1993-10-01,GRC,BBB-
1993-10-01,HKG,A
1993-10-01,HUN,BB+
1993-10-01,IDN,BBB-
1993-10-01,IRL,AA-
1993-10-01,ISL,A
1993-10-01,ISR,BBB+
1993-10-01,ITA,AA
1993-10-01,JPN,AAA
1993-10-01,KOR,A+
1993-10-01,MEX,BB+
1993-10-01,MYS,A
1993-10-01,NLD,AAA
1993-10-01,NOR,AAA
1993-10-01,PHL,BB-
1993-10-01,PRT,AA-
1993-10-01,SGP,AA+
1993-10-01,SWE,AA+
1993-10-01,THA,A-
1993-10-01,TUR,BBB
1993-10-01,TWN,AA+
1993-11-01,ARG,BB-
1993-11-01,AUT,AAA
1993-11-01,BEL,AA+
1993-11-01,CAN,AA+
1993-11-01,CHE,AAA
1993-11-01,CHL,BBB
1993-11-01,CHN,BBB
1993-11-01,COL,BBB-
1993-11-01,CZE,BBB
1993-11-01,DEU,AAA
1993-11-01,DNK,AA+
1993-11-01,ESP,AA
1993-11-01,FIN,AA-
1993-11-01,FRA,AAA
1993-11-01,GBR,AAA
1993-11-01,GRC,BBB-
1993-11-01,HKG,A
1993-11-01,HUN,BB+
1993-11-01,IDN,BBB-
1993-11-01,IRL,AA-
1993-11-01,ISL,A
1993-11-01,ISR,BBB+
1993-11-01,ITA,AA
1993-11-01,JPN,AAA
1993-11-01,KOR,A+
1993-11-01,MEX,BB+
1993-11-01,MYS,A
1993-11-01,NLD,AAA
1993-11-01,NOR,AAA
1993-11-01,PHL,BB-
1993-11-01,PRT,AA-
1993-11-01,SGP,AA+
1993-11-01,SWE,AA+
1993-11-01,THA,A-
1993-11-01,TUR,BBB
1993-11-01,TWN,AA+
1993-12-01,ARG,BB-
1993-12-01,AUT,AAA
1993-12-01,BEL,AA+
1993-12-01,CAN,AA+
1993-12-01,CHE,AAA
1993-12-01,CHL,BBB+
1993-12-01,CHN,BBB
1993-12-01,COL,BBB-
1993-12-01,CZE,BBB
1993-12-01,DEU,AAA
1993-12-01,DNK,AA+
1993-12-01,ESP,AA
1993-12-01,FIN,AA-
1993-12-01,FRA,AAA
1993-12-01,GBR,AAA
1993-12-01,GRC,BBB-
1993-12-01,HKG,A
1993-12-01,HUN,BB+
1993-12-01,IDN,BBB-
1993-12-01,IRL,AA-
1993-12-01,ISL,A
1993-12-01,ISR,BBB+
1993-12-01,ITA,AA
1993-12-01,JPN,AAA
1993-12-01,KOR,A+
1993-12-01,MEX,BB+
1993-12-01,MYS,A
1993-12-01,NLD,AAA
1993-12-01,NOR,AAA
1993-12-01,PHL,BB-
1993-12-01,PRT,AA-
1993-12-01,SGP,AA+
1993-12-01,SWE,AA+
1993-12-01,THA,A-
1993-12-01,TUR,BBB
1993-12-01,TWN,AA+
1994-01-01,ARG,BB-
1994-01-01,AUT,AAA
1994-01-01,BEL,AA+
1994-01-01,CAN,AA+
1994-01-01,CHE,AAA
1994-01-01,CHL,BBB+
1994-01-01,CHN,BBB
1994-01-01,COL,BBB-
1994-01-01,CZE,BBB
1994-01-01,DEU,AAA
1994-01-01,DNK,AA+
1994-01-01,ESP,AA
1994-01-01,FIN,AA-
1994-01-01,FRA,AAA
1994-01-01,GBR,AAA
1994-01-01,GRC,BBB-
1994-01-01,HKG,A
1994-01-01,HUN,BB+
1994-01-01,IDN,BBB-
1994-01-01,IRL,AA-
1994-01-01,ISL,A
1994-01-01,ISR,BBB+
1994-01-01,ITA,AA
1994-01-01,JPN,AAA
1994-01-01,KOR,A+
1994-01-01,MEX,BB+
1994-01-01,MYS,A
1994-01-01,NLD,AAA
1994-01-01,NOR,AAA
1994-01-01,PHL,BB-
1994-01-01,PRT,AA-
1994-01-01,SGP,AA+
1994-01-01,SWE,AA+
1994-01-01,THA,A-
1994-01-01,TUR,BBB-
1994-01-01,TWN,AA+
1994-02-01,ARG,BB-
1994-02-01,AUT,AAA
1994-02-01,BEL,AA+
1994-02-01,CAN,AA+
1994-02-01,CHE,AAA
1994-02-01,CHL,BBB+
1994-02-01,CHN,BBB
1994-02-01,COL,BBB-
1994-02-01,CYP,AA-
1994-02-01,CZE,BBB
1994-02-01,DEU,AAA
1994-02-01,DNK,AA+
1994-02-01,ESP,AA
1994-02-01,FIN,AA-
1994-02-01,FRA,AAA
1994-02-01,GBR,AAA
1994-02-01,GRC,BBB-
1994-02-01,HKG,A
1994-02-01,HUN,BB+
1994-02-01,IDN,BBB-
1994-02-01,IRL,AA-
1994-02-01,ISL,A
1994-02-01,ISR,BBB+
1994-02-01,ITA,AA
1994-02-01,JPN,AAA
1994-02-01,KOR,A+
1994-02-01,MEX,BB+
1994-02-01,MYS,A
1994-02-01,NLD,AAA
1994-02-01,NOR,AAA
1994-02-01,PHL,BB-
1994-02-01,PRT,AA-
1994-02-01,SGP,AA+
1994-02-01,SVK,BB-
1994-02-01,SWE,AA+
1994-02-01,THA,A-
1994-02-01,TUR,BBB-
1994-02-01,TWN,AA+
1994-03-01,ARG,BB-
