iso3,Date,NEER
AUS,2005-05-01,93.78
AUS,2005-06-01,95.35
AUS,2005-07-01,94.73
AUS,2005-08-01,94.69
AUS,2005-09-01,95.31
AUS,2005-10-01,95.12
AUS,2005-11-01,96.12
AUS,2005-12-01,94.09
AUS,2006-01-01,93.63
AUS,2006-02-01,93.23
AUS,2006-03-01,91.52
AUS,2006-04-01,91.7
AUS,2006-05-01,93.2
AUS,2006-06-01,91.5
AUS,2006-07-01,92.83
AUS,2006-08-01,93.71
AUS,2006-09-01,93.12
AUS,2006-10-01,93.12
AUS,2006-11-01,94.31
AUS,2006-12-01,94.84
AUS,2007-01-01,95.41
AUS,2007-02-01,95.0
AUS,2007-03-01,95.51
AUS,2007-04-01,98.55
AUS,2007-05-01,98.5
AUS,2007-06-01,100.7
AUS,2007-07-01,102.47
AUS,2007-08-01,98.34
AUS,2007-09-01,99.33
AUS,2007-10-01,104.12
AUS,2007-11-01,102.41
AUS,2007-12-01,100.0
AUS,2008-01-01,100.17
AUS,2008-02-01,103.19
AUS,2008-03-01,102.07
AUS,2008-04-01,102.55
AUS,2008-05-01,105.52
AUS,2008-06-01,106.22
AUS,2008-07-01,106.92
AUS,2008-08-01,103.7
AUS,2008-09-01,95.53
AUS,2008-10-01,83.86
AUS,2008-11-01,81.31
AUS,2008-12-01,81.56
AUS,2009-01-01,82.93
AUS,2009-02-01,81.2
AUS,2009-03-01,83.69
AUS,2009-04-01,88.12
AUS,2009-05-01,91.89
AUS,2009-06-01,95.32
AUS,2009-07-01,95.02
AUS,2009-08-01,97.74
AUS,2009-09-01,99.59
AUS,2009-10-01,103.55
AUS,2009-11-01,104.5
AUS,2009-12-01,103.11
AUS,2010-01-01,105.04
AUS,2010-02-01,103.49
AUS,2010-03-01,106.42
AUS,2010-04-01,108.08
AUS,2010-05-01,104.13
AUS,2010-06-01,102.72
AUS,2010-07-01,103.07
AUS,2010-08-01,104.87
AUS,2010-09-01,108.15
AUS,2010-10-01,110.28
AUS,2010-11-01,111.77
AUS,2010-12-01,113.36
AUS,2011-01-01,112.8
AUS,2011-02-01,113.35
AUS,2011-03-01,112.63
AUS,2011-04-01,116.49
AUS,2011-05-01,117.29
AUS,2011-06-01,115.98
AUS,2011-07-01,117.34
AUS,2011-08-01,114.06
AUS,2011-09-01,113.6
AUS,2011-10-01,113.17
AUS,2011-11-01,113.52
AUS,2011-12-01,114.92
AUS,2012-01-01,117.88
AUS,2012-02-01,120.23
AUS,2012-03-01,119.21
AUS,2012-04-01,116.92
AUS,2012-05-01,114.3
AUS,2012-06-01,115.23
AUS,2012-07-01,118.87
AUS,2012-08-01,120.19
AUS,2012-09-01,117.78
AUS,2012-10-01,116.44
AUS,2012-11-01,118.43
AUS,2012-12-01,118.87
AUS,2013-01-01,119.56
AUS,2013-02-01,118.47
AUS,2013-03-01,120.19
AUS,2013-04-01,120.8
AUS,2013-05-01,116.23
AUS,2013-06-01,110.43
AUS,2013-07-01,108.22
AUS,2013-08-01,106.17
AUS,2013-09-01,108.72
AUS,2013-10-01,110.2
AUS,2013-11-01,108.92
AUS,2013-12-01,105.11
AUS,2014-01-01,104.27
AUS,2014-02-01,105.33
AUS,2014-03-01,105.91
AUS,2014-04-01,108.44
AUS,2014-05-01,108.23
AUS,2014-06-01,109.22
AUS,2014-07-01,109.63
AUS,2014-08-01,109.42
AUS,2014-09-01,108.55
AUS,2014-10-01,106.49
AUS,2014-11-01,106.77
AUS,2014-12-01,103.14
AUS,2015-01-01,102.67
AUS,2015-02-01,100.1
AUS,2015-03-01,101.16
AUS,2015-04-01,100.68
AUS,2015-05-01,102.13
AUS,2015-06-01,100.63
AUS,2015-07-01,97.79
AUS,2015-08-01,96.94
AUS,2015-09-01,94.21
AUS,2015-10-01,95.56
AUS,2015-11-01,96.44
AUS,2015-12-01,97.76
AUS,2016-01-01,95.55
AUS,2016-02-01,95.79
AUS,2016-03-01,99.59
AUS,2016-04-01,100.32
AUS,2016-05-01,96.26
AUS,2016-06-01,96.99
AUS,2016-07-01,99.07
AUS,2016-08-01,99.4
AUS,2016-09-01,99.19
AUS,2016-10-01,100.82
AUS,2016-11-01,101.37
AUS,2016-12-01,100.76
AUS,2017-01-01,101.72
AUS,2017-02-01,103.82
AUS,2017-03-01,103.27
AUS,2017-04-01,101.47
AUS,2017-05-01,99.41
AUS,2017-06-01,100.22
AUS,2017-07-01,102.62
AUS,2017-08-01,103.17
AUS,2017-09-01,103.34
AUS,2017-10-01,102.08
AUS,2017-11-01,100.06
AUS,2017-12-01,99.76
AUS,2018-01-01,101.58
AUS,2018-02-01,99.96
AUS,2018-03-01,98.46
AUS,2018-04-01,97.93
AUS,2018-05-01,97.92
AUS,2018-06-01,98.34
AUS,2018-07-01,98.05
AUS,2018-08-01,97.77
AUS,2018-09-01,96.26
AUS,2018-10-01,95.52
AUS,2018-11-01,97.63
AUS,2018-12-01,96.68
AUS,2019-01-01,95.23
AUS,2019-02-01,95.31
AUS,2019-03-01,94.75
AUS,2019-04-01,95.57
AUS,2019-05-01,93.97
AUS,2019-06-01,93.44
AUS,2019-07-01,93.9
AUS,2019-08-01,91.94
AUS,2019-09-01,92.76
AUS,2019-10-01,92.33
AUS,2019-11-01,92.56
AUS,2019-12-01,92.81
AUS,2020-01-01,92.52
AUS,2020-02-01,90.97
AUS,2020-03-01,85.76
AUS,2020-04-01,87.68
AUS,2020-05-01,90.26
AUS,2020-06-01,93.95
AUS,2020-07-01,95.04
AUS,2020-08-01,96.17
AUS,2020-09-01,96.57
AUS,2020-10-01,94.87
AUS,2020-11-01,95.75
AUS,2020-12-01,97.71
AUS,2021-01-01,100.04
AUS,2021-02-01,100.68
AUS,2021-03-01,101.39
AUS,2021-04-01,101.14
AUS,2021-05-01,101.08
AUS,2021-06-01,99.97
AUS,2021-07-01,98.22
AUS,2021-08-01,96.77
AUS,2021-09-01,96.99
AUS,2021-10-01,98.86
AUS,2021-11-01,98.32
AUS,2021-12-01,96.81
AUS,2022-01-01,97.09
AUS,2022-02-01,96.83
AUS,2022-03-01,101.15
AUS,2022-04-01,103.05
AUS,2022-05-01,100.29
AUS,2022-06-01,100.68
AUS,2022-07-01,100.16
AUS,2022-08-01,101.59
AUS,2022-09-01,100.38
AUS,2022-10-01,96.93
AUS,2022-11-01,98.24
AUS,2022-12-01,97.89
AUS,2023-01-01,99.24
AUS,2023-02-01,99.46
AUS,2023-03-01,96.8
AUS,2023-04-01,96.06
AUS,2023-05-01,96.21
AUS,2023-06-01,97.68
AUS,2023-07-01,97.4
AUS,2023-08-01,95.2
AUS,2023-09-01,95.5
AUS,2023-10-01,95.21
AUS,2023-11-01,96.2
AUS,2023-12-01,97.92
AUS,2024-01-01,97.85
AUS,2024-02-01,96.83
AUS,2024-03-01,97.19
AUS,2024-04-01,97.75
AUS,2024-05-01,99.18
AUS,2024-06-01,99.95
AUS,2024-07-01,100.2
AUS,2024-08-01,98.1
AUS,2024-09-01,98.56
AUS,2024-10-01,99.13
AUS,2024-11-01,98.4
AUS,2024-12-01,96.15
AUS,2025-01-01,95.44
AUS,2025-02-01,95.69
AUS,2025-03-01,94.34
AUS,2025-04-01,92.64
AUS,2025-05-01,93.98
AUS,2025-06-01,93.84
AUT,1993-01-01,78.08
AUT,1993-02-01,78.53
AUT,1993-03-01,79.0
AUT,1993-04-01,79.85
AUT,1993-05-01,79.84
AUT,1993-06-01,79.43
AUT,1993-07-01,79.25
AUT,1993-08-01,80.42
AUT,1993-09-01,82.2
AUT,1993-10-01,83.04
AUT,1993-11-01,81.94
AUT,1993-12-01,81.98
AUT,1994-01-01,82.35
AUT,1994-02-01,82.66
AUT,1994-03-01,83.9
AUT,1994-04-01,84.18
AUT,1994-05-01,85.18
AUT,1994-06-01,85.8
AUT,1994-07-01,86.86
AUT,1994-08-01,87.24
AUT,1994-09-01,87.41
AUT,1994-10-01,87.92
AUT,1994-11-01,87.83
AUT,1994-12-01,87.78
AUT,1995-01-01,89.09
AUT,1995-02-01,89.99
AUT,1995-03-01,93.06
AUT,1995-04-01,93.55
AUT,1995-05-01,92.63
AUT,1995-06-01,92.62
AUT,1995-07-01,92.84
AUT,1995-08-01,91.66
AUT,1995-09-01,91.55
AUT,1995-10-01,92.76
AUT,1995-11-01,92.92
AUT,1995-12-01,92.5
AUT,1996-01-01,92.2
AUT,1996-02-01,92.26
AUT,1996-03-01,91.95
AUT,1996-04-01,91.33
AUT,1996-05-01,90.74
AUT,1996-06-01,90.96
AUT,1996-07-01,91.47
AUT,1996-08-01,92.1
AUT,1996-09-01,91.62
AUT,1996-10-01,91.15
AUT,1996-11-01,91.54
AUT,1996-12-01,90.96
AUT,1997-01-01,90.26
AUT,1997-02-01,89.82
AUT,1997-03-01,89.77
AUT,1997-04-01,89.56
AUT,1997-05-01,89.69
AUT,1997-06-01,89.2
AUT,1997-07-01,88.24
AUT,1997-08-01,87.94
AUT,1997-09-01,89.04
AUT,1997-10-01,89.65
AUT,1997-11-01,90.36
AUT,1997-12-01,90.6
AUT,1998-01-01,90.78
AUT,1998-02-01,90.54
AUT,1998-03-01,90.24
AUT,1998-04-01,90.52
AUT,1998-05-01,91.46
AUT,1998-06-01,91.7
AUT,1998-07-01,91.68
AUT,1998-08-01,92.27
AUT,1998-09-01,93.96
AUT,1998-10-01,94.77
AUT,1998-11-01,93.91
AUT,1998-12-01,94.41
AUT,1999-01-01,94.3
AUT,1999-02-01,93.84
AUT,1999-03-01,93.46
AUT,1999-04-01,93.04
AUT,1999-05-01,92.82
AUT,1999-06-01,92.16
AUT,1999-07-01,92.15
AUT,1999-08-01,92.7
AUT,1999-09-01,92.37
AUT,1999-10-01,92.83
AUT,1999-11-01,91.98
AUT,1999-12-01,91.29
AUT,2000-01-01,91.38
AUT,2000-02-01,90.85
AUT,2000-03-01,90.31
AUT,2000-04-01,89.85
AUT,2000-05-01,89.19
AUT,2000-06-01,90.38
AUT,2000-07-01,90.15
AUT,2000-08-01,89.2
AUT,2000-09-01,88.54
AUT,2000-10-01,88.19
AUT,2000-11-01,88.44
AUT,2000-12-01,89.63
AUT,2001-01-01,91.0
AUT,2001-02-01,90.7
AUT,2001-03-01,90.8
AUT,2001-04-01,90.62
AUT,2001-05-01,89.9
AUT,2001-06-01,89.31
AUT,2001-07-01,89.75
AUT,2001-08-01,90.87
AUT,2001-09-01,91.25
AUT,2001-10-01,91.23
AUT,2001-11-01,90.61
AUT,2001-12-01,90.77
AUT,2002-01-01,90.64
AUT,2002-02-01,90.37
AUT,2002-03-01,90.41
AUT,2002-04-01,90.54
AUT,2002-05-01,91.35
AUT,2002-06-01,92.38
AUT,2002-07-01,93.19
AUT,2002-08-01,93.02
AUT,2002-09-01,93.11
AUT,2002-10-01,93.31
AUT,2002-11-01,93.67
AUT,2002-12-01,93.96
AUT,2003-01-01,94.94
AUT,2003-02-01,95.48
AUT,2003-03-01,95.71
AUT,2003-04-01,95.76
AUT,2003-05-01,97.13
AUT,2003-06-01,97.36
AUT,2003-07-01,96.87
AUT,2003-08-01,96.42
AUT,2003-09-01,96.4
AUT,2003-10-01,97.1
AUT,2003-11-01,97.18
AUT,2003-12-01,98.33
AUT,2004-01-01,98.79
AUT,2004-02-01,98.79
AUT,2004-03-01,97.98
AUT,2004-04-01,97.31
AUT,2004-05-01,97.77
AUT,2004-06-01,97.74
AUT,2004-07-01,97.86
AUT,2004-08-01,97.8
AUT,2004-09-01,97.88
AUT,2004-10-01,98.28
AUT,2004-11-01,98.73
AUT,2004-12-01,99.22
AUT,2005-01-01,98.62
AUT,2005-02-01,98.32
AUT,2005-03-01,98.63
AUT,2005-04-01,98.34
AUT,2005-05-01,97.93
AUT,2005-06-01,96.86
AUT,2005-07-01,96.93
AUT,2005-08-01,97.17
AUT,2005-09-01,97.0
AUT,2005-10-01,96.84
AUT,2005-11-01,96.5
AUT,2005-12-01,96.51
AUT,2006-01-01,96.71
AUT,2006-02-01,96.38
AUT,2006-03-01,96.73
AUT,2006-04-01,97.18
AUT,2006-05-01,97.73
AUT,2006-06-01,97.95
AUT,2006-07-01,98.09
AUT,2006-08-01,98.1
AUT,2006-09-01,98.06
AUT,2006-10-01,97.8
AUT,2006-11-01,98.02
AUT,2006-12-01,98.39
AUT,2007-01-01,98.16
AUT,2007-02-01,98.32
AUT,2007-03-01,98.53
AUT,2007-04-01,98.85
AUT,2007-05-01,98.8
AUT,2007-06-01,98.68
AUT,2007-07-01,98.9
AUT,2007-08-01,98.84
AUT,2007-09-01,99.18
AUT,2007-10-01,99.47
AUT,2007-11-01,100.04
AUT,2007-12-01,100.0
AUT,2008-01-01,100.16
AUT,2008-02-01,100.06
AUT,2008-03-01,101.01
AUT,2008-04-01,101.44
AUT,2008-05-01,101.16
AUT,2008-06-01,101.09
AUT,2008-07-01,101.15
AUT,2008-08-01,100.16
AUT,2008-09-01,99.76
AUT,2008-10-01,98.81
AUT,2008-11-01,98.42
AUT,2008-12-01,100.28
AUT,2009-01-01,100.21
AUT,2009-02-01,100.01
AUT,2009-03-01,101.07
AUT,2009-04-01,100.54
AUT,2009-05-01,100.65
AUT,2009-06-01,101.03
AUT,2009-07-01,100.92
AUT,2009-08-01,100.93
AUT,2009-09-01,101.32
AUT,2009-10-01,101.59
AUT,2009-11-01,101.59
AUT,2009-12-01,101.18
AUT,2010-01-01,100.33
AUT,2010-02-01,99.37
AUT,2010-03-01,98.94
AUT,2010-04-01,98.39
AUT,2010-05-01,97.18
AUT,2010-06-01,96.43
AUT,2010-07-01,97.12
AUT,2010-08-01,96.91
AUT,2010-09-01,97.1
AUT,2010-10-01,98.4
AUT,2010-11-01,97.96
AUT,2010-12-01,97.09
AUT,2011-01-01,97.14
AUT,2011-02-01,97.51
AUT,2011-03-01,98.09
AUT,2011-04-01,98.7
AUT,2011-05-01,98.35
AUT,2011-06-01,98.29
AUT,2011-07-01,97.91
AUT,2011-08-01,97.97
AUT,2011-09-01,97.82
AUT,2011-10-01,98.08
AUT,2011-11-01,97.93
AUT,2011-12-01,97.31
AUT,2012-01-01,96.55
AUT,2012-02-01,96.7
AUT,2012-03-01,96.83
AUT,2012-04-01,96.75
AUT,2012-05-01,96.23
AUT,2012-06-01,95.97
AUT,2012-07-01,95.2
AUT,2012-08-01,95.16
AUT,2012-09-01,96.01
AUT,2012-10-01,96.29
AUT,2012-11-01,96.13
AUT,2012-12-01,96.92
AUT,2013-01-01,97.43
AUT,2013-02-01,97.89
AUT,2013-03-01,97.37
AUT,2013-04-01,97.49
AUT,2013-05-01,97.6
AUT,2013-06-01,98.17
AUT,2013-07-01,98.22
AUT,2013-08-01,98.66
AUT,2013-09-01,98.66
AUT,2013-10-01,98.96
AUT,2013-11-01,98.99
AUT,2013-12-01,99.6
AUT,2014-01-01,99.6
AUT,2014-02-01,99.79
AUT,2014-03-01,100.02
AUT,2014-04-01,99.83
AUT,2014-05-01,99.51
AUT,2014-06-01,99.23
AUT,2014-07-01,99.23
AUT,2014-08-01,98.94
AUT,2014-09-01,98.42
AUT,2014-10-01,98.22
AUT,2014-11-01,98.25
AUT,2014-12-01,98.53
AUT,2015-01-01,96.95
AUT,2015-02-01,96.22
AUT,2015-03-01,95.19
AUT,2015-04-01,94.71
AUT,2015-05-01,95.47
AUT,2015-06-01,95.97
AUT,2015-07-01,95.64
AUT,2015-08-01,96.58
AUT,2015-09-01,97.09
AUT,2015-10-01,97.01
AUT,2015-11-01,95.87
AUT,2015-12-01,96.53
AUT,2016-01-01,97.01
AUT,2016-02-01,97.46
AUT,2016-03-01,97.04
AUT,2016-04-01,97.26
AUT,2016-05-01,97.36
AUT,2016-06-01,97.1
AUT,2016-07-01,96.97
AUT,2016-08-01,97.11
AUT,2016-09-01,97.19
AUT,2016-10-01,97.11
AUT,2016-11-01,96.97
AUT,2016-12-01,96.68
AUT,2017-01-01,96.79
AUT,2017-02-01,96.49
AUT,2017-03-01,96.67
AUT,2017-04-01,96.54
AUT,2017-05-01,97.39
AUT,2017-06-01,97.71
AUT,2017-07-01,98.34
AUT,2017-08-01,99.0
AUT,2017-09-01,99.08
AUT,2017-10-01,99.02
AUT,2017-11-01,99.13
AUT,2017-12-01,99.27
AUT,2018-01-01,99.59
AUT,2018-02-01,99.73
AUT,2018-03-01,99.83
AUT,2018-04-01,99.88
AUT,2018-05-01,99.4
AUT,2018-06-01,99.35
AUT,2018-07-01,99.68
AUT,2018-08-01,99.64
AUT,2018-09-01,100.02
AUT,2018-10-01,99.63
AUT,2018-11-01,99.34
AUT,2018-12-01,99.42
AUT,2019-01-01,99.17
AUT,2019-02-01,99.0
AUT,2019-03-01,98.89
AUT,2019-04-01,98.86
AUT,2019-05-01,99.02
AUT,2019-06-01,99.11
AUT,2019-07-01,98.84
AUT,2019-08-01,98.98
AUT,2019-09-01,98.68
AUT,2019-10-01,98.71
AUT,2019-11-01,98.57
AUT,2019-12-01,98.55
AUT,2020-01-01,98.41
AUT,2020-02-01,98.16
AUT,2020-03-01,99.51
AUT,2020-04-01,99.4
AUT,2020-05-01,99.4
AUT,2020-06-01,99.86
AUT,2020-07-01,100.28
AUT,2020-08-01,100.94
AUT,2020-09-01,101.03
AUT,2020-10-01,101.04
AUT,2020-11-01,100.82
AUT,2020-12-01,101.27
AUT,2021-01-01,101.09
AUT,2021-02-01,100.88
AUT,2021-03-01,100.85
AUT,2021-04-01,101.02
AUT,2021-05-01,101.1
AUT,2021-06-01,100.85
AUT,2021-07-01,100.64
AUT,2021-08-01,100.48
AUT,2021-09-01,100.51
AUT,2021-10-01,100.26
AUT,2021-11-01,100.02
AUT,2021-12-01,100.06
AUT,2022-01-01,99.88
AUT,2022-02-01,100.01
AUT,2022-03-01,99.9
AUT,2022-04-01,99.33
AUT,2022-05-01,99.29
AUT,2022-06-01,99.44
AUT,2022-07-01,98.75
AUT,2022-08-01,98.48
AUT,2022-09-01,98.64
AUT,2022-10-01,98.97
AUT,2022-11-01,99.55
AUT,2022-12-01,100.12
AUT,2023-01-01,100.34
AUT,2023-02-01,100.34
AUT,2023-03-01,100.51
AUT,2023-04-01,100.98
AUT,2023-05-01,100.81
AUT,2023-06-01,100.97
AUT,2023-07-01,101.55
AUT,2023-08-01,101.62
AUT,2023-09-01,101.41
AUT,2023-10-01,101.29
AUT,2023-11-01,101.64
AUT,2023-12-01,101.52
AUT,2024-01-01,101.63
AUT,2024-02-01,101.64
AUT,2024-03-01,102.05
AUT,2024-04-01,102.04
AUT,2024-05-01,102.19
AUT,2024-06-01,102.04
AUT,2024-07-01,102.31
AUT,2024-08-01,102.32
AUT,2024-09-01,102.27
AUT,2024-10-01,102.14
AUT,2024-11-01,101.92
AUT,2024-12-01,101.62
AUT,2025-01-01,101.61
AUT,2025-02-01,101.35
AUT,2025-03-01,102.15
AUT,2025-04-01,102.97
AUT,2025-05-01,102.77
AUT,2025-06-01,103.18
BEL,1993-01-01,78.21
BEL,1993-02-01,78.57
BEL,1993-03-01,79.05
BEL,1993-04-01,79.81
BEL,1993-05-01,79.76
BEL,1993-06-01,79.26
BEL,1993-07-01,78.28
BEL,1993-08-01,76.53
BEL,1993-09-01,78.46
BEL,1993-10-01,77.83
BEL,1993-11-01,78.36
BEL,1993-12-01,79.87
BEL,1994-01-01,80.53
BEL,1994-02-01,81.67
BEL,1994-03-01,83.21
BEL,1994-04-01,83.61
BEL,1994-05-01,84.8
BEL,1994-06-01,85.47
BEL,1994-07-01,86.77
BEL,1994-08-01,87.14
BEL,1994-09-01,87.26
BEL,1994-10-01,87.99
BEL,1994-11-01,87.75
BEL,1994-12-01,87.68
BEL,1995-01-01,88.98
BEL,1995-02-01,90.15
BEL,1995-03-01,93.65
BEL,1995-04-01,94.46
BEL,1995-05-01,93.14
BEL,1995-06-01,93.31
BEL,1995-07-01,93.49
BEL,1995-08-01,92.03
BEL,1995-09-01,91.95
BEL,1995-10-01,93.62
BEL,1995-11-01,93.67
BEL,1995-12-01,93.19
BEL,1996-01-01,92.7
BEL,1996-02-01,92.65
BEL,1996-03-01,92.2
BEL,1996-04-01,91.41
BEL,1996-05-01,90.67
BEL,1996-06-01,90.74
BEL,1996-07-01,91.24
BEL,1996-08-01,92.07
BEL,1996-09-01,91.41
BEL,1996-10-01,90.63
BEL,1996-11-01,90.81
BEL,1996-12-01,89.82
BEL,1997-01-01,88.82
BEL,1997-02-01,87.81
BEL,1997-03-01,87.58
BEL,1997-04-01,87.27
BEL,1997-05-01,87.36
BEL,1997-06-01,86.71
BEL,1997-07-01,85.38
BEL,1997-08-01,84.99
BEL,1997-09-01,86.39
BEL,1997-10-01,87.22
BEL,1997-11-01,87.97
BEL,1997-12-01,88.12
BEL,1998-01-01,88.38
BEL,1998-02-01,88.06
BEL,1998-03-01,87.71
BEL,1998-04-01,87.93
BEL,1998-05-01,89.23
BEL,1998-06-01,89.49
BEL,1998-07-01,89.46
BEL,1998-08-01,90.21
BEL,1998-09-01,91.99
BEL,1998-10-01,93.06
BEL,1998-11-01,92.02
BEL,1998-12-01,92.46
BEL,1999-01-01,92.34
BEL,1999-02-01,91.5
BEL,1999-03-01,90.74
BEL,1999-04-01,90.11
BEL,1999-05-01,89.83
BEL,1999-06-01,89.02
BEL,1999-07-01,89.05
BEL,1999-08-01,89.78
BEL,1999-09-01,89.3
BEL,1999-10-01,89.86
BEL,1999-11-01,88.7
BEL,1999-12-01,87.82
BEL,2000-01-01,87.82
BEL,2000-02-01,87.11
BEL,2000-03-01,86.41
BEL,2000-04-01,85.78
BEL,2000-05-01,84.95
BEL,2000-06-01,86.59
BEL,2000-07-01,86.32
BEL,2000-08-01,85.07
BEL,2000-09-01,84.24
BEL,2000-10-01,83.75
BEL,2000-11-01,84.11
BEL,2000-12-01,85.65
BEL,2001-01-01,87.4
BEL,2001-02-01,86.98
BEL,2001-03-01,87.05
BEL,2001-04-01,86.78
BEL,2001-05-01,85.95
BEL,2001-06-01,85.32
BEL,2001-07-01,85.83
BEL,2001-08-01,87.24
BEL,2001-09-01,87.71
BEL,2001-10-01,87.76
BEL,2001-11-01,87.01
BEL,2001-12-01,87.27
BEL,2002-01-01,87.21
BEL,2002-02-01,86.89
BEL,2002-03-01,87.02
BEL,2002-04-01,87.31
BEL,2002-05-01,88.41
BEL,2002-06-01,89.77
BEL,2002-07-01,90.74
BEL,2002-08-01,90.44
BEL,2002-09-01,90.61
BEL,2002-10-01,90.84
BEL,2002-11-01,91.37
BEL,2002-12-01,91.75
BEL,2003-01-01,93.08
BEL,2003-02-01,93.75
BEL,2003-03-01,94.02
BEL,2003-04-01,94.04
BEL,2003-05-01,95.91
BEL,2003-06-01,95.94
BEL,2003-07-01,95.19
BEL,2003-08-01,94.66
BEL,2003-09-01,94.61
BEL,2003-10-01,95.55
BEL,2003-11-01,95.56
BEL,2003-12-01,97.05
BEL,2004-01-01,97.61
BEL,2004-02-01,97.54
BEL,2004-03-01,96.56
BEL,2004-04-01,95.68
BEL,2004-05-01,96.38
BEL,2004-06-01,96.42
BEL,2004-07-01,96.64
BEL,2004-08-01,96.56
BEL,2004-09-01,96.72
BEL,2004-10-01,97.31
BEL,2004-11-01,98.09
BEL,2004-12-01,98.73
BEL,2005-01-01,98.01
BEL,2005-02-01,97.61
BEL,2005-03-01,98.05
BEL,2005-04-01,97.53
BEL,2005-05-01,96.94
BEL,2005-06-01,95.56
BEL,2005-07-01,95.69
BEL,2005-08-01,96.09
BEL,2005-09-01,95.88
BEL,2005-10-01,95.62
BEL,2005-11-01,95.21
BEL,2005-12-01,95.25
BEL,2006-01-01,95.59
BEL,2006-02-01,95.17
BEL,2006-03-01,95.54
BEL,2006-04-01,96.12
BEL,2006-05-01,96.94
BEL,2006-06-01,97.11
BEL,2006-07-01,97.21
BEL,2006-08-01,97.23
BEL,2006-09-01,97.09
BEL,2006-10-01,96.76
BEL,2006-11-01,97.17
BEL,2006-12-01,97.73
BEL,2007-01-01,97.29
BEL,2007-02-01,97.49
BEL,2007-03-01,97.92
BEL,2007-04-01,98.26
BEL,2007-05-01,98.1
BEL,2007-06-01,97.91
BEL,2007-07-01,98.32
BEL,2007-08-01,98.24
BEL,2007-09-01,98.72
BEL,2007-10-01,99.13
BEL,2007-11-01,100.01
BEL,2007-12-01,100.0
BEL,2008-01-01,100.36
BEL,2008-02-01,100.27
BEL,2008-03-01,101.83
BEL,2008-04-01,102.53
BEL,2008-05-01,102.2
BEL,2008-06-01,102.29
BEL,2008-07-01,102.6
BEL,2008-08-01,101.06
BEL,2008-09-01,100.68
BEL,2008-10-01,99.33
BEL,2008-11-01,98.89
BEL,2008-12-01,101.46
BEL,2009-01-01,101.22
BEL,2009-02-01,100.5
BEL,2009-03-01,102.05
BEL,2009-04-01,101.47
BEL,2009-05-01,101.71
BEL,2009-06-01,102.07
BEL,2009-07-01,102.1
BEL,2009-08-01,102.18
BEL,2009-09-01,102.86
BEL,2009-10-01,103.29
BEL,2009-11-01,103.25
BEL,2009-12-01,102.66
BEL,2010-01-01,101.52
BEL,2010-02-01,100.23
BEL,2010-03-01,99.89
BEL,2010-04-01,99.07
BEL,2010-05-01,97.3
BEL,2010-06-01,96.24
BEL,2010-07-01,97.33
BEL,2010-08-01,97.03
BEL,2010-09-01,97.45
BEL,2010-10-01,99.28
BEL,2010-11-01,98.61
BEL,2010-12-01,97.49
BEL,2011-01-01,97.73
BEL,2011-02-01,98.23
BEL,2011-03-01,99.09
BEL,2011-04-01,99.99
BEL,2011-05-01,99.64
BEL,2011-06-01,99.66
BEL,2011-07-01,99.25
BEL,2011-08-01,99.46
BEL,2011-09-01,98.86
BEL,2011-10-01,99.05
BEL,2011-11-01,98.73
BEL,2011-12-01,97.93
BEL,2012-01-01,96.88
BEL,2012-02-01,97.25
BEL,2012-03-01,97.46
BEL,2012-04-01,97.34
BEL,2012-05-01,96.6
BEL,2012-06-01,96.24
BEL,2012-07-01,95.26
BEL,2012-08-01,95.35
BEL,2012-09-01,96.46
BEL,2012-10-01,96.78
BEL,2012-11-01,96.58
BEL,2012-12-01,97.76
BEL,2013-01-01,98.22
BEL,2013-02-01,98.89
BEL,2013-03-01,98.08
BEL,2013-04-01,98.2
BEL,2013-05-01,98.34
BEL,2013-06-01,99.22
BEL,2013-07-01,99.31
BEL,2013-08-01,100.0
BEL,2013-09-01,99.93
BEL,2013-10-01,100.38
BEL,2013-11-01,100.28
BEL,2013-12-01,101.01
BEL,2014-01-01,100.92
BEL,2014-02-01,101.19
BEL,2014-03-01,101.42
BEL,2014-04-01,101.18
BEL,2014-05-01,100.73
BEL,2014-06-01,100.32
BEL,2014-07-01,100.24
BEL,2014-08-01,99.83
BEL,2014-09-01,99.13
BEL,2014-10-01,98.87
BEL,2014-11-01,98.8
BEL,2014-12-01,99.11
BEL,2015-01-01,97.05
BEL,2015-02-01,96.15
BEL,2015-03-01,94.81
BEL,2015-04-01,94.36
BEL,2015-05-01,95.37
BEL,2015-06-01,95.89
BEL,2015-07-01,95.34
BEL,2015-08-01,96.49
BEL,2015-09-01,97.23
BEL,2015-10-01,97.17
BEL,2015-11-01,95.51
BEL,2015-12-01,96.41
BEL,2016-01-01,97.1
BEL,2016-02-01,97.86
BEL,2016-03-01,97.41
BEL,2016-04-01,97.77
BEL,2016-05-01,97.78
BEL,2016-06-01,97.59
BEL,2016-07-01,97.62
BEL,2016-08-01,97.91
BEL,2016-09-01,97.98
BEL,2016-10-01,98.05
BEL,2016-11-01,97.75
BEL,2016-12-01,97.19
BEL,2017-01-01,97.48
BEL,2017-02-01,97.06
BEL,2017-03-01,97.28
BEL,2017-04-01,97.04
BEL,2017-05-01,98.16
BEL,2017-06-01,98.71
BEL,2017-07-01,99.58
BEL,2017-08-01,100.5
BEL,2017-09-01,100.52
BEL,2017-10-01,100.37
BEL,2017-11-01,100.46
BEL,2017-12-01,100.59
