iso3,GAIN,date
HTI,-8.09101623690093,2013-01-01
HTI,-8.27701600216323,2014-01-01
HTI,-8.35001731871616,2015-01-01
HTI,-8.22057221458937,2016-01-01
HTI,-7.72044017681877,2017-01-01
HTI,-7.7469562414428,2018-01-01
HTI,-7.99659365002469,2019-01-01
HTI,-8.06599749199491,2020-01-01
HTI,-8.47240620227779,2021-01-01
HTI,-8.52356452927687,2022-01-01
HTI,-8.44550257321929,2023-01-01
HUN,10.8255099898231,1995-01-01
HUN,10.2681766824441,1996-01-01
HUN,10.1595536189055,1997-01-01
HUN,10.1421907616224,1998-01-01
HUN,10.1465488372377,1999-01-01
HUN,10.1617500781783,2000-01-01
HUN,9.8782988426001,2001-01-01
HUN,9.205823679616,2002-01-01
HUN,8.70460970656083,2003-01-01
HUN,8.84060664991891,2004-01-01
HUN,8.33937988529294,2005-01-01
HUN,8.70996906219936,2006-01-01
HUN,8.44774396824847,2007-01-01
HUN,7.49637530405977,2008-01-01
HUN,7.95631928148002,2009-01-01
HUN,6.88891506738242,2010-01-01
HUN,6.96627481375053,2011-01-01
HUN,6.97526175915969,2012-01-01
HUN,6.37769465310224,2013-01-01
HUN,5.60537944516656,2014-01-01
HUN,4.98482443790084,2015-01-01
HUN,4.09883987981055,2016-01-01
HUN,2.98818136246819,2017-01-01
HUN,1.74809910448,2018-01-01
HUN,0.477940030615116,2019-01-01
HUN,0.844670730198231,2020-01-01
HUN,-0.328266775019713,2021-01-01
HUN,-2.93668123560831,2022-01-01
HUN,-3.01534777060616,2023-01-01
IDN,-1.989793431991,1995-01-01
IDN,-2.24815192818085,1996-01-01
IDN,-2.43281326678875,1997-01-01
IDN,-2.75218330006393,1998-01-01
IDN,-2.19556573263055,1999-01-01
IDN,-1.42391250549686,2000-01-01
IDN,-1.85669302882498,2001-01-01
IDN,-2.2895752068563,2002-01-01
IDN,-1.91774589870474,2003-01-01
IDN,-2.2291253269662,2004-01-01
IDN,-1.06301106017891,2005-01-01
IDN,2.49548653265641,2006-01-01
IDN,3.43354770363084,2007-01-01
IDN,3.6049555702119,2008-01-01
IDN,2.53523370056311,2009-01-01
IDN,3.97218572920139,2010-01-01
IDN,3.95892222514927,2011-01-01
IDN,4.24659799353977,2012-01-01
IDN,4.45672208421963,2013-01-01
IDN,-2.81491918026332,2014-01-01
IDN,-2.23032716142519,2015-01-01
IDN,-2.24207534383871,2016-01-01
IDN,-0.759247843841983,2017-01-01
IDN,-0.318016644633545,2018-01-01
IDN,0.117626886764732,2019-01-01
IDN,0.596412830315828,2020-01-01
IDN,0.552374738007231,2021-01-01
IDN,0.190640556554186,2022-01-01
IDN,-0.422646853978698,2023-01-01
IND,-2.17267444427191,1995-01-01
IND,-2.12132995039378,1996-01-01
IND,-1.83394913229129,1997-01-01
IND,-1.5823522784889,1998-01-01
IND,-1.89985077328225,1999-01-01
IND,-2.0830296474403,2000-01-01
IND,-2.28647849870853,2001-01-01
IND,-2.51543233473877,2002-01-01
IND,-2.00289178048286,2003-01-01
IND,-1.92381502703887,2004-01-01
IND,-0.466635156066282,2005-01-01
IND,3.29842218781666,2006-01-01
IND,3.04277547379476,2007-01-01
IND,3.49313456258999,2008-01-01
IND,3.22872246928916,2009-01-01
IND,4.50869795079683,2010-01-01
IND,4.39735675619056,2011-01-01
IND,4.54138930355709,2012-01-01
IND,4.77333062733805,2013-01-01
IND,-5.20365267965639,2014-01-01
IND,-5.22553404529972,2015-01-01
IND,-3.32475955938482,2016-01-01
IND,-2.27784397425884,2017-01-01
IND,-1.41613101694035,2018-01-01
IND,-1.04150247681587,2019-01-01
IND,0.280222542717382,2020-01-01
IND,0.0765617139858605,2021-01-01
IND,-0.215058964753112,2022-01-01
IND,-0.746495384651752,2023-01-01
IRL,11.4181504399034,1995-01-01
IRL,10.973491845957,1996-01-01
IRL,10.0750713404112,1997-01-01
IRL,9.09476113015245,1998-01-01
IRL,8.1922019502566,1999-01-01
IRL,6.96534962265122,2000-01-01
IRL,6.16840220779393,2001-01-01
IRL,5.34294869688836,2002-01-01
IRL,5.25048926670174,2003-01-01
IRL,3.87966423774805,2004-01-01
IRL,4.68497852776994,2005-01-01
IRL,6.11746875058084,2006-01-01
IRL,5.99664812532825,2007-01-01
IRL,6.89522670774019,2008-01-01
IRL,7.95300667036347,2009-01-01
IRL,7.05720006520057,2010-01-01
IRL,5.77295225493548,2011-01-01
IRL,4.42753307747784,2012-01-01
IRL,5.03586721749187,2013-01-01
IRL,4.73139511208969,2014-01-01
IRL,-2.05327297086799,2015-01-01
IRL,-3.32510495468659,2016-01-01
IRL,-6.7060774360103,2017-01-01
IRL,-9.23193829888673,2018-01-01
IRL,-12.1905153522042,2019-01-01
IRL,-14.0808945416037,2020-01-01
IRL,-21.4569398077487,2021-01-01
IRL,-28.472006876062,2022-01-01
IRL,-24.1042800027036,2023-01-01
IRN,1.66598380450571,1995-01-01
IRN,1.49588212521618,1996-01-01
IRN,1.57554562071381,1997-01-01
IRN,1.68327765081501,1998-01-01
IRN,1.75713670718997,1999-01-01
IRN,1.79114978280477,2000-01-01
IRN,2.49067956289512,2001-01-01
IRN,2.90748831363565,2002-01-01
IRN,2.4941188410528,2003-01-01
IRN,2.66910275783029,2004-01-01
IRN,2.57204954931349,2005-01-01
IRN,1.78832327335574,2006-01-01
IRN,2.35635427481202,2007-01-01
IRN,2.95900391226798,2008-01-01
IRN,1.89377453484599,2009-01-01
IRN,0.817567110569293,2010-01-01
IRN,1.05389943657398,2011-01-01
IRN,1.91840636995629,2012-01-01
IRN,2.85903560786877,2013-01-01
IRN,4.55427733707221,2014-01-01
IRN,5.61151894605716,2015-01-01
IRN,5.99081353768239,2016-01-01
IRN,5.52404944073114,2017-01-01
IRN,3.5905922367874,2018-01-01
IRN,3.88182847136822,2019-01-01
IRN,3.17869697086558,2020-01-01
IRN,2.41564061701448,2021-01-01
IRN,1.94155023831848,2022-01-01
IRN,1.06649703818827,2023-01-01
IRQ,-1.93253784394076,1995-01-01
IRQ,-2.10507286935418,1996-01-01
IRQ,-2.12798472224496,1997-01-01
IRQ,-2.5320449430977,1998-01-01
IRQ,-3.08546095424919,1999-01-01
IRQ,-3.70198504796198,2000-01-01
IRQ,-3.49269283754005,2001-01-01
IRQ,-2.89337839259301,2002-01-01
IRQ,-0.84314717153049,2003-01-01
IRQ,-3.25121324558771,2004-01-01
IRQ,-4.48925633039068,2005-01-01
IRQ,-5.48769210155321,2006-01-01
IRQ,-5.94297532357346,2007-01-01
IRQ,-5.81990428123506,2008-01-01
IRQ,-5.57671402348152,2009-01-01
IRQ,-5.79772442176903,2010-01-01
IRQ,-5.89287021450907,2011-01-01
IRQ,-6.3780474408658,2012-01-01
IRQ,-6.34668199329319,2013-01-01
IRQ,-5.15174837957925,2014-01-01
IRQ,-4.14517436113932,2015-01-01
IRQ,-3.07545679370944,2016-01-01
IRQ,-2.47565037613698,2017-01-01
IRQ,-3.13730573953504,2018-01-01
IRQ,-3.17045397652753,2019-01-01
IRQ,-2.35610146585329,2020-01-01
IRQ,-2.81647621765985,2021-01-01
IRQ,-3.0761129405799,2022-01-01
IRQ,-3.3076302581979,2023-01-01
ISL,11.6657837053486,1995-01-01
ISL,11.2462828339818,1996-01-01
ISL,11.5132452974569,1997-01-01
ISL,12.8004999343066,1998-01-01
ISL,12.8644769506332,1999-01-01
ISL,14.6914012242611,2000-01-01
ISL,13.8564884028641,2001-01-01
ISL,14.8316728581648,2002-01-01
ISL,15.1290646245623,2003-01-01
ISL,14.2593612674495,2004-01-01
ISL,14.3341722332057,2005-01-01
ISL,14.410313524817,2006-01-01
ISL,15.3214568789534,2007-01-01
ISL,14.4781019328727,2008-01-01
ISL,14.9808718692826,2009-01-01
ISL,15.8573733164015,2010-01-01
ISL,15.1092757207278,2011-01-01
ISL,13.6684962678375,2012-01-01
ISL,12.8651997365977,2013-01-01
ISL,13.9627911791682,2014-01-01
ISL,11.7601685311934,2015-01-01
ISL,9.24318881313069,2016-01-01
ISL,7.94309805327804,2017-01-01
ISL,8.26229368764267,2018-01-01
ISL,5.89924415415304,2019-01-01
ISL,7.45036256326321,2020-01-01
ISL,5.25293428370739,2021-01-01
ISL,-0.0565809526964358,2022-01-01
ISL,-1.20138099999041,2023-01-01
ISR,12.6055471847398,1995-01-01
ISR,12.3830240801408,1996-01-01
ISR,11.7802079277778,1997-01-01
ISR,11.3021423859189,1998-01-01
ISR,11.0753131532742,1999-01-01
ISR,10.1434533663047,2000-01-01
ISR,10.2485556743324,2001-01-01
ISR,10.4123290046497,2002-01-01
ISR,10.9164931190917,2003-01-01
ISR,10.0305914434579,2004-01-01
ISR,9.39791023532437,2005-01-01
ISR,10.6944915610571,2006-01-01
ISR,10.1978252141155,2007-01-01
ISR,10.7799139831902,2008-01-01
ISR,9.82481714819362,2009-01-01
ISR,9.33229954459547,2010-01-01
ISR,8.75661318097369,2011-01-01
ISR,8.31415729557232,2012-01-01
ISR,7.43404282627984,2013-01-01
ISR,7.83263884244533,2014-01-01
ISR,7.770271947487,2015-01-01
ISR,6.98195774899565,2016-01-01
ISR,5.23567963944895,2017-01-01
ISR,4.90065468352753,2018-01-01
ISR,4.15002017710191,2019-01-01
ISR,4.66888098384146,2020-01-01
ISR,4.16711729678132,2021-01-01
ISR,1.14750209272706,2022-01-01
ISR,1.23760957285844,2023-01-01
ITA,4.90501876370031,1995-01-01
ITA,4.59928905186739,1996-01-01
ITA,4.55656504826672,1997-01-01
ITA,4.27575606806037,1998-01-01
ITA,4.63443635173757,1999-01-01
ITA,5.16552139456697,2000-01-01
ITA,4.66374394252981,2001-01-01
ITA,4.34678710457698,2002-01-01
ITA,4.23539455730852,2003-01-01
ITA,3.87249187089789,2004-01-01
ITA,4.40352747040482,2005-01-01
ITA,4.15400003265937,2006-01-01
ITA,3.29626293486128,2007-01-01
ITA,1.94634293323836,2008-01-01
ITA,2.12429834859354,2009-01-01
ITA,2.16056272967231,2010-01-01
ITA,1.56749983331112,2011-01-01
ITA,0.726873355814938,2012-01-01
ITA,0.493141263629845,2013-01-01
ITA,1.31909292377627,2014-01-01
ITA,1.44129401593176,2015-01-01
ITA,0.0702249089777425,2016-01-01
ITA,-0.418287878648265,2017-01-01
ITA,-0.130419853513295,2018-01-01
ITA,-1.59321610759573,2019-01-01
ITA,0.594419167148807,2020-01-01
ITA,-1.2277862211282,2021-01-01
ITA,-3.26123625984744,2022-01-01
ITA,-3.69958123952959,2023-01-01
JAM,2.46583361645558,1995-01-01
JAM,2.69801878223343,1996-01-01
JAM,2.47598182452468,1997-01-01
JAM,2.43286627645271,1998-01-01
JAM,2.32541338630165,1999-01-01
JAM,1.49312596762755,2000-01-01
JAM,-0.486895205644196,2001-01-01
JAM,0.104420924272084,2002-01-01
JAM,0.458172090493939,2003-01-01
JAM,0.592715240509982,2004-01-01
JAM,0.155901970434044,2005-01-01
JAM,-0.478204814009459,2006-01-01
JAM,-0.60573307894159,2007-01-01
JAM,-0.470863813411398,2008-01-01
JAM,-0.318447000667433,2009-01-01
JAM,-0.348134492889692,2010-01-01
JAM,0.180920310923909,2011-01-01
JAM,-0.0848028589733261,2012-01-01
JAM,0.487132834118775,2013-01-01
JAM,1.05403094534596,2014-01-01
JAM,0.634917344429716,2015-01-01
JAM,1.51262191305427,2016-01-01
JAM,1.61889107766634,2017-01-01
JAM,1.95356000638812,2018-01-01
JAM,2.24499980232088,2019-01-01
JAM,3.39876432581236,2020-01-01
JAM,3.31308129253961,2021-01-01
JAM,3.24399236181188,2022-01-01
JAM,2.66244141388901,2023-01-01
JOR,3.13636793215854,1995-01-01
JOR,3.11785357123115,1996-01-01
JOR,3.48948633242483,1997-01-01
JOR,3.74720115172939,1998-01-01
JOR,3.7161173527072,1999-01-01
JOR,3.72770599576531,2000-01-01
JOR,3.4935634950733,2001-01-01
JOR,3.04560439582531,2002-01-01
JOR,4.67463728953407,2003-01-01
JOR,3.99251327985824,2004-01-01
JOR,4.75812512544667,2005-01-01
JOR,4.79167218201983,2006-01-01
JOR,5.29051841631804,2007-01-01
JOR,5.88898958223104,2008-01-01
JOR,4.85956461788776,2009-01-01
JOR,4.57263907138025,2010-01-01
JOR,4.89130207955891,2011-01-01
JOR,4.93119460979093,2012-01-01
JOR,5.08034154314175,2013-01-01
JOR,6.06339122071896,2014-01-01
JOR,6.9190777330482,2015-01-01
JOR,6.50678163282098,2016-01-01
JOR,6.16793469645535,2017-01-01
JOR,5.88056348782931,2018-01-01
JOR,6.64518276630661,2019-01-01
JOR,6.55267105692737,2020-01-01
JOR,6.56949381452382,2021-01-01
JOR,6.75225127869174,2022-01-01
JOR,6.68266548667352,2023-01-01
JPN,10.3624707188153,1995-01-01
JPN,10.0575012048462,1996-01-01
JPN,9.75486766769137,1997-01-01
JPN,9.66345305186812,1998-01-01
JPN,10.0511164711214,1999-01-01
JPN,9.98150821745038,2000-01-01
JPN,9.36840048914821,2001-01-01
JPN,8.69207890463044,2002-01-01
JPN,9.41140193875238,2003-01-01
JPN,9.23470716230828,2004-01-01
JPN,9.91479211788837,2005-01-01
JPN,13.33545751132,2006-01-01
JPN,12.6657529021705,2007-01-01
JPN,12.9680285024598,2008-01-01
JPN,13.9979003188701,2009-01-01
JPN,15.3105100209206,2010-01-01
JPN,14.8544039149848,2011-01-01
JPN,14.6386008029482,2012-01-01
JPN,14.3240908893142,2013-01-01
JPN,11.9295924113083,2014-01-01
JPN,10.4867118033343,2015-01-01
JPN,9.6694894490182,2016-01-01
JPN,9.52127731356795,2017-01-01
JPN,8.90828833641366,2018-01-01
JPN,8.77061184920133,2019-01-01
JPN,8.8478993552979,2020-01-01
JPN,8.40823428387878,2021-01-01
JPN,7.36843665184712,2022-01-01
JPN,5.94294755374683,2023-01-01
KAZ,4.97966278417613,1995-01-01
KAZ,4.87732022003632,1996-01-01
KAZ,5.09557368355004,1997-01-01
KAZ,5.52464428304102,1998-01-01
KAZ,5.48946795805914,1999-01-01
KAZ,5.60120716822759,2000-01-01
KAZ,5.54777172557797,2001-01-01
KAZ,5.5709454531237,2002-01-01
KAZ,5.86950716405856,2003-01-01
KAZ,5.50120489878788,2004-01-01
KAZ,5.45325036512234,2005-01-01
KAZ,3.80894918455029,2006-01-01
KAZ,3.59384802432736,2007-01-01
KAZ,3.46211026357893,2008-01-01
KAZ,4.29805672958776,2009-01-01
KAZ,4.01670386191667,2010-01-01
KAZ,3.89673097111616,2011-01-01
KAZ,4.53013388862831,2012-01-01
KAZ,4.24558954532467,2013-01-01
KAZ,5.11354611521856,2014-01-01
KAZ,5.17393205286382,2015-01-01
KAZ,6.25811332032684,2016-01-01
KAZ,6.50965599982526,2017-01-01
KAZ,6.86910944549609,2018-01-01
KAZ,6.42807878591702,2019-01-01
KAZ,5.82297798192248,2020-01-01
KAZ,4.84060792985363,2021-01-01
KAZ,4.02571841249448,2022-01-01
KAZ,2.90682606257518,2023-01-01
KEN,-6.27702554577498,1995-01-01
KEN,-6.29786735751555,1996-01-01
KEN,-6.36919984928593,1997-01-01
KEN,-6.29301555369412,1998-01-01
KEN,-6.19671375943113,1999-01-01
KEN,-6.16336319769528,2000-01-01
KEN,-5.7367597925088,2001-01-01
KEN,-5.31220198859378,2002-01-01
KEN,-5.1478235165223,2003-01-01
KEN,-4.9558894708991,2004-01-01
KEN,-5.57066183068398,2005-01-01
KEN,-6.71317613007879,2006-01-01
KEN,-6.85667785038095,2007-01-01
KEN,-6.98249439386951,2008-01-01
KEN,-7.06398110165888,2009-01-01
KEN,-7.22148442418597,2010-01-01
KEN,-7.43007282853053,2011-01-01
KEN,-7.94547472822494,2012-01-01
KEN,-7.4876520501009,2013-01-01
KEN,-6.75175412416874,2014-01-01
KEN,-7.04397393195111,2015-01-01
KEN,-5.56666710782996,2016-01-01
KEN,-5.83229495697923,2017-01-01
KEN,-5.23748080625691,2018-01-01
KEN,-4.68213300995958,2019-01-01
KEN,-4.6810128075044,2020-01-01
KEN,-4.36493342400624,2021-01-01
KEN,-4.59086767968744,2022-01-01
KEN,-4.7887084798898,2023-01-01
KGZ,5.62761198427951,1995-01-01
KGZ,5.49295344608046,1996-01-01
KGZ,5.74075420055243,1997-01-01
KGZ,5.33124945524633,1998-01-01
KGZ,5.7795123854464,1999-01-01
KGZ,6.38055159063433,2000-01-01
KGZ,6.64996146661444,2001-01-01
KGZ,6.49015247464602,2002-01-01
KGZ,6.76803968184526,2003-01-01
KGZ,5.81806376171984,2004-01-01
KGZ,5.36360300897156,2005-01-01
KGZ,2.47713471912265,2006-01-01
KGZ,3.13425910400348,2007-01-01
KGZ,3.21888803870159,2008-01-01
KGZ,3.62469885039311,2009-01-01
KGZ,4.44185354359156,2010-01-01
KGZ,5.50804430189816,2011-01-01
KGZ,4.97070077565474,2012-01-01
KGZ,5.37037671767822,2013-01-01
KGZ,6.2567910711738,2014-01-01
KGZ,5.60734015721298,2015-01-01
KGZ,7.66766607674258,2016-01-01
KGZ,8.0802883510397,2017-01-01
KGZ,9.08493959943613,2018-01-01
KGZ,9.06253220477984,2019-01-01
KGZ,8.48517111285562,2020-01-01
KGZ,8.5831783189436,2021-01-01
KGZ,8.15309414406705,2022-01-01
KGZ,8.06630841078515,2023-01-01
KHM,-5.28807103498499,1995-01-01
KHM,-5.28064511728335,1996-01-01
KHM,-5.22960692914427,1997-01-01
KHM,-5.21077909027911,1998-01-01
KHM,-5.40337933093857,1999-01-01
KHM,-5.29983720019158,2000-01-01
KHM,-5.56921227910598,2001-01-01
KHM,-5.37592926268852,2002-01-01
KHM,-5.21183264024387,2003-01-01
KHM,-5.6723296109697,2004-01-01
KHM,-6.33535493310023,2005-01-01
KHM,-7.02315152149423,2006-01-01
KHM,-7.45362916050752,2007-01-01
KHM,-6.77446070346547,2008-01-01
KHM,-6.54363559076894,2009-01-01
KHM,-6.80237380343084,2010-01-01
KHM,-6.50321349833163,2011-01-01
KHM,-6.13292433769098,2012-01-01
KHM,-6.20888308396825,2013-01-01
KHM,-6.27200972869942,2014-01-01
KHM,-6.43572760798207,2015-01-01
KHM,-6.00577428612022,2016-01-01
KHM,-5.85361919161667,2017-01-01
KHM,-6.21028428124882,2018-01-01
KHM,-6.20320906604566,2019-01-01
KHM,-6.08314033875975,2020-01-01
KHM,-6.1935797494283,2021-01-01
KHM,-6.16273137417532,2022-01-01
KHM,-6.49748659929835,2023-01-01
KIR,1.87001234519029,1995-01-01
KIR,1.81194291791785,1996-01-01
KIR,2.07463458323321,1997-01-01
KIR,1.74857241477336,1998-01-01
KIR,1.93691245807152,1999-01-01
KIR,1.96469011471652,2000-01-01
KIR,2.13574680530577,2001-01-01
KIR,2.26759909605564,2002-01-01
KIR,2.47569788193791,2003-01-01
KIR,2.72436726480355,2004-01-01
KIR,1.1229100957418,2005-01-01
KIR,-0.262761171747087,2006-01-01
KIR,0.0037376690815946,2007-01-01
KIR,-1.13488787027495,2008-01-01
KIR,-2.95944286241141,2009-01-01
KIR,-1.63990859674746,2010-01-01
KIR,-0.339240410943994,2011-01-01
KIR,-0.954611790941151,2012-01-01
KIR,-1.60406982877431,2013-01-01
KIR,0.690870777757219,2014-01-01
KIR,1.29171186425599,2015-01-01
KIR,0.479740970862487,2016-01-01
KIR,0.834898973410468,2017-01-01
KIR,-0.341552261875847,2018-01-01
KIR,1.91710039118303,2019-01-01
KIR,0.485682896208267,2020-01-01
KIR,-0.102704769968348,2021-01-01
KIR,0.0954441126259482,2022-01-01
KIR,1.06732949880531,2023-01-01
KNA,,1995-01-01
KNA,,1996-01-01
KNA,,1997-01-01
KNA,,1998-01-01
KNA,,1999-01-01
KNA,,2000-01-01
KNA,,2001-01-01
KNA,,2002-01-01
KNA,,2003-01-01
KNA,,2004-01-01
KNA,,2005-01-01
KNA,,2006-01-01
KNA,,2007-01-01
KNA,,2008-01-01
KNA,,2009-01-01
KNA,,2010-01-01
KNA,,2011-01-01
KNA,,2012-01-01
KNA,,2013-01-01
KNA,,2014-01-01
KNA,,2015-01-01
KNA,,2016-01-01
KNA,,2017-01-01
KNA,,2018-01-01
KNA,,2019-01-01
KNA,,2020-01-01
KNA,,2021-01-01
KNA,,2022-01-01
KNA,,2023-01-01
KOR,10.5760937221842,1995-01-01
KOR,10.3306531144513,1996-01-01
KOR,10.5635101153141,1997-01-01
KOR,10.8630783151708,1998-01-01
KOR,10.7821465896112,1999-01-01
KOR,10.7620144435585,2000-01-01
KOR,11.2482265293197,2001-01-01
KOR,11.3278095567836,2002-01-01
KOR,11.5097947421649,2003-01-01
KOR,10.5337857408617,2004-01-01
KOR,11.1694502172432,2005-01-01
KOR,11.2041257844506,2006-01-01
KOR,11.8076726052656,2007-01-01
KOR,11.2861116663866,2008-01-01
KOR,11.7700752307375,2009-01-01
KOR,12.2262290083928,2010-01-01
KOR,12.1799096885802,2011-01-01
KOR,12.0985219120299,2012-01-01
KOR,12.6374118365316,2013-01-01
KOR,12.7580287826913,2014-01-01
KOR,11.0439122856903,2015-01-01
KOR,9.6869031977145,2016-01-01
KOR,9.28486361120706,2017-01-01
KOR,8.87705890964278,2018-01-01
KOR,9.05361851779143,2019-01-01
KOR,8.64641854922175,2020-01-01
KOR,7.71193677077008,2021-01-01
KOR,6.84941055138593,2022-01-01
KOR,7.04581428373528,2023-01-01
KWT,-13.9365251051586,1995-01-01
KWT,-13.8107908580239,1996-01-01
KWT,-13.8253609128646,1997-01-01
KWT,-13.9760100393203,1998-01-01
KWT,-13.2282261904965,1999-01-01
KWT,-13.9563686357227,2000-01-01
KWT,-12.916967974593,2001-01-01
KWT,-12.3402744297414,2002-01-01
KWT,-16.7961770704399,2003-01-01
KWT,-19.6107462751237,2004-01-01
KWT,-23.6915412515237,2005-01-01
KWT,-25.233256259239,2006-01-01
KWT,-25.9137488386468,2007-01-01
KWT,-25.1178296716503,2008-01-01
KWT,-21.1607081329573,2009-01-01
KWT,-18.6449123475148,2010-01-01
KWT,-20.8329990614546,2011-01-01
KWT,-22.6727104071601,2012-01-01
KWT,-20.0654047708333,2013-01-01
KWT,-16.33161368273,2014-01-01
KWT,-7.8776209338888,2015-01-01
KWT,-6.52514642523256,2016-01-01
KWT,-8.79520509191531,2017-01-01
KWT,-10.2493353658737,2018-01-01
KWT,-9.15682944897684,2019-01-01
KWT,-3.99602815855893,2020-01-01
KWT,-7.02160494858162,2021-01-01
KWT,-7.72125634904185,2022-01-01
KWT,-6.23870590676722,2023-01-01
LAO,-4.62858882046691,1995-01-01
LAO,-4.51749542692904,1996-01-01
LAO,-4.41377074966736,1997-01-01
LAO,-4.30133717757165,1998-01-01
LAO,-4.24175482413094,1999-01-01
LAO,-4.16078699153346,2000-01-01
LAO,-4.40729258478979,2001-01-01
LAO,-3.92183929480481,2002-01-01
LAO,-4.48994337728383,2003-01-01
LAO,-5.72503793212165,2004-01-01
LAO,-6.39808681774028,2005-01-01
LAO,-7.43858996472959,2006-01-01
LAO,-6.87628127649825,2007-01-01
LAO,-6.11487001949909,2008-01-01
LAO,-6.06499858092526,2009-01-01
LAO,-6.17744871206738,2010-01-01
LAO,-6.12398197359182,2011-01-01
LAO,-5.2659774400825,2012-01-01
LAO,-4.60949148838932,2013-01-01
LAO,-4.43475297664753,2014-01-01
LAO,-4.97175430037406,2015-01-01
LAO,-4.81453025375821,2016-01-01
LAO,-4.10943132503606,2017-01-01
LAO,-3.50636539887979,2018-01-01
LAO,-4.22513389967073,2019-01-01
LAO,-4.10937389369356,2020-01-01
LAO,-4.50169101578373,2021-01-01
LAO,-4.39194314967586,2022-01-01
LAO,-4.6656948991462,2023-01-01
LBN,-2.37543082029983,1995-01-01
LBN,-2.62144532946672,1996-01-01
LBN,-2.09093330830456,1997-01-01
LBN,-1.76096666588948,1998-01-01
LBN,-1.35423463531548,1999-01-01
LBN,-1.25990907697659,2000-01-01
LBN,-1.11082540760697,2001-01-01
LBN,-1.0888862188826,2002-01-01
LBN,-1.92271184479171,2003-01-01
LBN,-1.95439160387497,2004-01-01
LBN,-2.07110682668338,2005-01-01
LBN,-4.23051754622787,2006-01-01
LBN,-4.00060437014128,2007-01-01
LBN,-3.73391689908647,2008-01-01
LBN,-3.33193518684195,2009-01-01
LBN,-2.98886213328655,2010-01-01
LBN,-2.65541198064117,2011-01-01
LBN,-2.68392732369782,2012-01-01
LBN,-2.61507027819989,2013-01-01
LBN,-2.81330675917002,2014-01-01
LBN,-3.07306461830011,2015-01-01
LBN,-4.28930380770031,2016-01-01
LBN,-5.57225795644508,2017-01-01
LBN,-6.0987815582269,2018-01-01
LBN,-5.71394854194143,2019-01-01
LBN,-4.26149631112277,2020-01-01
LBN,-2.57307663459863,2021-01-01
LBN,-2.10083160377989,2022-01-01
LBN,-2.56285259613878,2023-01-01
LBR,-4.87341715987487,1995-01-01
LBR,-4.85769636161209,1996-01-01
LBR,-5.0378591965337,1997-01-01
LBR,-5.15851966765057,1998-01-01
LBR,-4.36400082468727,1999-01-01
LBR,-3.25442547808646,2000-01-01
LBR,-3.70685991077439,2001-01-01
LBR,-3.75623388291006,2002-01-01
LBR,-4.49121759492394,2003-01-01
LBR,-4.95521278303458,2004-01-01
LBR,-3.85565555486475,2005-01-01
LBR,1.27303191433623,2006-01-01
LBR,-6.88332485872127,2007-01-01
LBR,-8.15119681636853,2008-01-01
LBR,-6.88438925068359,2009-01-01
LBR,-7.17589841489141,2010-01-01
LBR,-7.5431477463351,2011-01-01
LBR,-6.72889930233145,2012-01-01
LBR,-6.72124309851074,2013-01-01
LBR,-6.40221868645887,2014-01-01
LBR,-6.01297817786728,2015-01-01
LBR,-6.20927249058447,2016-01-01
LBR,-5.96428868111524,2017-01-01
LBR,-6.72174507838012,2018-01-01
LBR,-7.11530395611643,2019-01-01
LBR,-6.40536196967908,2020-01-01
LBR,-6.50844859464016,2021-01-01
LBR,-6.2804402981329,2022-01-01
LBR,-6.09448716784031,2023-01-01
LBY,-3.9484957219041,1995-01-01
LBY,-4.07015796800674,1996-01-01
LBY,-4.52898945985968,1997-01-01
LBY,-4.27316815846255,1998-01-01
LBY,-4.20422807912843,1999-01-01
LBY,-4.55433000963207,2000-01-01
LBY,-4.54313079494411,2001-01-01
LBY,-4.48186354566539,2002-01-01
LBY,-5.22829420848187,2003-01-01
LBY,-5.69871911842317,2004-01-01
LBY,-5.92635535487841,2005-01-01
LBY,-3.59752864232457,2006-01-01
LBY,-4.1214534059298,2007-01-01
LBY,-3.65132094390301,2008-01-01
LBY,-3.66050263646617,2009-01-01
LBY,-3.17707317577294,2010-01-01
LBY,2.20980946510269,2011-01-01
LBY,-2.55125299370866,2012-01-01
LBY,-6.41597672052039,2013-01-01
LBY,-4.84100694422279,2014-01-01
LBY,-5.29381204337948,2015-01-01
LBY,-4.68656631304366,2016-01-01
LBY,-4.82902997196331,2017-01-01
LBY,-4.81467956803552,2018-01-01
LBY,-3.64147016562833,2019-01-01
LBY,-1.56168126031678,2020-01-01
LBY,-2.23911719676318,2021-01-01
LBY,-1.91155273529143,2022-01-01
LBY,-2.4287381165243,2023-01-01
LCA,7.42658123840992,1995-01-01
LCA,7.42688782628682,1996-01-01
LCA,7.45640677725929,1997-01-01
LCA,7.74319921764602,1998-01-01
LCA,7.71521828878251,1999-01-01
LCA,7.84553537000425,2000-01-01
LCA,7.88843553228297,2001-01-01
LCA,7.77241245499965,2002-01-01
LCA,8.19148039886685,2003-01-01
LCA,7.59690361133384,2004-01-01
LCA,12.161950557401,2005-01-01
LCA,9.4897036924292,2006-01-01
LCA,9.3625151824531,2007-01-01
LCA,9.9407850357135,2008-01-01
LCA,10.3198575372827,2009-01-01
LCA,10.5798648899881,2010-01-01
LCA,10.3252411522628,2011-01-01
LCA,9.6681143617698,2012-01-01
LCA,10.052983716945,2013-01-01
LCA,8.18079100454641,2014-01-01
